states	PB1	PB2	PA	HA	NP	NA	MP
155740000	6	3	7	6	4	2	3
155760000	7	3	5	6	5	2	1
155780000	6	3	4	6	4	2	1
155800000	5	3	6	6	4	2	1
155820000	6	3	6	6	4	2	1
155840000	6	3	6	7	4	2	1
155860000	7	3	5	6	4	2	1
155880000	7	3	5	7	4	2	1
155900000	6	3	5	6	4	2	1
155920000	9	3	5	6	4	3	1
155940000	5	3	4	7	6	2	1
155960000	6	3	4	7	4	2	1
155980000	5	3	4	6	4	2	1
156000000	5	3	4	7	4	2	2
156020000	5	3	4	8	4	2	1
156040000	5	3	6	8	4	2	1
156060000	5	3	4	8	4	2	1
156080000	6	3	7	7	4	2	1
156100000	6	3	5	6	5	2	1
156120000	6	3	5	6	4	2	1
156140000	5	3	6	9	6	2	1
156160000	7	3	6	9	4	2	1
156180000	6	3	6	6	4	2	1
156200000	5	3	4	6	4	2	1
156220000	5	3	4	7	4	2	1
156240000	6	3	4	6	4	2	1
156260000	5	3	5	7	4	2	1
156280000	5	3	4	8	4	2	1
156300000	5	3	4	7	4	3	1
156320000	6	3	4	7	4	2	1
156340000	5	3	8	7	5	2	1
156360000	5	3	3	7	3	2	2
156380000	6	3	4	8	4	2	1
156400000	5	3	4	6	4	2	2
156420000	5	3	4	8	7	2	1
156440000	5	3	5	6	5	3	2
156460000	5	3	4	7	4	2	1
156480000	6	3	5	9	5	2	1
156500000	5	3	6	8	6	2	2
156520000	5	3	7	7	5	2	2
156540000	5	3	5	5	5	2	2
156560000	6	4	5	5	5	2	2
156580000	5	3	6	6	5	2	2
156600000	5	3	6	7	5	2	2
156620000	5	3	5	6	5	2	2
156640000	6	3	5	6	5	2	2
156660000	5	3	6	6	5	2	2
156680000	6	3	6	6	5	2	4
156700000	5	3	4	5	4	3	2
156720000	6	3	4	6	5	2	2
156740000	7	3	6	6	5	2	2
156760000	7	3	5	7	5	2	2
156780000	5	4	7	6	4	2	1
156800000	5	3	6	7	4	2	1
156820000	6	3	6	6	5	2	1
156840000	5	3	3	6	3	2	1
156860000	5	3	3	8	3	2	1
156880000	5	3	4	6	4	2	1
156900000	6	3	4	6	4	2	1
156920000	6	3	4	6	4	2	1
156940000	5	3	3	7	4	2	1
156960000	5	3	4	6	6	2	1
156980000	6	3	4	7	6	3	1
157000000	5	3	6	6	5	2	2
157020000	8	3	4	7	4	2	1
157040000	7	3	5	6	4	2	1
157060000	5	3	5	7	4	2	1
157080000	6	3	5	8	4	2	1
157100000	5	3	4	7	4	2	1
157120000	5	3	6	6	6	2	2
157140000	5	3	4	7	7	3	2
157160000	5	3	5	7	5	2	2
157180000	6	3	5	6	5	2	2
157200000	5	3	5	6	5	2	2
157220000	5	3	5	5	5	2	2
157240000	5	3	6	8	5	2	2
157260000	5	3	7	6	6	2	2
157280000	6	3	7	5	5	2	2
157300000	6	3	5	6	5	2	2
157320000	5	3	5	5	5	3	2
157340000	5	3	6	6	6	2	2
157360000	5	3	6	5	5	2	2
157380000	6	3	6	5	5	2	2
157400000	5	3	6	6	5	2	2
157420000	5	3	6	7	6	2	2
157440000	5	3	7	8	4	2	1
157460000	5	3	7	6	4	2	1
157480000	6	3	6	7	5	2	2
157500000	6	3	6	7	6	2	2
157520000	5	3	4	7	4	2	1
157540000	5	3	5	7	4	2	1
157560000	5	3	5	7	4	2	1
157580000	5	3	5	6	3	2	1
157600000	7	3	5	6	4	2	1
157620000	5	3	4	6	4	2	1
157640000	5	3	5	7	4	2	2
157660000	7	3	5	7	4	2	1
157680000	6	3	4	6	5	2	1
157700000	8	3	4	8	4	2	1
157720000	6	3	4	6	4	2	1
157740000	6	3	3	6	4	3	1
157760000	8	3	4	6	6	2	1
157780000	6	3	4	7	4	2	1
157800000	6	3	5	7	4	2	4
157820000	5	3	4	6	4	2	2
157840000	5	3	6	6	5	2	2
157860000	5	3	5	7	5	2	2
157880000	5	3	5	6	5	2	2
157900000	5	3	5	5	5	2	2
157920000	5	4	4	5	4	3	2
157940000	5	3	6	5	5	2	2
157960000	5	3	4	5	5	2	2
157980000	5	3	5	5	5	2	2
158000000	6	3	5	5	5	2	2
158020000	5	3	5	5	5	2	2
158040000	6	3	5	6	5	2	2
158060000	5	3	3	6	4	2	2
158080000	8	3	5	6	7	2	2
158100000	5	3	7	7	5	2	2
158120000	5	3	5	7	5	2	2
158140000	5	3	6	8	5	2	2
158160000	6	3	6	7	6	2	2
158180000	5	3	6	6	5	2	2
158200000	6	3	5	6	5	2	2
158220000	5	3	5	7	5	2	3
158240000	5	3	5	6	4	2	2
158260000	5	3	6	8	5	2	2
158280000	7	3	6	8	4	2	1
158300000	6	3	6	7	4	2	1
158320000	6	3	4	7	4	2	1
158340000	5	3	4	7	4	2	1
158360000	6	3	4	7	4	2	1
158380000	6	3	5	9	4	2	1
158400000	8	3	4	7	4	2	1
158420000	7	3	4	7	4	2	1
158440000	7	3	6	6	4	2	1
158460000	8	3	3	6	3	2	1
158480000	6	3	7	7	5	2	1
158500000	5	3	5	7	6	2	1
158520000	5	3	4	7	5	2	1
158540000	5	3	4	6	4	2	1
158560000	5	3	4	8	7	2	1
158580000	5	3	4	8	6	2	2
158600000	5	3	4	7	6	2	2
158620000	5	3	4	6	5	2	2
158640000	6	3	8	7	5	2	1
158660000	5	3	4	6	4	2	1
158680000	6	3	5	6	5	2	2
158700000	7	3	9	5	6	3	2
158720000	5	3	5	6	7	2	2
158740000	5	3	5	6	5	2	3
158760000	5	3	5	6	5	2	2
158780000	6	3	7	6	7	2	2
158800000	5	3	7	6	5	2	2
158820000	5	3	5	7	5	2	2
158840000	5	3	4	5	5	2	2
158860000	5	3	5	6	5	2	2
158880000	7	3	4	5	5	2	2
158900000	7	3	5	5	5	2	2
158920000	5	3	5	6	5	3	2
158940000	6	3	5	7	5	2	2
158960000	5	3	4	7	5	2	2
158980000	5	3	7	7	4	3	1
159000000	5	3	4	6	5	2	1
159020000	5	3	5	8	4	2	1
159040000	5	3	4	7	5	4	1
159060000	6	3	4	8	3	2	1
159080000	5	3	5	7	4	2	1
159100000	5	3	5	7	6	2	2
159120000	5	3	4	6	5	2	2
159140000	5	3	7	6	5	2	2
159160000	5	3	6	6	5	3	2
159180000	5	3	5	6	4	2	2
159200000	5	4	4	7	4	2	1
159220000	6	3	4	8	5	2	1
159240000	5	3	5	7	5	2	1
159260000	5	3	3	7	5	2	1
159280000	5	3	4	8	4	3	1
159300000	6	3	5	7	4	2	1
159320000	6	3	4	7	4	2	1
159340000	6	3	4	8	5	2	2
159360000	5	3	4	7	5	2	1
159380000	5	3	7	7	4	2	1
159400000	6	3	5	6	4	2	1
159420000	6	3	6	6	4	2	1
159440000	6	3	5	6	7	2	1
159460000	7	3	6	7	4	2	1
159480000	6	3	7	7	4	2	1
159500000	7	3	6	6	4	2	2
159520000	5	3	7	6	4	2	1
159540000	7	3	5	6	4	2	2
159560000	6	3	7	9	5	2	1
159580000	7	3	4	6	4	2	1
159600000	8	3	8	7	5	2	1
159620000	6	3	6	7	4	2	1
159640000	6	3	8	7	6	2	1
159660000	5	3	6	5	4	2	2
159680000	6	3	6	6	3	2	1
159700000	7	3	7	7	5	3	2
159720000	5	3	5	6	5	2	2
159740000	5	3	6	7	4	2	1
159760000	5	3	5	6	4	2	1
159780000	7	3	4	7	5	2	1
159800000	5	3	8	6	5	2	1
159820000	6	3	4	6	4	2	1
159840000	5	3	4	6	4	2	1
159860000	8	3	4	6	4	2	1
159880000	7	3	4	6	4	2	1
159900000	7	3	4	7	4	2	1
159920000	7	3	4	6	4	2	1
159940000	6	3	3	6	3	2	1
159960000	6	3	5	7	5	2	4
159980000	6	3	7	6	4	3	1
160000000	5	3	4	6	3	2	1
160020000	5	3	4	6	4	2	1
160040000	5	4	3	6	3	2	1
160060000	5	3	4	7	3	2	1
160080000	5	3	5	6	4	2	1
160100000	6	3	6	6	4	2	1
160120000	7	3	4	7	4	2	1
160140000	7	3	4	6	4	2	1
160160000	6	3	5	6	4	2	1
160180000	8	3	6	7	4	2	1
160200000	5	3	6	7	4	2	1
160220000	6	3	4	7	5	2	2
160240000	5	3	5	7	4	2	1
160260000	5	3	6	8	4	2	1
160280000	7	3	4	8	5	2	2
160300000	7	3	4	6	4	2	2
160320000	5	3	6	7	4	2	1
160340000	5	3	5	6	6	2	1
160360000	5	3	5	7	6	2	1
160380000	5	3	5	6	4	2	1
160400000	6	3	5	6	5	3	1
160420000	7	4	5	6	4	2	1
160440000	5	3	5	6	4	2	1
160460000	5	3	4	7	4	2	2
160480000	5	3	6	7	5	2	2
160500000	6	3	7	7	7	2	2
160520000	7	3	5	6	5	2	2
160540000	5	3	5	6	5	2	2
160560000	5	3	6	6	7	2	2
160580000	5	4	5	7	6	2	3
160600000	5	3	4	8	5	2	2
160620000	5	3	7	7	5	2	2
160640000	5	3	10	6	7	2	2
160660000	6	3	5	6	5	2	2
160680000	5	3	4	6	7	3	2
160700000	5	3	6	7	6	2	1
160720000	6	3	4	6	4	2	1
160740000	6	3	4	7	4	2	1
160760000	5	3	4	6	5	2	1
160780000	5	3	4	6	5	2	1
160800000	5	3	4	7	4	3	1
160820000	8	3	4	6	4	2	1
160840000	7	3	5	7	5	2	1
160860000	7	3	5	7	4	2	1
160880000	7	3	4	7	4	2	1
160900000	5	3	4	8	5	2	1
160920000	5	3	4	7	8	2	1
160940000	6	3	4	6	4	2	1
160960000	5	3	6	6	6	2	1
160980000	6	3	8	7	4	2	1
161000000	5	3	6	7	4	2	1
161020000	5	3	7	7	5	2	1
161040000	7	3	4	7	4	2	1
161060000	5	3	4	8	5	2	1
161080000	5	3	4	7	4	2	1
161100000	5	3	4	7	4	2	1
161120000	6	3	4	7	4	2	1
161140000	5	3	4	7	4	2	1
161160000	6	3	6	7	4	2	1
161180000	5	3	5	9	5	2	2
161200000	5	3	5	7	5	2	2
161220000	5	3	4	7	5	2	2
161240000	5	3	4	7	5	2	2
161260000	7	3	5	6	5	2	2
161280000	5	3	5	6	5	2	2
161300000	5	3	5	6	6	2	2
161320000	6	3	8	7	4	2	1
161340000	5	3	4	7	4	2	1
161360000	5	3	5	7	4	3	1
161380000	5	3	4	8	4	2	1
161400000	5	3	3	6	4	3	1
161420000	7	3	4	8	4	2	1
161440000	6	3	5	6	5	2	2
161460000	6	3	4	6	5	2	2
161480000	5	3	4	7	5	2	2
161500000	5	3	4	8	5	2	2
161520000	5	3	4	7	5	2	2
161540000	6	3	4	7	9	2	2
161560000	6	3	4	7	5	2	2
161580000	5	3	7	7	5	2	2
161600000	5	3	6	8	7	2	2
161620000	5	3	6	6	5	2	2
161640000	6	3	9	7	4	2	1
161660000	5	3	5	7	4	2	2
161680000	7	3	6	6	4	2	1
161700000	6	3	5	7	4	2	1
161720000	5	3	3	7	3	2	1
161740000	7	3	3	7	3	3	1
161760000	5	3	3	6	3	2	1
161780000	5	3	5	6	5	2	2
161800000	5	3	6	7	4	2	1
161820000	5	3	4	7	5	2	2
161840000	6	3	4	7	5	2	2
161860000	5	3	5	7	5	2	2
161880000	6	3	4	5	5	2	2
161900000	6	3	5	6	5	2	2
161920000	6	3	7	6	5	2	2
161940000	5	3	5	6	5	2	2
161960000	5	3	5	6	5	2	2
161980000	5	3	5	6	5	2	2
162000000	5	3	5	6	5	2	2
162020000	7	3	4	6	5	2	2
162040000	5	3	6	5	5	2	2
162060000	5	3	5	8	6	2	3
162080000	5	3	4	6	5	3	2
162100000	6	3	6	6	5	2	2
162120000	7	3	5	6	5	2	2
162140000	8	3	5	6	8	2	2
162160000	5	3	5	5	7	2	2
162180000	5	3	5	6	5	2	3
162200000	5	3	5	7	4	2	2
162220000	5	3	5	7	8	2	3
162240000	7	3	5	5	5	2	2
162260000	6	3	4	6	5	2	3
162280000	5	3	5	6	5	2	2
162300000	5	3	5	7	5	2	2
162320000	5	3	6	7	5	3	4
162340000	5	3	5	7	5	2	2
162360000	5	3	5	6	5	2	2
162380000	5	3	5	6	5	2	2
162400000	5	3	4	5	5	2	2
162420000	5	3	4	7	6	2	2
162440000	5	3	4	8	6	2	2
162460000	5	3	5	5	5	2	2
162480000	6	3	5	7	4	2	1
162500000	6	3	6	6	5	2	1
162520000	6	3	5	6	4	2	2
162540000	6	3	7	6	4	2	1
162560000	7	3	5	7	4	2	1
162580000	5	3	5	8	5	2	1
162600000	5	3	4	6	4	2	1
162620000	5	3	4	6	4	2	2
162640000	5	3	6	7	4	2	1
162660000	6	3	8	7	5	2	1
162680000	5	3	4	7	5	2	1
162700000	5	3	4	6	4	2	1
162720000	5	3	4	7	4	2	1
162740000	5	4	6	8	5	2	2
162760000	6	3	6	6	4	2	1
162780000	5	3	5	6	4	3	1
162800000	8	3	5	8	4	2	1
162820000	6	3	5	6	4	2	1
162840000	7	3	5	8	4	2	1
162860000	6	3	8	9	4	3	1
162880000	7	3	5	7	4	2	1
162900000	5	3	4	7	4	2	1
162920000	7	3	4	6	5	2	1
162940000	6	3	5	6	5	3	2
162960000	5	3	5	6	5	2	2
162980000	5	3	6	7	5	2	2
163000000	5	3	4	5	5	2	2
163020000	5	3	5	6	5	2	3
163040000	5	3	5	6	5	2	2
163060000	5	3	5	7	5	2	2
163080000	7	3	6	6	5	2	2
163100000	5	3	5	6	5	2	2
163120000	6	3	4	8	5	2	2
163140000	5	3	5	6	5	2	2
163160000	5	3	5	5	5	2	2
163180000	8	3	6	5	5	2	2
163200000	5	3	5	5	5	2	2
163220000	5	3	5	5	5	2	2
163240000	5	3	5	6	5	2	2
163260000	5	3	5	7	5	2	2
163280000	5	3	4	6	4	2	3
163300000	6	3	5	6	6	2	3
163320000	7	3	6	6	4	2	1
163340000	7	3	7	6	5	2	2
163360000	5	3	4	6	5	2	2
163380000	5	3	9	6	5	2	2
163400000	7	3	4	6	4	2	1
163420000	5	3	5	6	4	2	1
163440000	6	3	4	6	5	2	1
163460000	6	3	6	7	4	2	1
163480000	7	3	7	6	3	2	1
163500000	5	3	8	7	7	2	1
163520000	5	3	6	7	4	2	1
163540000	6	3	5	6	5	2	1
163560000	5	3	6	7	5	2	1
163580000	5	3	6	7	5	2	2
163600000	6	3	6	7	5	2	2
163620000	5	3	6	7	5	2	2
163640000	6	3	4	7	5	2	2
163660000	5	3	4	7	5	2	2
163680000	6	3	4	7	5	2	1
163700000	5	3	6	6	4	2	1
163720000	5	3	4	7	4	2	1
163740000	7	3	3	6	4	2	1
163760000	6	3	6	7	4	2	1
163780000	7	3	4	7	4	2	1
163800000	6	3	4	6	4	2	1
163820000	7	3	7	6	5	2	1
163840000	6	3	5	7	3	2	1
163860000	5	3	7	6	5	2	2
163880000	6	3	4	6	5	2	2
163900000	7	3	4	6	10	2	2
163920000	8	3	6	6	7	2	2
163940000	5	3	5	5	5	2	2
163960000	5	3	6	5	6	2	2
163980000	6	3	6	5	5	2	2
164000000	7	3	4	6	5	2	1
164020000	5	3	6	8	4	2	1
164040000	6	3	5	7	4	2	1
164060000	6	3	4	6	4	2	1
164080000	7	3	7	6	4	2	1
164100000	5	3	4	6	4	2	1
164120000	5	3	4	7	4	2	1
164140000	5	3	4	6	4	2	1
164160000	6	3	4	6	4	2	1
164180000	5	3	4	6	5	2	1
164200000	6	3	4	6	4	2	1
164220000	5	3	7	6	4	2	1
164240000	6	3	3	6	3	2	1
164260000	6	3	4	6	4	2	1
164280000	5	3	4	7	4	2	1
164300000	5	3	5	6	4	2	1
164320000	5	3	5	7	4	2	2
164340000	6	3	5	7	4	2	1
164360000	7	3	6	6	4	2	1
164380000	6	3	4	6	4	2	1
164400000	6	3	5	6	4	2	1
164420000	5	3	3	8	3	2	1
164440000	5	3	6	6	4	2	1
164460000	5	3	7	7	4	2	1
164480000	5	3	8	6	4	2	2
164500000	5	3	4	7	5	2	2
164520000	5	3	5	7	4	2	1
164540000	5	3	7	6	4	2	1
164560000	5	3	7	6	4	2	1
164580000	5	3	4	7	4	2	1
164600000	6	3	6	6	4	2	1
164620000	6	3	6	6	4	3	1
164640000	7	3	6	8	4	2	1
164660000	7	3	5	6	4	2	1
164680000	8	3	8	7	4	2	1
164700000	6	3	7	6	4	2	1
164720000	7	3	7	7	4	2	2
164740000	5	3	6	8	7	2	2
164760000	5	3	5	7	5	2	3
164780000	6	3	7	8	4	2	2
164800000	5	3	5	5	6	2	2
164820000	5	3	3	6	4	2	1
164840000	5	5	5	7	4	2	1
164860000	5	3	7	6	4	2	1
164880000	5	3	6	8	4	2	1
164900000	6	3	5	8	4	2	1
164920000	6	3	4	8	4	2	1
164940000	6	3	5	7	5	2	1
164960000	5	3	6	7	5	2	2
164980000	5	3	4	6	4	2	1
165000000	6	3	4	8	4	2	1
165020000	6	3	6	7	4	2	1
165040000	5	3	7	6	4	2	1
165060000	5	3	4	6	4	2	1
165080000	7	3	4	7	4	2	1
165100000	5	3	4	6	3	2	1
165120000	5	3	4	6	4	2	1
165140000	6	3	4	8	5	2	1
165160000	6	3	4	8	4	2	1
165180000	5	3	3	7	4	2	1
165200000	5	3	4	6	4	2	1
165220000	5	3	7	7	4	2	1
165240000	5	3	4	6	6	2	1
165260000	5	3	4	7	4	3	1
165280000	7	4	5	6	6	2	2
165300000	5	3	4	7	4	2	1
165320000	7	3	4	7	8	2	1
165340000	5	3	4	8	4	2	1
165360000	6	3	5	8	5	2	1
165380000	5	3	5	7	5	2	2
165400000	5	3	5	6	5	2	2
165420000	5	3	4	7	6	2	2
165440000	5	3	4	7	4	2	2
165460000	6	3	5	6	6	2	2
165480000	6	3	5	6	5	2	2
165500000	5	3	8	6	5	2	2
165520000	6	3	6	8	4	2	1
165540000	5	3	9	6	8	2	1
165560000	6	3	4	6	4	2	1
165580000	6	3	4	6	4	2	1
165600000	9	3	4	7	4	2	1
165620000	6	3	5	8	4	2	2
165640000	7	3	4	7	4	2	1
165660000	5	3	4	7	4	2	1
165680000	7	3	5	7	5	2	1
165700000	5	3	5	7	4	2	1
165720000	8	3	5	8	4	2	1
165740000	5	3	7	8	4	2	1
165760000	5	3	4	7	6	2	3
165780000	5	3	5	7	5	2	2
165800000	5	3	5	7	4	2	1
165820000	5	3	6	7	5	2	2
165840000	6	3	5	6	5	2	2
165860000	5	3	4	8	5	2	2
165880000	6	3	7	6	5	2	3
165900000	5	3	7	7	5	2	2
165920000	5	3	8	9	5	2	2
165940000	5	3	6	7	5	2	2
165960000	5	3	8	7	5	3	2
165980000	6	3	5	5	6	2	3
166000000	5	3	5	6	5	2	2
166020000	5	3	6	6	5	2	2
166040000	5	3	5	6	5	2	2
166060000	5	3	7	6	5	2	2
166080000	5	3	6	7	6	2	2
166100000	5	3	7	5	5	2	2
166120000	5	3	5	6	5	2	2
166140000	7	3	6	7	5	2	2
166160000	6	3	6	7	5	2	3
166180000	5	3	6	7	5	2	1
166200000	5	3	6	7	4	2	1
166220000	7	3	4	6	4	2	1
166240000	5	3	5	7	5	2	2
166260000	5	3	5	6	5	2	2
166280000	6	3	4	5	5	2	2
166300000	6	3	8	7	5	2	2
166320000	5	3	4	7	5	2	2
166340000	5	3	5	6	5	2	2
166360000	5	3	4	6	5	2	2
166380000	6	3	5	7	5	2	3
166400000	5	3	6	8	6	2	2
166420000	6	3	5	7	5	2	2
166440000	6	3	6	6	5	2	1
166460000	5	3	4	6	5	2	2
166480000	5	3	4	6	5	2	2
166500000	5	3	5	5	5	2	2
166520000	6	3	5	6	5	2	2
166540000	5	3	5	6	5	2	2
166560000	5	3	4	8	5	2	2
166580000	5	3	5	6	5	2	2
166600000	8	3	5	6	5	2	2
166620000	7	3	5	6	4	2	2
166640000	5	3	5	6	6	2	2
166660000	5	3	5	6	6	2	4
166680000	5	3	5	6	6	2	2
166700000	5	3	6	6	5	2	2
166720000	6	3	8	7	5	2	1
166740000	6	3	8	6	4	2	1
166760000	5	3	5	7	4	2	1
166780000	5	3	7	7	4	3	2
166800000	7	3	8	6	4	2	1
166820000	5	3	7	6	5	2	1
166840000	8	3	8	7	4	2	1
166860000	7	3	7	6	3	2	1
166880000	6	3	7	7	4	2	1
166900000	7	3	4	6	4	2	1
166920000	6	3	6	6	6	2	1
166940000	5	3	7	6	6	3	1
166960000	6	3	4	6	5	2	1
166980000	5	3	4	6	6	2	1
167000000	5	3	6	6	5	2	2
167020000	6	3	4	7	4	2	1
167040000	7	3	10	9	4	2	1
167060000	7	3	4	7	4	2	1
167080000	6	3	6	6	4	2	1
167100000	7	3	6	7	4	2	1
167120000	7	3	4	6	4	2	1
167140000	6	3	5	7	4	2	1
167160000	5	3	4	6	4	2	1
167180000	6	3	4	7	4	2	1
167200000	5	3	4	7	3	2	2
167220000	5	3	6	7	4	2	1
167240000	5	3	8	6	4	3	1
167260000	7	3	4	7	5	2	2
167280000	5	3	6	6	6	2	2
167300000	6	3	5	6	7	2	2
167320000	5	3	4	6	5	3	2
167340000	5	3	4	6	5	2	2
167360000	6	3	4	8	5	2	2
167380000	5	3	6	7	5	2	3
167400000	6	3	6	8	5	3	2
167420000	5	3	5	6	5	2	2
167440000	5	3	5	6	5	2	2
167460000	7	3	5	6	5	2	2
167480000	6	3	6	6	6	2	2
167500000	5	3	4	6	4	2	1
167520000	5	3	6	6	4	2	1
167540000	6	3	8	6	4	2	1
167560000	6	3	6	7	4	2	1
167580000	7	3	5	7	4	2	1
167600000	6	3	4	6	4	2	1
167620000	5	3	4	6	4	2	1
167640000	5	3	4	6	6	2	1
167660000	5	3	4	6	6	4	1
167680000	5	3	4	6	4	2	2
167700000	5	3	4	6	5	2	2
167720000	6	3	7	6	5	2	2
167740000	7	3	5	5	6	2	2
167760000	6	3	5	6	5	2	2
167780000	5	3	4	7	6	2	2
167800000	5	3	4	6	6	2	4
167820000	6	3	5	6	5	2	2
167840000	6	3	5	6	5	2	2
167860000	5	3	5	7	5	2	2
167880000	5	3	6	7	6	2	1
167900000	6	3	4	7	4	2	1
167920000	5	3	4	6	6	2	1
167940000	5	3	4	7	4	2	1
167960000	5	3	4	6	5	2	1
167980000	7	3	4	6	4	2	1
168000000	5	3	5	6	4	2	3
168020000	5	3	6	6	4	3	1
168040000	5	3	4	6	4	2	1
168060000	5	3	7	7	4	2	1
168080000	5	3	4	6	5	2	1
168100000	5	3	4	7	4	2	1
168120000	5	3	5	6	4	2	1
168140000	5	3	5	6	4	2	1
168160000	5	3	5	6	5	2	2
168180000	5	3	5	5	5	2	2
168200000	5	3	4	5	5	2	4
168220000	5	3	3	6	4	2	2
168240000	5	3	4	7	5	2	2
168260000	6	3	4	6	4	2	1
168280000	6	3	4	7	5	2	1
168300000	5	3	4	6	5	2	2
168320000	5	3	7	6	4	2	1
168340000	5	3	7	6	4	2	1
168360000	5	3	4	6	5	2	2
168380000	5	4	4	6	4	2	1
168400000	5	3	4	6	4	2	1
168420000	5	3	7	7	4	2	1
168440000	6	3	7	6	4	2	2
168460000	5	3	7	6	4	2	1
168480000	5	3	6	7	4	2	1
168500000	5	3	5	6	4	2	1
168520000	6	3	4	6	4	2	1
168540000	5	3	6	7	4	2	1
168560000	8	3	7	6	4	2	1
168580000	5	3	4	6	5	2	1
168600000	5	3	5	8	4	2	1
168620000	6	3	4	7	4	2	1
168640000	5	3	6	6	4	2	1
168660000	6	3	5	7	4	2	1
168680000	6	3	5	8	4	2	1
168700000	6	4	5	7	5	3	1
168720000	5	3	6	6	4	2	1
168740000	6	3	4	6	5	2	1
168760000	6	3	5	7	4	2	1
168780000	5	3	4	6	4	2	1
168800000	5	3	5	6	4	2	1
168820000	5	3	7	6	5	2	2
168840000	6	3	6	7	6	2	2
168860000	6	3	5	5	6	3	2
168880000	5	3	4	6	5	2	2
168900000	5	3	5	5	5	2	2
168920000	5	3	6	7	6	3	2
168940000	5	3	5	6	5	2	2
168960000	6	3	4	6	4	2	1
168980000	7	3	4	7	4	2	1
169000000	6	3	4	7	4	2	1
169020000	8	3	5	8	4	3	1
169040000	7	3	6	7	4	2	1
169060000	6	3	7	7	4	2	1
169080000	9	3	5	7	5	2	3
169100000	6	3	6	6	5	2	1
169120000	6	3	6	6	5	2	1
169140000	6	3	5	6	4	2	1
169160000	7	3	4	6	4	2	1
169180000	8	4	4	7	4	2	2
169200000	5	3	4	8	5	2	1
169220000	5	3	4	7	4	2	1
169240000	5	3	4	8	5	2	1
169260000	6	3	6	7	4	2	1
169280000	5	3	6	6	4	2	1
169300000	6	3	4	7	3	2	1
169320000	5	3	8	7	4	2	2
169340000	7	3	6	6	4	2	2
169360000	5	3	6	5	6	2	2
169380000	5	3	5	7	5	2	2
169400000	6	3	5	6	5	2	2
169420000	5	3	5	6	5	2	3
169440000	5	3	5	5	6	3	2
169460000	5	3	6	6	5	2	2
169480000	6	3	6	6	5	2	2
169500000	6	3	6	5	5	2	2
169520000	5	3	5	5	5	2	2
169540000	8	3	6	6	5	2	2
169560000	6	3	5	5	5	2	2
169580000	5	3	4	6	4	2	2
169600000	5	3	5	7	4	2	2
169620000	5	3	6	8	5	2	2
169640000	5	3	5	6	8	2	2
169660000	6	3	4	7	6	2	3
169680000	6	3	5	7	5	2	2
169700000	5	4	5	5	5	2	2
169720000	5	3	5	6	5	2	2
169740000	5	3	6	7	4	2	2
169760000	7	3	4	7	4	2	1
169780000	5	3	8	6	4	2	1
169800000	5	3	7	6	4	2	1
169820000	6	4	4	7	4	2	1
169840000	5	3	4	6	5	2	2
169860000	6	3	7	7	5	2	1
169880000	6	3	5	6	4	2	1
169900000	7	3	7	6	4	2	1
169920000	5	3	4	6	4	2	1
169940000	6	4	7	6	4	2	1
169960000	5	3	5	8	5	2	2
169980000	5	3	5	8	4	2	1
170000000	5	3	4	7	6	2	1
170020000	6	3	5	7	5	2	1
170040000	7	3	4	8	5	2	1
170060000	6	3	5	8	4	3	1
170080000	5	3	4	6	8	2	1
170100000	7	3	4	6	4	2	1
170120000	8	3	5	6	4	2	1
170140000	8	3	4	7	4	2	1
170160000	5	3	7	6	4	2	1
170180000	6	3	5	6	4	2	1
170200000	5	3	9	8	4	2	1
170220000	5	3	4	6	5	2	2
170240000	5	3	5	6	5	2	2
170260000	5	3	5	5	5	2	2
170280000	5	4	5	7	5	2	2
170300000	5	3	5	6	9	2	2
170320000	5	4	5	6	5	2	3
170340000	5	3	6	6	6	2	4
170360000	5	3	6	8	6	2	2
170380000	5	3	4	6	5	2	2
170400000	6	3	6	8	5	2	2
170420000	5	3	5	6	5	2	2
170440000	6	3	5	7	5	2	2
170460000	9	3	6	7	4	2	1
170480000	7	3	6	7	4	2	1
170500000	6	3	6	8	5	2	2
170520000	5	3	7	5	6	2	2
170540000	5	3	6	6	5	2	2
170560000	5	3	5	6	5	4	2
170580000	5	3	5	8	5	2	2
170600000	7	3	6	6	5	2	2
170620000	6	3	5	7	5	3	2
170640000	5	3	6	6	5	2	2
170660000	5	3	6	8	5	2	1
170680000	7	3	6	6	5	2	1
170700000	5	3	4	6	5	2	1
170720000	5	3	4	7	5	2	2
170740000	5	3	6	6	5	2	2
170760000	6	3	6	6	5	2	1
170780000	5	3	4	6	4	2	1
170800000	5	3	3	7	4	2	1
170820000	7	3	3	7	4	2	1
170840000	6	3	4	7	4	2	1
170860000	5	3	4	7	5	2	1
170880000	9	3	4	6	4	2	1
170900000	6	3	6	8	4	2	1
170920000	6	3	4	6	4	2	1
170940000	5	3	4	6	5	2	1
170960000	5	3	4	7	5	2	2
170980000	6	3	4	6	5	2	1
171000000	5	3	4	7	5	2	2
171020000	5	3	4	6	4	2	1
171040000	5	3	6	6	4	2	1
171060000	7	3	6	6	4	2	1
171080000	6	3	7	7	4	2	1
171100000	5	3	7	6	5	4	2
171120000	5	3	4	8	8	2	2
171140000	5	3	5	7	6	2	2
171160000	7	3	6	5	5	2	2
171180000	5	3	5	5	5	3	4
171200000	5	3	4	6	5	2	2
171220000	5	3	5	5	6	2	2
171240000	5	3	5	5	5	2	2
