states	PB1	PB2	PA	HA	NP	NA	MP
154640000	5	3	4	8	7	2	2
154660000	6	3	4	7	4	2	1
154680000	7	3	6	7	5	2	1
154700000	5	3	4	6	4	2	1
154720000	5	3	4	6	4	2	1
154740000	5	3	4	7	6	2	1
154760000	6	3	4	6	4	2	1
154780000	6	3	4	6	4	2	1
154800000	8	3	4	7	5	2	1
154820000	6	3	4	7	4	2	1
154840000	6	3	4	6	5	2	2
154860000	5	3	5	6	7	2	2
154880000	6	3	6	6	5	2	2
154900000	6	3	4	6	5	2	2
154920000	5	3	4	7	4	2	2
154940000	5	3	4	8	4	2	1
154960000	5	3	5	6	5	3	2
154980000	7	3	9	6	5	2	1
155000000	5	3	5	8	4	2	1
155020000	7	3	4	7	4	2	1
155040000	5	3	4	7	4	3	1
155060000	6	3	4	6	4	2	1
155080000	6	3	4	6	4	2	1
155100000	6	3	4	6	4	3	1
155120000	5	3	4	8	4	3	1
155140000	6	3	5	7	4	2	1
155160000	5	3	5	7	5	2	1
155180000	5	3	4	7	4	2	1
155200000	7	3	4	6	4	2	1
155220000	5	3	4	7	4	2	1
155240000	5	4	6	8	4	2	1
155260000	5	3	4	6	4	2	1
155280000	5	3	4	7	4	2	1
155300000	5	3	4	6	4	2	1
155320000	5	3	4	6	5	3	2
155340000	6	3	4	8	4	2	1
155360000	7	3	4	7	5	4	1
155380000	5	3	5	6	4	2	1
155400000	5	3	4	6	4	2	1
155420000	7	3	5	6	4	2	1
155440000	6	3	4	6	4	2	1
155460000	5	3	4	6	4	2	1
155480000	6	3	4	6	4	2	1
155500000	7	3	6	6	5	2	1
155520000	5	3	4	7	5	2	2
155540000	5	3	4	8	4	2	1
155560000	5	3	4	8	4	2	1
155580000	5	3	4	6	4	2	1
155600000	6	3	4	6	4	2	1
155620000	5	3	4	7	4	3	1
155640000	5	3	4	8	5	2	2
155660000	5	3	7	8	4	2	1
155680000	6	3	6	7	5	2	2
155700000	5	3	6	6	5	2	1
155720000	5	3	4	6	5	2	2
155740000	5	3	6	6	5	3	2
155760000	5	3	6	5	5	2	2
155780000	6	3	5	6	5	2	2
155800000	6	3	4	7	6	2	2
155820000	6	3	4	6	7	2	2
155840000	5	3	4	6	5	2	2
155860000	5	3	4	6	6	2	2
155880000	5	3	4	5	5	2	2
155900000	6	3	5	7	5	3	3
155920000	5	3	4	5	5	2	2
155940000	6	3	4	5	5	2	2
155960000	5	3	5	6	4	2	2
155980000	5	3	7	5	5	3	2
156000000	5	3	9	7	5	2	2
156020000	5	3	4	8	4	2	1
156040000	5	3	7	6	4	2	1
156060000	6	3	4	7	4	5	1
156080000	5	3	8	6	4	2	1
156100000	7	3	7	5	5	2	2
156120000	5	3	4	7	4	2	2
156140000	5	3	4	7	3	2	1
156160000	7	3	4	6	4	2	1
156180000	5	3	4	6	5	2	1
156200000	5	3	4	6	4	2	1
156220000	5	3	5	7	4	2	1
156240000	5	4	5	6	4	2	1
156260000	7	3	4	6	4	2	1
156280000	5	3	5	8	5	3	3
156300000	7	3	4	7	5	2	1
156320000	5	3	4	7	4	2	1
156340000	5	3	8	7	4	2	1
156360000	5	3	6	6	5	2	1
156380000	6	3	5	7	4	2	1
156400000	6	3	7	7	4	2	3
156420000	6	3	6	6	4	2	1
156440000	5	3	6	7	4	2	1
156460000	7	3	4	8	4	2	1
156480000	7	3	4	6	4	2	1
156500000	8	3	4	6	4	2	1
156520000	5	3	5	7	4	2	1
156540000	6	3	6	6	4	2	1
156560000	7	3	7	6	4	2	1
156580000	7	3	5	6	4	2	1
156600000	6	3	8	8	6	2	1
156620000	6	3	6	6	7	2	2
156640000	6	3	7	7	5	2	1
156660000	7	3	4	6	4	2	1
156680000	6	3	5	6	4	2	1
156700000	6	3	6	6	5	2	1
156720000	6	3	5	7	5	2	2
156740000	5	3	6	7	5	2	3
156760000	5	3	5	7	5	2	2
156780000	5	3	6	6	5	2	2
156800000	6	3	5	7	5	2	2
156820000	6	3	5	6	5	2	2
156840000	5	3	5	5	7	2	3
156860000	5	3	4	7	5	2	2
156880000	5	3	5	6	4	2	2
156900000	5	3	5	6	6	2	2
156920000	5	3	6	6	5	2	2
156940000	5	3	4	7	5	2	2
156960000	5	3	4	6	6	2	2
156980000	5	3	5	6	6	2	2
157000000	6	3	4	7	5	2	2
157020000	5	3	5	6	5	2	2
157040000	5	3	5	6	5	2	2
157060000	5	3	5	6	5	2	2
157080000	5	3	4	6	5	2	2
157100000	5	3	6	5	5	2	2
157120000	5	3	6	4	5	2	3
157140000	5	3	6	5	6	2	2
157160000	5	3	6	6	8	2	2
157180000	5	3	5	6	4	2	2
157200000	7	3	6	5	6	2	3
157220000	5	3	8	7	5	2	2
157240000	5	3	6	5	5	3	2
157260000	9	3	4	6	5	2	2
157280000	5	3	5	6	6	3	2
157300000	5	3	6	6	5	2	2
157320000	5	3	5	6	5	2	2
157340000	6	3	5	6	5	2	2
157360000	5	3	4	6	5	2	2
157380000	5	3	4	7	5	2	2
157400000	5	3	6	7	6	2	2
157420000	5	4	3	8	4	2	3
157440000	5	3	5	5	5	2	2
157460000	6	3	4	5	4	2	2
157480000	5	3	5	6	5	2	2
157500000	5	3	6	6	5	2	2
157520000	5	3	4	7	5	2	2
157540000	5	3	4	6	5	2	2
157560000	5	3	4	5	5	2	2
157580000	6	3	6	5	4	2	2
157600000	5	3	5	5	5	2	2
157620000	5	3	5	5	5	2	2
157640000	6	3	5	6	4	2	1
157660000	6	3	6	6	5	2	1
157680000	5	3	5	6	5	2	2
157700000	6	3	6	7	4	2	1
157720000	5	3	9	7	4	2	1
157740000	5	3	4	7	5	2	1
157760000	6	3	4	7	4	2	1
157780000	5	3	5	6	6	2	2
157800000	5	3	4	7	5	2	2
157820000	6	3	5	6	5	2	2
157840000	5	3	6	6	5	2	2
157860000	5	3	7	6	5	3	2
157880000	5	3	5	6	5	2	2
157900000	5	3	4	7	11	2	2
157920000	5	3	7	6	5	2	1
157940000	5	3	7	8	5	2	1
157960000	5	3	5	6	4	2	1
157980000	5	3	6	9	5	2	1
158000000	5	3	4	9	5	2	1
158020000	5	3	4	6	4	2	1
158040000	6	3	4	8	7	2	2
158060000	6	3	4	6	5	2	1
158080000	5	3	5	7	4	3	1
158100000	5	3	4	7	4	2	1
158120000	6	3	4	7	5	2	1
158140000	5	3	4	6	6	2	1
158160000	5	3	5	8	5	2	1
158180000	6	3	4	8	4	2	1
158200000	5	3	6	6	5	2	2
158220000	5	3	6	8	5	2	2
158240000	5	3	5	6	5	3	2
158260000	5	3	6	7	5	2	2
158280000	5	3	5	6	6	2	2
158300000	5	3	5	6	5	2	2
158320000	5	3	4	7	4	2	2
158340000	5	3	3	6	5	2	2
158360000	5	3	5	6	5	2	3
158380000	5	3	3	5	4	2	2
158400000	5	3	5	6	4	2	2
158420000	5	3	4	6	7	2	3
158440000	5	4	5	5	5	2	3
158460000	5	3	6	7	5	2	2
158480000	6	3	5	6	5	2	2
158500000	5	3	5	5	4	3	2
158520000	5	3	5	7	5	2	2
158540000	6	3	5	8	7	2	2
158560000	5	3	5	6	6	2	2
158580000	5	3	4	7	5	2	2
158600000	5	3	5	7	5	2	2
158620000	5	3	5	6	5	2	2
158640000	6	3	4	6	5	2	2
158660000	5	3	4	7	4	2	1
158680000	6	3	7	6	4	2	1
158700000	6	3	5	7	5	2	2
158720000	6	3	4	6	5	2	2
158740000	5	3	4	6	4	2	1
158760000	5	3	5	6	4	2	1
158780000	6	3	5	6	4	2	1
158800000	6	3	7	6	4	2	1
158820000	6	3	4	8	4	3	1
158840000	5	3	4	7	4	2	2
158860000	6	3	4	7	4	2	1
158880000	5	3	7	8	4	2	1
158900000	6	3	4	7	5	2	2
158920000	5	3	5	6	5	2	2
158940000	6	3	4	6	5	2	2
158960000	5	3	5	6	5	2	2
158980000	5	3	6	7	5	2	2
159000000	5	3	6	8	4	2	1
159020000	6	3	4	8	4	2	1
159040000	6	3	6	7	4	2	1
159060000	5	3	6	6	5	2	1
159080000	5	4	5	6	8	2	2
159100000	5	3	5	6	5	2	2
159120000	5	3	5	6	5	2	2
159140000	8	3	4	6	5	2	2
159160000	6	3	5	6	6	2	2
159180000	6	3	5	5	5	2	2
159200000	6	3	5	5	6	2	2
159220000	7	3	4	6	5	2	3
159240000	5	3	6	6	5	2	2
159260000	6	3	5	6	7	2	2
159280000	7	3	5	6	6	2	3
159300000	6	3	5	7	5	2	2
159320000	5	3	7	7	5	2	2
159340000	6	3	6	7	5	2	2
159360000	5	3	4	5	5	2	3
159380000	5	3	5	5	5	2	2
159400000	5	3	5	6	5	3	2
159420000	5	3	5	6	5	2	2
159440000	5	3	4	6	4	2	2
159460000	5	3	5	6	5	2	2
159480000	5	3	5	6	5	2	2
159500000	5	3	5	6	5	2	2
159520000	5	3	6	6	7	2	2
159540000	5	3	7	6	4	2	1
159560000	5	3	6	6	5	2	2
159580000	5	3	5	5	5	2	2
159600000	5	3	5	6	5	2	2
159620000	5	3	4	8	5	2	2
159640000	5	3	4	7	4	2	1
159660000	5	3	3	6	3	3	1
159680000	5	3	4	6	3	2	1
159700000	5	3	4	8	5	2	1
159720000	8	3	4	6	4	2	1
159740000	6	3	6	7	5	3	1
159760000	7	3	5	6	4	2	1
159780000	5	3	6	7	4	2	1
159800000	5	3	4	5	5	2	2
159820000	6	3	5	6	5	2	2
159840000	5	3	5	8	5	2	2
159860000	5	3	6	6	5	3	2
159880000	6	3	7	5	5	2	2
159900000	7	3	4	9	4	2	1
159920000	6	3	4	7	4	2	1
159940000	6	3	4	6	4	2	1
159960000	6	3	4	7	5	2	1
159980000	7	3	5	7	4	2	2
160000000	6	3	4	6	4	2	1
160020000	7	3	4	7	4	2	1
160040000	6	3	4	7	4	3	1
160060000	6	3	4	8	4	2	1
160080000	6	3	6	7	4	2	1
160100000	8	3	5	5	5	2	2
160120000	5	3	3	5	4	2	2
160140000	5	3	4	6	5	2	2
160160000	5	3	4	5	4	2	2
160180000	5	3	6	6	7	2	2
160200000	5	3	6	6	4	2	2
160220000	5	3	5	6	4	2	2
160240000	5	3	4	5	4	2	2
160260000	5	3	4	5	4	2	2
160280000	5	3	5	6	5	2	2
160300000	5	3	5	6	6	2	2
160320000	5	3	4	6	6	2	2
160340000	5	3	6	6	6	3	2
160360000	5	3	5	6	5	2	2
160380000	5	3	5	6	5	2	2
160400000	5	3	5	7	5	2	2
160420000	5	3	5	6	5	2	2
160440000	5	3	5	6	5	2	2
160460000	5	3	5	6	4	2	2
160480000	6	3	5	5	4	2	2
160500000	6	3	6	6	4	2	2
160520000	6	3	4	6	6	3	3
160540000	5	3	4	7	5	2	2
160560000	6	3	4	7	4	2	1
160580000	5	3	5	7	5	2	1
160600000	5	3	6	6	5	2	2
160620000	5	3	5	6	4	2	1
160640000	5	3	4	6	5	2	1
160660000	6	3	7	7	4	2	1
160680000	6	3	4	7	4	2	1
160700000	5	3	7	6	7	3	2
160720000	5	4	6	6	5	2	2
160740000	5	3	6	6	5	2	2
160760000	5	3	5	6	5	2	2
160780000	5	3	5	6	5	2	2
160800000	5	3	7	7	5	2	1
160820000	5	3	6	9	4	2	1
160840000	6	3	7	6	5	2	1
160860000	6	3	6	6	4	2	1
160880000	5	3	8	7	4	2	1
160900000	5	3	4	6	7	2	1
160920000	7	3	7	8	5	2	2
160940000	5	3	5	6	7	2	2
160960000	5	3	5	5	7	2	2
160980000	6	3	5	7	5	2	2
161000000	5	3	6	5	4	2	2
161020000	6	3	5	6	6	2	2
161040000	5	3	5	6	6	2	2
161060000	5	3	6	6	5	2	2
161080000	6	3	6	6	5	2	2
161100000	5	3	8	5	5	2	2
161120000	5	3	5	6	5	2	2
161140000	5	3	5	6	5	2	2
161160000	5	3	5	7	5	2	2
161180000	5	3	5	7	7	2	1
161200000	6	3	5	7	5	2	1
161220000	5	3	4	6	6	2	2
161240000	5	3	6	7	6	2	2
161260000	5	3	4	6	5	3	2
161280000	6	3	4	6	5	2	3
161300000	5	3	4	6	5	2	2
161320000	5	3	7	7	5	2	1
161340000	5	4	4	7	4	3	1
161360000	5	4	4	6	5	2	2
161380000	5	3	4	5	4	2	2
161400000	6	3	6	7	5	3	2
161420000	5	3	4	5	5	4	2
161440000	5	3	5	6	5	2	2
161460000	7	3	4	6	5	2	2
161480000	5	3	5	6	5	2	2
161500000	5	3	7	6	5	2	2
161520000	6	3	5	6	5	2	2
161540000	5	3	5	6	5	2	2
161560000	5	3	5	7	5	2	2
161580000	5	3	6	5	5	2	2
161600000	5	3	6	6	7	2	2
161620000	5	3	5	6	5	2	3
161640000	7	3	6	6	5	2	2
161660000	5	3	5	6	6	2	2
161680000	5	3	6	6	5	2	2
161700000	5	3	5	7	5	2	2
161720000	5	3	5	5	6	2	2
161740000	6	3	7	7	6	2	2
161760000	5	3	7	7	5	2	2
161780000	5	3	6	7	7	2	2
161800000	5	3	5	7	4	2	1
161820000	5	3	3	6	3	2	1
161840000	5	3	4	8	4	2	1
161860000	5	3	4	7	4	2	1
161880000	5	3	5	7	4	2	1
161900000	5	3	6	7	5	2	2
161920000	5	3	3	7	6	2	2
161940000	5	3	4	6	5	2	2
161960000	5	3	9	6	5	2	2
161980000	5	3	4	6	4	2	1
162000000	5	3	4	8	4	2	1
162020000	6	3	8	6	4	2	1
162040000	5	3	4	7	4	3	1
162060000	6	3	3	6	4	2	1
162080000	5	3	4	6	4	2	1
162100000	5	3	4	6	3	2	1
162120000	8	3	5	6	4	2	1
162140000	5	3	4	6	6	2	3
162160000	5	3	5	6	4	2	1
162180000	5	3	4	8	5	2	2
162200000	5	3	5	7	6	2	4
162220000	5	3	5	7	5	2	2
162240000	7	3	4	7	4	2	1
162260000	6	3	5	7	4	2	1
162280000	6	3	4	6	4	2	1
162300000	5	3	4	6	5	2	2
162320000	5	3	4	8	4	2	2
162340000	6	3	4	6	4	2	1
162360000	6	3	4	7	4	2	1
162380000	5	3	4	6	4	2	1
162400000	5	3	4	6	6	3	2
162420000	6	3	5	6	5	2	2
162440000	5	3	5	7	5	2	2
162460000	5	3	5	6	5	2	2
162480000	5	3	5	6	5	2	2
162500000	5	3	6	7	5	2	2
162520000	5	3	6	7	5	2	2
162540000	5	3	4	6	4	2	2
162560000	5	3	4	6	5	2	2
162580000	5	3	7	7	4	2	1
162600000	5	3	4	7	4	2	1
162620000	6	3	7	6	4	3	1
162640000	5	3	5	7	4	2	1
162660000	5	3	5	6	3	2	2
162680000	6	3	4	6	4	2	2
162700000	5	3	8	8	4	2	1
162720000	5	3	7	7	4	2	1
162740000	5	3	4	6	4	2	1
162760000	6	3	6	6	3	2	1
162780000	5	3	4	6	4	2	1
162800000	7	3	4	6	5	2	1
162820000	7	3	4	7	7	2	2
162840000	5	3	5	7	5	2	1
162860000	5	3	4	6	5	2	2
162880000	6	3	5	6	4	2	1
162900000	6	3	4	6	4	2	1
162920000	6	3	5	7	4	2	1
162940000	5	3	4	8	4	2	1
162960000	5	3	7	6	6	2	1
162980000	7	3	4	6	4	2	1
163000000	7	3	5	6	4	2	1
163020000	6	3	6	7	5	2	2
163040000	5	3	6	6	5	2	2
163060000	7	3	5	8	5	2	2
163080000	5	3	4	6	5	2	2
163100000	5	3	4	6	5	2	2
163120000	5	3	5	6	5	2	2
163140000	5	3	3	5	4	2	2
163160000	5	3	3	6	8	2	2
163180000	5	3	4	6	4	2	1
163200000	5	3	5	7	4	2	1
163220000	5	3	4	7	4	2	1
163240000	5	3	6	7	5	2	1
163260000	5	3	6	6	5	2	2
163280000	6	3	5	7	6	2	3
163300000	5	3	6	7	5	2	2
163320000	5	3	6	6	7	2	2
163340000	5	3	6	5	7	2	2
163360000	5	3	6	5	5	2	3
163380000	7	3	4	7	5	2	2
163400000	6	4	6	6	6	3	2
163420000	5	3	5	6	5	3	2
163440000	7	3	8	6	5	2	2
163460000	5	3	5	5	5	2	2
163480000	5	3	5	6	9	2	2
163500000	5	3	4	5	5	2	2
163520000	5	3	4	6	5	2	2
163540000	5	3	6	6	5	2	2
163560000	5	3	5	6	5	2	2
163580000	7	3	5	7	6	2	2
163600000	5	3	6	6	5	2	2
163620000	6	3	6	6	5	2	2
163640000	5	3	5	6	5	2	2
163660000	5	3	5	6	5	2	2
163680000	5	3	7	8	5	2	2
163700000	5	3	5	6	5	2	2
163720000	5	3	7	6	5	2	2
163740000	7	3	6	7	6	2	3
163760000	5	3	6	7	6	2	3
163780000	5	3	5	6	6	2	2
163800000	6	3	4	6	7	2	2
163820000	5	3	5	7	5	2	2
163840000	6	3	5	6	5	2	2
163860000	6	3	5	7	5	2	2
163880000	6	3	6	6	5	2	3
163900000	6	3	6	6	5	2	2
163920000	5	3	4	6	3	2	1
163940000	7	3	5	6	4	3	1
163960000	7	3	6	6	5	2	1
163980000	5	3	6	6	4	2	1
164000000	6	3	5	6	4	2	1
164020000	7	3	5	7	4	2	1
164040000	6	3	4	6	5	2	2
164060000	5	3	4	6	4	2	1
164080000	7	3	6	7	4	3	1
164100000	5	3	5	6	3	2	1
164120000	5	3	3	6	3	2	1
164140000	5	3	6	6	5	2	1
164160000	6	3	6	6	4	2	1
164180000	5	3	4	6	4	3	1
164200000	5	3	4	7	4	2	1
164220000	5	3	4	7	4	2	1
164240000	6	4	4	8	4	2	1
164260000	5	3	6	7	4	2	1
164280000	6	3	4	6	5	2	1
164300000	5	3	6	6	4	2	1
164320000	5	3	4	6	4	2	1
164340000	5	3	8	9	4	2	1
164360000	5	3	6	8	4	2	2
164380000	5	3	4	6	5	2	1
164400000	8	3	4	6	4	2	1
164420000	5	3	5	7	4	2	1
164440000	5	3	4	6	4	2	1
164460000	6	3	5	6	5	2	2
164480000	5	3	5	6	5	2	2
164500000	5	3	6	8	4	2	2
164520000	5	3	4	8	4	2	1
164540000	5	3	7	6	5	2	1
164560000	5	3	3	6	4	2	1
164580000	5	3	4	7	4	2	2
164600000	6	3	4	9	4	2	1
164620000	5	3	4	7	4	2	1
164640000	6	3	5	8	5	2	2
164660000	6	3	5	5	5	2	2
164680000	5	3	5	6	5	2	2
164700000	5	3	7	6	5	2	2
164720000	5	3	5	7	5	2	3
164740000	6	3	5	5	6	2	2
164760000	5	3	6	6	5	2	2
164780000	5	3	4	6	5	2	2
164800000	6	3	5	6	6	5	2
164820000	5	3	5	5	5	2	2
164840000	5	3	6	6	7	2	2
164860000	6	3	5	6	5	2	2
164880000	5	3	5	6	5	2	2
164900000	5	3	7	5	4	2	2
164920000	5	3	4	5	4	2	2
164940000	5	3	4	9	6	2	2
164960000	6	3	5	5	5	2	2
164980000	5	3	5	6	7	2	2
165000000	5	3	5	6	5	2	2
165020000	6	3	5	6	5	2	2
165040000	6	3	6	7	6	2	2
165060000	5	3	5	6	5	2	2
165080000	5	3	5	8	5	2	2
165100000	6	3	5	6	7	2	2
165120000	5	3	5	6	5	2	2
165140000	5	3	9	8	6	2	2
165160000	5	3	5	6	5	2	3
165180000	5	3	6	6	5	2	2
165200000	5	3	5	6	5	2	3
165220000	5	3	4	6	5	2	2
165240000	5	3	5	6	5	2	2
165260000	5	3	6	6	6	2	1
165280000	6	3	4	6	5	2	1
165300000	5	3	4	6	4	2	1
165320000	6	3	5	6	5	2	1
165340000	5	3	4	7	5	2	1
165360000	7	3	5	8	4	2	1
165380000	5	3	4	6	4	2	1
165400000	5	3	4	7	5	2	1
165420000	7	3	4	7	4	2	1
165440000	5	3	4	6	4	3	2
165460000	5	3	4	9	4	2	1
165480000	5	3	4	7	4	2	1
165500000	8	3	4	6	4	2	1
165520000	5	3	7	6	5	2	1
165540000	7	3	8	6	4	2	1
165560000	6	3	8	6	4	2	1
165580000	7	3	6	7	3	2	1
165600000	6	3	4	7	4	2	1
165620000	7	3	5	6	4	2	1
165640000	6	3	5	6	4	2	1
165660000	5	3	5	6	4	2	1
165680000	5	3	8	7	5	2	1
165700000	5	3	8	6	8	2	2
165720000	5	3	6	5	6	2	3
165740000	5	3	7	6	5	2	2
165760000	6	3	5	5	5	2	2
165780000	5	3	6	6	6	2	2
165800000	5	3	5	7	5	2	2
165820000	5	3	6	6	6	2	2
165840000	5	3	5	6	6	2	2
165860000	5	3	4	8	7	2	2
165880000	6	3	4	6	5	2	2
165900000	6	3	4	5	5	2	3
165920000	5	3	5	6	6	2	2
165940000	5	3	4	5	4	2	2
165960000	5	3	5	6	6	2	2
165980000	6	3	5	6	5	2	2
166000000	5	3	9	7	5	2	2
166020000	6	3	4	8	5	2	2
166040000	5	3	7	6	5	2	2
166060000	5	3	5	6	6	2	2
166080000	5	3	4	6	5	2	3
166100000	6	3	6	6	4	2	1
166120000	5	3	6	7	4	2	1
166140000	5	3	4	7	4	2	1
166160000	5	3	5	7	5	2	1
166180000	5	3	4	7	4	2	1
166200000	5	3	4	6	4	2	1
166220000	5	3	4	6	4	3	1
166240000	5	3	7	6	4	3	1
166260000	5	3	5	7	4	2	2
166280000	5	3	4	7	4	2	1
166300000	5	3	5	6	5	2	2
166320000	5	3	4	7	4	2	1
166340000	5	3	6	7	4	2	1
166360000	6	3	7	6	5	2	1
166380000	5	3	7	7	4	2	1
166400000	5	3	7	6	4	2	1
166420000	5	4	5	8	4	2	1
166440000	5	3	5	6	5	2	2
166460000	5	3	5	6	7	2	2
166480000	5	3	5	6	5	2	2
166500000	5	3	4	5	4	2	2
166520000	5	3	5	5	5	2	2
166540000	5	3	5	5	5	2	2
166560000	7	4	5	6	5	2	2
166580000	5	3	5	6	7	2	3
166600000	5	3	4	6	5	2	2
166620000	5	3	4	7	4	2	1
166640000	6	3	5	7	5	2	1
166660000	6	3	6	6	3	2	1
166680000	5	3	6	6	4	2	1
166700000	6	3	5	8	6	2	2
166720000	5	3	6	6	5	2	2
166740000	5	3	5	6	5	2	2
166760000	5	3	4	9	5	2	2
166780000	5	3	6	6	6	2	2
166800000	5	3	5	6	5	2	2
166820000	7	3	9	6	5	2	2
166840000	5	3	5	7	5	2	2
166860000	5	3	4	6	7	2	2
166880000	5	3	5	6	7	2	2
166900000	5	3	5	7	5	2	2
166920000	5	3	5	5	5	2	2
166940000	5	3	5	6	5	2	2
166960000	5	3	5	5	5	2	2
166980000	5	3	5	6	5	2	2
167000000	5	3	5	6	5	2	2
167020000	5	3	6	5	6	2	2
167040000	6	3	6	5	5	2	2
167060000	5	3	5	6	5	2	2
167080000	5	3	5	6	6	2	2
167100000	5	3	5	7	4	2	1
167120000	6	3	5	5	4	2	2
167140000	5	3	4	6	4	2	2
167160000	5	3	6	6	6	2	2
167180000	6	3	7	7	5	3	2
167200000	5	3	5	8	5	2	2
167220000	6	3	6	6	5	2	2
167240000	5	3	6	6	7	2	2
167260000	5	3	6	5	4	3	4
167280000	5	3	4	6	5	2	2
167300000	6	3	4	5	5	3	2
167320000	6	3	5	8	6	3	2
167340000	5	4	4	6	5	2	2
167360000	5	3	4	6	5	2	2
167380000	5	3	4	6	5	3	2
167400000	5	3	6	6	5	2	2
167420000	5	3	5	6	5	2	2
167440000	5	3	5	6	5	2	2
167460000	5	3	5	6	4	2	2
167480000	5	3	5	7	5	3	2
167500000	5	3	5	6	5	2	2
167520000	5	3	5	6	6	2	2
167540000	5	3	5	5	4	3	2
167560000	5	3	5	6	5	2	2
167580000	5	3	5	7	5	2	2
167600000	5	3	3	5	5	2	2
167620000	5	3	5	6	5	2	2
167640000	5	3	4	6	5	2	3
167660000	6	3	6	7	5	2	2
167680000	5	3	6	7	5	2	2
167700000	5	3	6	6	5	2	2
167720000	5	3	4	6	6	2	2
167740000	7	3	4	6	5	2	2
167760000	5	3	7	8	5	2	2
167780000	8	3	5	7	5	2	2
167800000	5	3	5	6	5	2	2
167820000	6	3	5	6	5	2	2
167840000	5	3	6	7	5	2	2
167860000	5	3	6	8	5	2	2
167880000	5	3	5	6	4	2	2
167900000	5	3	4	6	5	2	2
167920000	5	3	4	6	5	4	2
167940000	5	3	5	6	5	2	2
167960000	5	3	3	5	4	2	2
167980000	6	3	3	5	4	2	2
168000000	5	3	5	6	5	2	3
168020000	5	3	5	6	7	2	2
168040000	5	3	5	6	6	2	2
168060000	5	3	5	6	5	2	2
168080000	5	3	4	6	5	2	4
168100000	5	3	5	6	5	2	2
168120000	5	3	4	6	7	2	2
168140000	5	3	4	7	5	2	4
168160000	5	3	6	7	7	2	2
168180000	5	3	4	6	6	2	2
168200000	5	3	4	6	5	2	2
168220000	5	3	5	6	5	2	2
168240000	5	3	3	5	4	2	2
168260000	6	3	5	7	5	2	2
168280000	5	3	5	6	6	2	2
168300000	5	3	7	6	5	2	4
168320000	5	3	5	5	5	2	2
168340000	5	3	4	5	4	2	2
168360000	5	3	5	5	5	2	2
168380000	5	3	7	7	5	2	2
168400000	5	3	7	6	5	2	2
168420000	5	3	5	6	6	2	2
168440000	5	3	5	7	5	2	2
168460000	5	3	6	5	6	2	2
168480000	6	3	5	5	5	2	2
168500000	6	3	5	5	5	2	2
168520000	5	3	4	5	5	2	2
168540000	5	3	5	6	6	2	2
168560000	5	3	5	6	5	2	2
168580000	5	3	7	6	5	2	2
168600000	5	3	6	7	5	2	1
168620000	5	3	4	6	5	2	2
168640000	5	3	5	7	8	2	2
168660000	5	3	4	6	4	2	1
168680000	6	3	4	6	4	2	1
168700000	6	3	4	8	4	2	1
168720000	6	3	8	7	4	2	1
168740000	7	3	6	6	4	2	1
168760000	7	3	4	8	5	2	2
168780000	7	3	5	6	6	2	2
168800000	5	3	5	6	7	2	2
168820000	5	3	5	7	7	2	2
168840000	6	3	5	6	5	2	2
168860000	5	3	5	6	6	3	2
168880000	5	3	3	5	4	2	2
168900000	5	3	5	7	5	2	2
168920000	5	3	5	6	8	3	2
168940000	5	3	7	6	4	2	1
168960000	5	3	4	6	5	2	1
168980000	5	3	8	6	4	2	1
169000000	5	3	5	6	5	2	1
169020000	7	3	4	8	4	2	1
169040000	5	3	5	7	4	2	1
169060000	5	3	5	7	4	2	1
169080000	6	3	5	8	4	2	1
169100000	5	3	5	6	6	2	2
169120000	5	3	6	7	3	2	1
169140000	5	3	5	6	4	2	1
169160000	6	3	5	6	4	2	1
169180000	6	3	5	7	4	2	1
169200000	8	3	4	6	4	2	1
169220000	7	3	4	6	4	2	2
169240000	5	3	4	6	4	2	1
169260000	6	3	5	7	4	2	1
169280000	6	3	7	6	4	2	1
169300000	5	3	6	6	4	2	1
169320000	6	3	4	7	4	2	1
169340000	5	3	4	7	5	2	1
169360000	5	3	4	7	4	2	1
169380000	5	3	4	8	4	2	1
169400000	5	3	7	7	4	2	1
169420000	6	3	6	7	4	2	1
169440000	5	3	6	7	4	2	2
169460000	7	3	6	7	4	2	1
169480000	7	3	4	7	5	2	2
169500000	5	3	4	7	5	2	3
169520000	5	3	5	8	5	2	2
169540000	5	3	4	6	4	2	2
169560000	6	3	3	6	3	2	1
169580000	5	3	4	7	4	2	1
169600000	5	4	6	7	4	3	1
169620000	5	3	4	7	4	2	2
169640000	5	3	3	6	4	2	1
169660000	6	3	4	7	8	2	1
169680000	8	3	4	7	8	2	2
169700000	6	3	4	7	5	2	1
169720000	5	3	4	6	4	3	1
169740000	5	3	3	6	3	3	1
169760000	6	3	4	6	4	2	1
169780000	5	3	7	7	4	2	1
169800000	7	3	4	6	4	2	1
169820000	5	3	4	6	5	2	1
169840000	7	3	3	8	4	2	1
169860000	5	3	3	6	3	2	1
169880000	5	3	3	7	3	2	2
169900000	5	3	4	7	4	2	1
169920000	5	3	4	7	4	2	1
169940000	5	3	4	6	4	2	1
169960000	6	3	4	6	4	2	3
169980000	6	3	4	6	4	2	1
170000000	6	3	4	6	5	2	1
170020000	8	3	3	6	4	2	1
170040000	6	3	6	6	5	2	1
170060000	7	3	4	7	5	2	1
170080000	6	3	4	7	4	2	1
170100000	7	3	5	7	4	2	1
170120000	7	3	5	7	6	2	1
170140000	5	3	5	6	4	4	1
