states	PB1	PB2	PA	HA	NP	NA	NS
154100000	4	5	3	5	4	3	9
154120000	4	4	3	4	3	2	9
154140000	4	4	2	5	3	2	9
154160000	4	4	2	4	4	3	9
154180000	4	4	2	5	4	3	9
154200000	4	5	2	5	6	3	10
154220000	4	4	2	5	4	4	8
154240000	4	4	3	5	4	3	9
154260000	4	4	3	5	4	4	11
154280000	4	4	4	5	4	3	10
154300000	4	3	4	5	4	2	10
154320000	4	5	2	4	4	3	10
154340000	4	4	3	5	4	3	9
154360000	4	4	4	5	4	3	10
154380000	4	4	2	4	5	3	8
154400000	4	3	2	4	4	2	9
154420000	5	3	2	5	8	2	8
154440000	4	4	3	5	3	4	9
154460000	5	4	2	5	4	3	9
154480000	4	4	2	5	8	3	9
154500000	4	4	3	5	4	2	9
154520000	4	4	4	5	4	2	10
154540000	4	4	5	5	3	2	9
154560000	5	3	3	5	4	2	9
154580000	5	5	3	5	5	3	9
154600000	4	4	2	5	4	2	11
154620000	4	3	3	4	4	2	8
154640000	4	4	3	5	5	4	9
154660000	4	4	3	5	3	3	9
154680000	5	4	2	5	4	3	10
154700000	4	4	3	5	4	3	9
154720000	4	4	3	5	4	3	8
154740000	4	4	3	6	4	2	9
154760000	5	4	3	5	4	3	9
154780000	5	4	3	5	4	3	10
154800000	4	4	2	5	3	3	9
154820000	4	4	2	5	3	3	10
154840000	4	5	3	4	3	3	11
154860000	4	5	2	4	4	2	9
154880000	4	6	4	4	3	2	9
154900000	5	4	2	6	3	3	10
154920000	4	3	3	5	3	2	9
154940000	5	4	3	5	4	3	9
154960000	4	4	4	5	3	3	8
154980000	4	4	4	6	4	2	11
155000000	4	3	3	5	4	3	9
155020000	5	4	3	6	4	2	9
155040000	4	4	3	5	4	2	9
155060000	4	3	5	5	4	2	9
155080000	4	4	3	6	4	2	10
155100000	4	5	3	5	4	3	8
155120000	6	4	4	5	4	4	11
155140000	4	5	2	5	4	2	8
155160000	4	4	2	4	4	3	8
155180000	5	3	5	5	5	3	8
155200000	4	4	2	4	4	3	11
155220000	4	4	3	5	6	3	10
155240000	4	4	4	5	3	3	10
155260000	5	3	6	6	3	2	10
155280000	4	4	5	5	4	2	9
155300000	4	3	3	5	5	2	10
155320000	5	4	7	5	4	2	10
155340000	5	4	2	5	5	2	9
155360000	4	4	4	5	5	2	10
155380000	5	4	4	5	4	3	9
155400000	6	4	2	5	4	3	9
155420000	4	4	3	5	4	3	9
155440000	4	3	3	5	3	3	10
155460000	5	5	3	5	3	3	9
155480000	5	4	2	6	3	3	9
155500000	4	3	3	5	5	3	9
155520000	4	4	4	5	3	2	9
155540000	4	5	3	8	3	2	8
155560000	4	3	4	5	3	2	11
155580000	4	4	4	5	3	3	9
155600000	4	4	4	5	4	2	11
155620000	4	4	3	5	3	3	10
155640000	4	4	3	5	3	3	9
155660000	4	4	4	5	5	4	11
155680000	5	4	3	5	4	3	10
155700000	4	4	3	6	3	4	9
155720000	5	4	3	5	3	2	10
155740000	5	4	3	5	3	4	10
155760000	4	4	3	5	3	2	10
155780000	4	4	4	5	3	3	10
155800000	5	4	3	5	3	3	10
155820000	4	4	3	5	4	3	9
155840000	5	4	3	5	4	2	9
155860000	4	3	2	5	4	3	9
155880000	4	4	2	4	6	2	9
155900000	4	4	2	5	4	3	9
155920000	4	4	3	5	4	2	8
155940000	4	4	4	5	3	2	10
155960000	5	4	2	5	3	2	9
155980000	4	4	2	5	4	2	10
156000000	4	4	2	5	5	4	10
156020000	4	4	4	5	5	3	8
156040000	4	4	3	5	4	2	9
156060000	4	3	2	5	4	2	8
156080000	4	3	4	5	5	2	8
156100000	5	3	3	5	3	2	8
156120000	6	3	2	5	4	4	8
156140000	4	3	3	5	3	2	9
156160000	4	3	2	4	4	2	8
156180000	4	3	3	5	6	2	7
156200000	5	3	3	5	3	2	8
156220000	4	3	2	5	4	2	7
156240000	4	5	2	5	5	2	7
156260000	5	5	3	6	3	2	8
156280000	4	4	2	5	4	3	10
156300000	4	4	3	5	4	2	9
156320000	4	4	4	5	4	2	10
156340000	4	4	2	4	4	2	9
156360000	5	4	2	5	4	2	10
156380000	4	4	3	4	4	3	8
156400000	5	4	3	5	4	2	10
156420000	5	4	3	6	4	3	12
156440000	4	4	3	5	4	3	9
156460000	4	4	2	5	4	2	9
156480000	4	5	3	5	4	3	10
156500000	4	4	5	5	3	2	9
156520000	4	4	2	5	4	3	10
156540000	4	3	2	5	4	4	9
156560000	4	4	2	4	4	2	9
156580000	4	4	2	5	4	3	10
156600000	4	4	2	4	5	2	10
156620000	4	4	3	5	3	2	9
156640000	4	4	2	5	3	2	9
156660000	4	3	3	5	4	3	9
156680000	4	4	2	5	3	2	9
156700000	5	4	2	6	4	5	9
156720000	4	4	2	5	5	3	9
156740000	5	4	2	5	4	3	9
156760000	4	4	2	5	5	3	9
156780000	6	4	3	6	4	3	10
156800000	5	4	2	5	4	3	10
156820000	6	4	2	5	3	3	10
156840000	4	5	2	5	3	4	9
156860000	5	4	2	5	4	3	9
156880000	4	4	2	5	5	3	9
156900000	5	4	3	5	5	2	9
156920000	5	4	3	5	4	2	9
156940000	4	4	2	4	4	2	10
156960000	4	4	5	5	4	2	9
156980000	4	4	3	5	4	2	11
157000000	5	4	3	5	4	3	11
157020000	7	4	3	5	6	3	13
157040000	5	4	4	5	4	2	11
157060000	5	5	4	5	3	3	13
157080000	5	4	6	5	3	2	10
157100000	5	4	3	6	3	3	10
157120000	4	4	3	5	4	3	10
157140000	5	6	3	5	3	3	9
157160000	4	4	2	4	4	2	9
157180000	4	5	2	5	3	2	9
157200000	5	4	5	6	4	3	8
157220000	4	3	4	5	4	2	9
157240000	5	4	2	5	4	3	9
157260000	4	4	2	4	6	2	12
157280000	5	4	2	6	4	3	10
157300000	4	4	3	5	4	3	9
157320000	4	4	2	5	4	3	9
157340000	4	4	4	5	4	2	9
157360000	4	4	3	5	4	2	8
157380000	5	4	3	5	4	2	12
157400000	7	4	2	5	4	3	9
157420000	4	4	3	5	5	2	10
157440000	6	4	5	6	4	2	8
157460000	5	4	2	5	5	2	10
157480000	4	4	2	4	4	2	9
157500000	4	4	2	5	4	3	9
157520000	4	3	2	4	3	2	8
157540000	4	3	2	5	3	2	7
157560000	4	3	3	5	4	2	7
157580000	5	3	2	5	3	2	9
157600000	4	4	5	5	4	2	10
157620000	4	3	2	5	4	2	8
157640000	4	3	4	5	4	2	8
157660000	5	4	4	5	3	2	10
157680000	5	3	3	5	3	2	8
157700000	5	3	3	5	3	2	8
157720000	4	3	2	5	4	2	9
157740000	5	4	2	5	5	3	11
157760000	4	4	2	5	3	3	10
157780000	6	4	2	5	4	4	11
157800000	5	4	3	5	3	3	8
157820000	5	4	2	6	4	3	11
157840000	4	4	2	4	4	3	9
157860000	4	5	2	4	6	2	11
157880000	4	5	7	5	3	2	9
157900000	4	3	3	4	4	2	9
157920000	4	4	2	6	4	2	8
157940000	4	4	3	5	4	2	10
157960000	4	4	5	5	4	2	8
157980000	4	4	2	5	5	3	10
158000000	4	4	3	5	3	3	9
158020000	4	4	2	5	5	2	9
158040000	4	4	3	5	4	3	10
158060000	6	4	4	5	5	2	9
158080000	4	4	3	5	4	3	10
158100000	5	4	4	5	4	3	9
158120000	4	3	4	5	3	2	9
158140000	5	4	4	5	3	3	9
158160000	5	4	3	5	3	3	9
158180000	5	4	4	6	5	3	9
158200000	4	4	3	5	3	4	8
158220000	4	4	3	5	3	3	10
158240000	5	5	3	5	3	2	9
158260000	4	4	4	5	3	2	8
158280000	4	5	4	5	3	3	9
158300000	4	4	7	5	3	2	9
158320000	4	4	4	5	4	2	8
158340000	4	4	4	5	3	2	10
158360000	4	4	4	5	3	2	9
158380000	5	5	4	5	3	3	9
158400000	5	3	3	5	3	2	9
158420000	4	5	4	5	3	2	8
158440000	4	4	4	5	4	2	12
158460000	5	4	6	5	3	2	9
158480000	4	3	4	5	3	2	8
158500000	4	4	5	5	7	2	9
158520000	5	4	4	5	3	2	9
158540000	4	4	2	5	3	3	8
158560000	5	4	2	4	4	2	9
158580000	5	4	4	4	7	3	10
158600000	5	4	2	4	6	2	10
158620000	6	4	2	4	4	3	9
158640000	5	4	2	4	4	3	9
158660000	4	3	3	5	6	3	12
158680000	4	5	2	5	5	3	9
158700000	4	4	4	5	4	3	10
158720000	6	3	4	5	3	2	9
158740000	4	3	2	4	4	2	9
158760000	4	4	2	5	4	3	11
158780000	4	4	5	7	5	3	10
158800000	4	4	5	5	3	2	9
158820000	4	4	3	4	6	2	9
158840000	5	4	3	5	5	2	9
158860000	5	4	2	5	4	4	12
158880000	5	4	5	5	4	2	11
158900000	4	4	3	5	4	3	11
158920000	5	4	3	5	4	3	10
158940000	4	4	3	4	5	3	10
158960000	4	5	4	5	4	2	9
158980000	5	4	2	5	4	2	9
159000000	4	5	3	5	4	2	10
159020000	5	3	3	5	4	2	9
159040000	5	4	4	6	5	2	9
159060000	4	3	3	5	4	2	10
159080000	4	4	4	5	4	2	9
159100000	5	4	3	5	4	2	10
159120000	4	4	4	5	5	2	10
159140000	4	4	2	5	5	2	12
159160000	4	4	3	4	4	3	10
159180000	4	4	2	4	4	2	9
159200000	4	4	2	5	5	2	8
159220000	5	4	2	5	3	3	8
159240000	4	4	2	5	4	3	9
159260000	4	3	3	5	3	3	11
159280000	4	3	2	4	4	2	9
159300000	4	3	2	5	4	3	9
159320000	4	4	3	5	3	3	9
159340000	4	4	2	4	4	2	9
159360000	4	4	3	5	3	2	9
159380000	4	4	2	4	5	3	9
159400000	4	5	3	4	4	2	11
159420000	4	4	4	5	5	3	9
159440000	4	4	4	4	4	2	9
159460000	4	4	2	5	4	2	9
159480000	4	5	2	4	4	2	10
159500000	4	3	3	5	4	3	8
159520000	4	5	4	4	4	2	8
159540000	6	5	5	6	4	2	9
159560000	4	3	2	4	4	3	9
159580000	6	4	2	5	4	3	10
159600000	4	6	2	4	4	2	9
159620000	4	4	4	5	3	3	10
159640000	4	4	5	5	3	2	10
159660000	4	4	3	5	3	3	10
159680000	5	3	2	5	6	2	9
159700000	4	3	3	4	4	3	9
159720000	5	4	3	5	3	3	9
159740000	5	4	2	4	6	2	9
159760000	4	4	2	5	3	2	9
159780000	4	4	3	5	3	3	10
159800000	4	3	4	5	4	2	10
159820000	4	4	7	5	3	2	10
159840000	4	4	2	5	3	3	9
159860000	7	4	3	5	5	3	9
159880000	4	4	3	5	4	3	9
159900000	6	4	2	5	3	3	8
159920000	4	4	3	5	3	3	9
159940000	4	4	2	4	3	2	8
159960000	5	3	2	5	8	2	8
159980000	5	3	3	5	3	2	7
160000000	4	4	2	6	3	2	9
160020000	4	4	6	5	4	2	10
160040000	4	4	5	5	3	2	10
160060000	4	4	3	5	3	2	10
160080000	4	5	4	5	3	2	10
160100000	5	3	3	5	3	2	10
160120000	4	4	5	6	3	2	9
160140000	4	5	2	4	3	2	9
160160000	4	3	2	4	4	2	11
160180000	4	5	3	5	5	3	9
160200000	5	4	2	4	5	2	9
160220000	5	4	2	4	4	2	9
160240000	5	4	2	4	4	3	8
160260000	5	5	2	4	4	2	9
160280000	4	4	3	5	4	2	9
160300000	5	5	3	5	4	3	10
160320000	4	4	2	5	4	2	9
160340000	5	4	5	5	4	2	9
160360000	4	4	2	5	4	2	8
160380000	4	4	3	5	4	3	9
160400000	4	4	6	4	4	2	11
160420000	4	4	3	5	4	4	9
160440000	4	4	5	6	3	3	8
160460000	4	4	3	5	4	4	8
160480000	4	4	2	5	5	3	8
160500000	4	4	2	4	4	4	9
160520000	4	4	2	5	5	3	8
160540000	4	4	2	4	4	4	9
160560000	4	5	3	5	4	2	9
160580000	4	4	2	4	5	3	9
160600000	4	4	2	5	4	2	8
160620000	4	4	3	5	4	3	8
160640000	4	6	2	4	4	2	9
160660000	4	3	2	5	4	2	9
160680000	5	3	3	5	4	2	8
160700000	5	3	2	6	4	2	8
160720000	4	4	2	4	4	2	9
160740000	4	4	2	5	4	2	9
160760000	5	4	3	5	6	2	10
160780000	4	4	3	5	4	3	10
160800000	4	3	3	4	4	2	10
160820000	4	5	3	5	4	3	11
160840000	5	4	3	5	4	2	10
160860000	4	3	3	5	4	2	9
160880000	4	4	2	5	4	2	9
160900000	4	4	3	4	4	3	8
160920000	4	4	2	4	4	3	10
160940000	4	4	6	5	7	3	9
160960000	4	4	2	5	4	2	8
160980000	5	4	3	5	4	2	8
161000000	5	4	2	5	5	3	10
161020000	4	4	3	5	3	3	12
161040000	7	4	2	5	4	4	12
161060000	5	5	2	5	5	2	9
161080000	5	4	2	5	4	3	9
161100000	4	4	6	5	4	3	9
161120000	4	4	3	5	4	4	10
161140000	4	5	3	5	4	3	9
161160000	4	5	3	5	4	3	9
161180000	4	4	3	5	4	4	9
161200000	4	5	3	5	3	3	9
161220000	5	4	5	5	3	3	9
161240000	4	3	4	5	3	2	10
161260000	4	4	5	5	5	3	9
161280000	4	4	2	4	3	2	9
161300000	5	4	2	6	5	2	9
161320000	4	4	5	5	3	2	11
161340000	4	4	6	5	5	3	9
161360000	4	5	7	5	4	3	9
161380000	4	4	3	6	5	2	8
161400000	4	3	3	5	4	2	9
161420000	4	5	2	5	4	2	10
161440000	5	4	2	5	3	4	11
161460000	4	4	3	5	5	3	9
161480000	5	4	4	5	4	3	12
161500000	4	5	4	5	4	4	11
161520000	4	4	4	5	3	3	11
161540000	4	4	3	5	4	2	9
161560000	5	4	3	5	3	3	9
161580000	5	4	4	5	3	2	9
161600000	4	4	3	5	3	2	10
161620000	5	4	2	6	4	3	9
161640000	5	3	5	6	4	2	9
161660000	5	4	4	5	3	3	11
161680000	4	3	4	4	3	2	9
161700000	4	4	3	5	3	4	9
161720000	5	4	2	4	3	4	9
161740000	4	4	2	4	3	3	9
161760000	4	4	2	5	3	3	8
161780000	4	4	2	4	3	4	9
161800000	4	4	3	5	4	4	9
161820000	4	5	2	4	4	2	8
161840000	4	4	3	5	4	2	9
161860000	4	4	3	5	4	2	9
161880000	4	4	3	5	3	4	9
161900000	4	4	2	5	5	3	9
161920000	5	4	2	5	4	3	9
161940000	4	4	2	4	4	4	10
161960000	4	4	2	5	4	3	11
161980000	4	4	3	5	3	2	9
162000000	4	4	4	5	5	2	10
162020000	4	5	3	5	4	2	10
162040000	6	4	3	5	3	2	10
162060000	4	4	3	5	3	2	9
162080000	4	4	4	5	3	4	8
162100000	4	4	7	5	3	2	8
162120000	4	4	3	5	3	2	10
162140000	4	4	3	5	4	2	10
162160000	6	4	4	7	3	2	11
162180000	6	4	3	6	3	2	12
162200000	5	4	6	5	4	3	10
162220000	4	4	3	5	3	3	10
162240000	4	4	7	5	4	3	10
162260000	5	4	3	5	3	2	10
162280000	4	5	4	5	3	2	9
162300000	4	4	5	5	3	2	10
162320000	4	5	5	5	4	3	9
162340000	4	4	3	5	3	3	8
162360000	4	4	3	5	4	3	8
162380000	4	4	3	5	3	3	8
162400000	4	4	3	5	3	2	9
162420000	4	4	3	5	3	3	9
162440000	4	4	5	5	4	3	9
162460000	4	4	8	5	4	3	9
162480000	4	4	3	5	3	4	9
162500000	4	4	5	6	3	2	11
162520000	4	4	3	5	3	2	11
162540000	5	6	4	6	3	2	11
162560000	5	4	4	5	4	2	13
162580000	4	4	2	5	4	2	9
162600000	4	4	2	4	3	3	8
162620000	5	4	3	6	3	2	10
162640000	4	4	4	5	3	2	10
162660000	4	4	6	5	3	2	14
162680000	4	4	3	6	3	2	13
162700000	4	4	4	5	5	2	10
162720000	4	3	4	5	3	2	10
162740000	4	4	3	5	3	3	10
162760000	4	4	6	5	5	2	10
162780000	4	5	5	5	4	2	9
162800000	5	4	4	5	3	3	10
162820000	4	4	4	5	3	4	10
162840000	4	4	5	5	3	3	9
162860000	4	4	4	6	3	4	11
162880000	4	4	2	4	4	3	9
162900000	4	4	3	5	4	3	10
162920000	4	4	2	4	4	2	11
162940000	4	4	2	5	4	4	11
162960000	5	4	4	5	3	3	10
162980000	5	3	2	6	6	3	10
163000000	5	4	3	5	3	3	11
163020000	4	4	2	6	3	3	11
163040000	4	4	3	4	3	3	13
163060000	4	4	2	5	4	3	13
163080000	4	6	3	4	4	3	10
163100000	4	4	2	4	4	2	10
163120000	4	4	3	6	5	4	11
163140000	4	4	7	5	4	3	11
163160000	4	4	3	4	4	2	11
163180000	4	4	3	5	5	3	11
163200000	4	4	4	4	4	3	10
163220000	4	4	3	5	4	2	9
163240000	4	4	3	5	4	2	9
163260000	4	4	4	5	3	2	8
163280000	4	3	4	5	3	2	10
163300000	6	3	3	5	4	2	11
163320000	4	4	4	5	4	2	11
163340000	5	4	3	5	6	3	11
163360000	5	4	2	6	3	2	10
163380000	4	4	2	5	4	4	10
163400000	5	4	5	6	3	3	10
163420000	4	4	2	5	4	3	10
163440000	4	4	2	5	4	2	10
163460000	4	4	3	4	4	3	12
163480000	4	4	4	5	6	4	10
163500000	4	4	3	5	4	3	10
163520000	4	4	3	5	3	2	9
163540000	4	4	2	4	4	2	9
163560000	4	4	3	5	4	3	9
163580000	5	3	4	5	3	3	10
163600000	4	4	3	5	3	3	10
163620000	4	4	3	5	4	3	10
163640000	4	4	3	5	5	3	9
163660000	4	4	3	5	4	2	9
163680000	4	4	5	5	6	3	9
163700000	4	4	2	5	4	2	9
163720000	5	3	3	5	4	2	9
163740000	7	4	3	5	4	4	10
163760000	5	4	3	5	4	3	11
163780000	5	4	5	5	4	2	11
163800000	4	4	3	5	4	2	9
163820000	4	4	3	5	4	3	10
163840000	4	4	2	5	4	2	9
163860000	4	4	5	5	5	3	9
163880000	4	4	2	4	4	2	9
163900000	4	4	2	5	4	2	12
163920000	5	4	3	5	4	2	10
163940000	4	4	2	4	4	2	11
163960000	4	4	2	4	4	2	10
163980000	4	4	2	4	3	2	10
164000000	4	4	4	6	3	4	11
164020000	4	5	2	5	4	2	11
164040000	4	4	3	5	4	3	9
164060000	4	3	4	5	4	2	10
164080000	4	4	3	5	3	2	10
164100000	5	3	3	6	5	2	9
164120000	4	4	2	5	5	3	9
164140000	4	4	2	4	4	2	10
164160000	4	4	2	4	4	2	10
164180000	4	4	3	4	4	2	8
164200000	4	4	3	4	4	2	10
164220000	4	4	2	4	4	3	9
164240000	4	4	3	5	4	2	9
164260000	5	4	3	5	4	2	10
164280000	4	4	3	4	4	3	9
164300000	4	3	2	4	5	2	9
164320000	4	4	2	4	4	2	9
164340000	4	4	2	4	4	2	9
164360000	5	3	2	4	4	2	10
164380000	5	4	3	5	7	2	9
164400000	4	5	2	5	4	2	9
164420000	4	5	2	4	4	4	10
164440000	4	4	2	5	5	3	9
164460000	4	4	3	5	3	3	9
164480000	5	5	2	5	4	3	9
164500000	5	4	3	5	3	2	8
164520000	4	4	3	4	4	2	10
164540000	4	5	3	5	4	2	10
164560000	4	4	2	4	5	2	9
164580000	4	5	2	4	4	5	12
164600000	4	4	2	4	5	4	10
164620000	4	4	2	4	4	3	11
164640000	4	4	3	5	4	2	9
164660000	4	4	3	5	4	2	9
164680000	4	5	7	7	3	2	10
164700000	4	4	2	7	5	3	9
164720000	4	4	2	6	9	3	8
164740000	5	5	2	4	6	4	8
164760000	4	4	2	5	4	2	9
164780000	4	5	3	6	4	3	10
164800000	4	4	3	5	3	2	9
164820000	4	4	3	5	4	2	9
164840000	4	4	2	4	5	2	9
164860000	4	4	2	4	3	2	9
164880000	4	4	3	5	3	3	9
164900000	4	4	2	5	4	2	9
164920000	4	4	2	5	4	4	9
164940000	5	4	3	5	3	2	8
164960000	4	3	3	5	3	2	10
164980000	4	4	3	5	4	3	9
165000000	4	3	3	5	4	2	10
165020000	5	5	2	4	5	4	8
165040000	4	3	2	4	3	2	10
165060000	4	4	2	4	5	3	14
165080000	4	3	4	5	5	2	9
165100000	4	4	4	4	4	2	9
165120000	4	4	3	5	3	2	9
165140000	4	4	6	5	5	2	10
165160000	5	4	4	5	3	3	9
165180000	5	4	3	5	3	2	10
165200000	5	4	6	5	3	3	9
165220000	5	4	3	5	3	2	9
165240000	4	4	4	5	3	2	10
165260000	4	5	3	6	3	3	12
165280000	4	4	4	5	3	3	12
165300000	4	4	4	5	3	3	10
165320000	4	4	3	5	3	3	8
165340000	4	3	4	6	3	2	9
165360000	4	4	4	5	5	2	8
165380000	4	4	5	5	5	3	9
165400000	4	4	3	5	3	4	8
165420000	5	4	3	5	3	4	8
165440000	4	4	5	5	5	4	8
165460000	5	5	4	5	3	5	8
165480000	5	4	3	5	4	3	8
165500000	5	4	6	5	3	2	9
165520000	4	4	3	5	3	2	10
165540000	4	4	4	5	3	3	8
165560000	4	5	4	5	3	3	9
165580000	4	4	4	6	3	2	8
165600000	4	4	3	5	3	2	9
165620000	4	4	5	6	3	2	9
165640000	4	4	3	5	4	4	8
165660000	5	4	3	6	3	3	12
165680000	5	4	6	5	3	2	9
165700000	4	5	3	5	3	2	9
165720000	5	4	4	5	3	2	10
165740000	5	4	2	5	4	4	9
165760000	4	4	3	5	4	3	9
165780000	4	4	2	4	3	3	9
165800000	4	5	4	5	3	4	8
165820000	5	4	3	5	4	2	9
165840000	4	4	2	4	4	3	10
165860000	4	4	5	4	5	2	10
165880000	4	5	3	6	4	2	11
165900000	4	4	2	4	5	2	11
165920000	5	4	2	5	6	2	10
165940000	5	3	5	5	6	2	9
165960000	5	4	5	5	3	3	10
165980000	4	3	4	5	3	2	9
166000000	4	4	3	5	3	2	8
166020000	5	4	3	5	3	2	9
166040000	4	4	5	5	3	3	10
166060000	4	5	3	5	3	2	10
166080000	4	4	4	6	3	2	11
166100000	5	4	5	5	3	3	9
166120000	5	3	5	5	3	2	8
166140000	4	4	4	5	3	3	9
166160000	4	4	3	5	4	2	10
166180000	4	4	2	5	4	3	9
166200000	4	4	3	5	5	2	9
166220000	4	5	3	5	3	3	9
166240000	4	4	5	5	3	3	9
166260000	4	4	3	5	4	3	8
166280000	5	4	2	5	5	3	9
166300000	5	4	3	5	4	3	12
166320000	5	3	4	5	4	2	11
166340000	4	4	2	4	5	2	13
166360000	4	3	3	5	4	2	11
166380000	4	4	3	6	4	2	11
166400000	4	3	7	5	4	3	11
166420000	5	4	3	5	4	2	10
166440000	4	4	2	5	5	2	12
166460000	4	3	3	5	5	2	11
166480000	4	4	2	5	4	4	10
166500000	4	4	6	5	6	4	10
166520000	4	5	5	5	4	2	9
166540000	4	5	3	5	4	2	10
166560000	5	5	2	4	5	4	10
166580000	4	3	4	5	4	2	10
166600000	4	4	2	4	4	2	9
166620000	4	5	3	5	3	3	10
166640000	4	4	3	5	4	2	8
166660000	5	3	2	5	4	2	8
166680000	4	4	6	5	4	2	9
166700000	4	4	4	5	4	2	10
166720000	4	4	3	5	5	3	9
166740000	4	5	3	5	4	3	12
166760000	4	4	3	5	3	4	9
166780000	4	4	7	5	3	2	9
166800000	4	4	4	6	3	2	11
166820000	4	4	3	5	3	3	8
166840000	4	6	3	5	3	3	9
166860000	4	4	3	5	3	3	8
166880000	4	4	3	5	3	3	8
166900000	4	3	5	5	3	2	9
166920000	4	4	5	5	3	3	9
166940000	4	4	4	5	3	2	8
166960000	4	3	3	6	3	2	7
166980000	4	3	3	5	3	2	8
167000000	5	3	4	5	3	2	9
167020000	5	3	4	5	4	2	8
167040000	5	4	4	5	3	2	8
167060000	4	3	3	5	3	2	8
167080000	5	3	4	5	3	2	8
167100000	4	3	3	5	3	2	13
167120000	5	3	4	6	3	2	9
167140000	4	3	3	5	3	2	10
167160000	4	3	3	5	4	3	8
167180000	4	4	5	5	3	3	9
167200000	4	4	3	5	3	3	11
167220000	4	4	3	5	4	4	9
167240000	5	4	2	5	5	3	9
167260000	5	4	2	4	3	4	8
167280000	4	5	2	4	6	3	9
167300000	5	4	5	5	3	2	9
167320000	4	4	4	5	5	3	8
167340000	4	4	3	5	4	2	9
167360000	4	4	4	5	3	3	8
167380000	6	4	3	5	3	3	9
167400000	5	4	3	5	4	3	9
167420000	4	4	4	5	4	3	10
167440000	4	4	3	5	3	2	8
167460000	4	4	5	5	3	3	9
167480000	4	3	4	5	4	3	9
167500000	4	4	5	5	3	2	8
167520000	4	5	4	5	3	4	8
167540000	4	4	6	6	3	3	8
167560000	4	3	7	5	3	2	11
167580000	4	4	7	5	3	3	10
167600000	4	3	4	5	3	3	9
167620000	4	5	4	5	3	3	9
167640000	5	4	3	6	7	3	8
167660000	4	4	3	6	4	3	9
167680000	4	4	6	5	4	3	9
167700000	4	3	6	5	4	2	11
167720000	4	4	3	5	3	2	12
167740000	4	4	3	5	3	2	10
167760000	4	4	3	5	3	3	10
167780000	5	3	3	6	4	2	11
167800000	4	4	4	5	4	3	8
167820000	4	4	4	4	4	2	9
167840000	4	4	3	6	4	2	9
167860000	4	6	3	5	4	3	9
167880000	4	4	2	4	5	3	10
167900000	4	4	3	5	5	3	9
167920000	5	3	3	5	4	3	9
167940000	4	3	2	4	4	2	10
167960000	4	4	2	4	5	2	9
167980000	4	3	3	5	4	2	10
168000000	4	3	4	5	4	2	10
168020000	5	4	2	4	5	2	8
168040000	4	3	3	5	4	2	8
168060000	4	4	3	5	4	3	10
168080000	5	4	3	5	5	2	8
168100000	4	3	2	4	4	2	9
168120000	6	4	3	4	6	3	10
168140000	4	4	3	5	4	3	9
168160000	4	5	3	5	3	3	9
168180000	4	4	3	5	5	2	9
168200000	4	4	2	4	4	2	9
168220000	4	3	3	5	4	2	10
168240000	4	5	2	4	4	2	9
168260000	5	4	3	5	5	2	9
168280000	5	4	5	6	4	2	9
168300000	4	4	2	6	4	2	9
168320000	5	4	3	5	4	2	10
168340000	4	4	5	5	3	3	8
168360000	4	4	2	5	4	3	9
168380000	5	4	2	4	4	4	8
168400000	5	4	3	5	3	2	9
168420000	4	4	2	4	4	2	9
168440000	4	4	2	4	4	3	9
168460000	4	4	4	6	4	2	11
168480000	5	4	3	5	4	2	9
168500000	4	4	7	4	4	2	11
168520000	4	4	3	5	3	2	10
168540000	4	3	3	5	4	2	9
168560000	4	3	3	5	4	2	8
168580000	4	3	6	4	4	2	9
168600000	4	3	3	5	4	2	10
168620000	4	4	4	5	4	3	9
168640000	4	4	3	5	3	2	9
168660000	4	4	4	5	3	2	9
168680000	5	4	2	4	3	2	8
168700000	4	4	4	5	3	4	8
168720000	4	4	4	5	3	4	9
168740000	4	3	6	4	3	2	9
168760000	4	3	5	5	5	2	9
168780000	4	4	3	5	4	2	10
168800000	4	3	6	5	7	2	10
168820000	5	3	3	5	4	2	9
168840000	6	3	3	5	4	2	9
168860000	4	4	4	5	3	2	11
168880000	4	3	8	5	3	2	9
168900000	5	6	4	5	3	2	9
168920000	6	4	7	5	3	3	10
168940000	4	3	4	5	5	2	8
168960000	4	3	5	5	3	2	8
168980000	4	4	3	5	3	2	9
169000000	4	4	4	5	3	2	13
169020000	5	4	3	5	3	2	11
169040000	5	4	3	5	4	2	10
169060000	4	4	3	5	4	2	10
169080000	4	4	3	5	4	2	9
169100000	4	5	3	5	4	2	9
169120000	5	6	2	5	4	3	8
169140000	4	6	2	4	4	2	10
169160000	5	4	2	4	3	3	10
169180000	4	4	2	4	4	4	10
169200000	4	4	3	4	6	3	10
169220000	4	5	2	4	4	3	11
169240000	5	4	7	5	4	3	11
169260000	4	4	3	5	4	3	10
169280000	4	4	4	5	4	2	13
169300000	5	3	2	5	4	2	10
169320000	5	3	2	5	4	2	12
169340000	4	4	2	4	4	3	11
169360000	4	3	3	5	3	2	11
169380000	5	3	3	5	3	2	9
169400000	5	3	2	5	4	2	8
169420000	5	4	3	5	4	3	9
169440000	6	5	2	5	4	2	9
169460000	5	4	3	5	5	2	9
169480000	6	3	3	5	4	2	9
169500000	5	4	2	5	5	3	9
169520000	5	4	3	5	4	4	9
169540000	4	4	3	5	5	3	9
169560000	5	4	4	5	5	2	9
169580000	4	3	3	5	3	2	9
169600000	4	4	3	5	3	2	9
