states	PB1	PB2	PA	HA	NA	MP	NS
113040000	6	4	3	6	4	0	7
113060000	6	3	3	6	4	0	6
113080000	6	4	5	6	5	0	7
113100000	6	4	4	8	4	0	7
113120000	6	4	5	8	5	0	7
113140000	5	4	4	6	4	0	6
113160000	7	4	4	7	6	0	7
113180000	6	4	4	7	4	0	10
113200000	6	4	6	7	4	0	6
113220000	6	4	4	8	4	0	7
113240000	6	4	5	7	4	1	8
113260000	6	4	4	8	4	0	7
113280000	6	4	4	6	6	0	8
113300000	6	4	5	7	4	0	7
113320000	6	4	4	8	5	0	8
113340000	6	4	4	8	4	0	7
113360000	6	4	3	6	4	0	7
113380000	6	4	5	7	5	0	7
113400000	6	4	5	7	4	0	6
113420000	5	4	4	8	4	0	7
113440000	6	4	5	8	4	0	9
113460000	6	4	4	7	4	0	8
113480000	7	4	4	7	4	0	7
113500000	7	4	4	7	4	0	7
113520000	6	4	6	7	4	0	7
113540000	6	4	4	7	4	0	7
113560000	8	4	4	8	4	0	7
113580000	5	4	4	7	4	0	8
113600000	5	4	5	7	4	0	7
113620000	6	4	4	7	4	0	8
113640000	6	4	4	7	4	0	8
113660000	6	4	5	7	4	0	7
113680000	6	4	4	7	4	0	7
113700000	6	5	3	7	4	0	7
113720000	6	5	3	7	4	0	7
113740000	6	4	4	8	4	0	6
113760000	6	4	4	7	5	0	7
113780000	6	4	4	7	4	0	6
113800000	6	4	5	7	4	0	7
113820000	6	4	4	7	4	0	6
113840000	7	4	3	7	4	0	7
113860000	6	4	7	7	3	0	7
113880000	6	4	4	7	4	0	7
113900000	6	4	3	7	4	0	6
113920000	6	4	4	7	5	0	8
113940000	6	4	3	6	5	0	7
113960000	6	4	3	7	4	0	9
113980000	7	4	4	7	5	0	7
114000000	6	4	4	7	4	0	8
114020000	7	4	4	7	4	0	7
114040000	6	4	3	6	5	0	7
114060000	6	4	3	8	5	0	8
114080000	6	4	6	7	4	0	6
114100000	6	4	4	7	4	0	7
114120000	6	4	4	7	4	0	7
114140000	6	4	4	7	4	0	6
114160000	6	4	4	7	4	0	7
114180000	7	4	3	8	4	0	7
114200000	6	4	4	7	4	0	8
114220000	6	4	4	7	4	0	8
114240000	6	4	5	7	4	0	8
114260000	6	4	3	7	4	0	7
114280000	6	4	3	6	4	0	8
114300000	7	4	3	6	4	0	7
114320000	6	4	3	7	4	0	7
114340000	5	4	4	6	4	0	7
114360000	7	4	6	7	4	0	7
114380000	5	5	3	7	4	0	7
114400000	8	4	4	7	4	0	8
114420000	7	4	3	7	5	0	9
114440000	6	3	3	7	4	1	7
114460000	6	3	3	10	3	1	7
114480000	6	4	4	7	4	0	6
114500000	5	4	4	7	4	0	7
114520000	7	5	3	7	4	1	7
114540000	6	4	5	7	4	0	7
114560000	6	4	6	7	4	0	6
114580000	5	4	4	6	4	0	8
114600000	6	4	6	6	4	0	8
114620000	6	4	6	7	6	0	6
114640000	6	4	4	7	5	0	6
114660000	6	4	4	8	4	0	6
114680000	5	4	4	7	5	0	6
114700000	6	4	4	7	4	0	7
114720000	6	7	4	7	5	0	6
114740000	10	4	4	7	4	0	9
114760000	6	4	4	7	4	0	7
114780000	6	4	4	7	4	0	6
114800000	7	4	4	7	4	0	7
114820000	6	4	4	7	4	0	6
114840000	6	4	5	8	4	0	8
114860000	7	4	3	7	4	0	7
114880000	6	4	6	7	5	0	7
114900000	5	4	6	7	4	0	7
114920000	6	4	4	7	5	0	7
114940000	6	4	4	7	5	0	7
114960000	6	4	4	7	5	0	8
114980000	6	4	6	7	4	0	7
115000000	6	4	4	7	6	0	8
115020000	6	4	5	7	4	0	6
115040000	6	4	3	8	4	0	6
115060000	6	4	4	7	4	0	7
115080000	6	4	3	7	4	0	8
115100000	6	4	3	6	5	0	8
115120000	6	4	3	8	4	0	7
115140000	5	4	6	7	4	0	8
115160000	6	4	3	7	5	0	6
115180000	6	4	4	7	4	0	6
115200000	6	4	3	7	5	0	8
115220000	5	4	4	7	5	0	8
115240000	5	4	4	7	4	0	8
115260000	6	4	4	7	4	0	8
115280000	7	4	4	7	4	0	9
115300000	5	4	4	7	4	0	8
115320000	6	4	5	8	4	0	7
115340000	5	4	6	7	5	0	8
115360000	6	4	5	7	5	0	7
115380000	6	4	4	6	4	0	7
115400000	6	4	4	7	4	0	7
115420000	6	4	5	7	4	0	6
115440000	6	4	4	7	4	0	7
115460000	6	4	3	7	5	0	7
115480000	6	4	6	7	4	0	8
115500000	6	5	6	8	4	0	8
115520000	6	3	3	8	3	1	8
115540000	6	4	4	7	3	0	7
115560000	6	6	4	7	5	0	8
115580000	5	4	6	7	4	0	7
115600000	6	6	6	6	4	0	7
115620000	6	4	4	7	5	0	7
115640000	6	4	3	7	5	0	7
115660000	6	7	4	7	4	0	7
115680000	6	4	4	7	4	0	7
115700000	6	4	3	6	4	0	7
115720000	6	4	4	7	4	0	7
115740000	6	4	4	7	4	0	7
115760000	6	4	7	7	4	0	7
115780000	6	4	3	7	4	0	6
115800000	7	3	4	7	3	0	7
115820000	6	3	7	7	3	1	8
115840000	5	4	4	7	4	0	7
115860000	6	6	6	7	6	0	7
115880000	5	4	3	7	4	0	7
115900000	5	4	6	7	4	0	7
115920000	7	4	8	8	4	0	6
115940000	6	4	4	7	3	0	7
115960000	6	4	3	7	4	0	7
115980000	6	4	4	7	5	0	7
116000000	6	4	4	7	5	0	7
116020000	6	5	4	7	4	0	7
116040000	6	4	4	8	4	0	7
116060000	6	4	4	8	3	0	7
116080000	7	3	4	7	3	0	7
116100000	6	4	4	9	4	0	7
116120000	6	4	3	7	5	0	8
116140000	5	4	4	8	4	0	7
116160000	7	4	3	7	4	0	7
116180000	6	4	4	8	4	0	7
116200000	5	4	4	8	4	0	8
116220000	6	4	4	8	7	0	7
116240000	6	4	5	7	4	0	7
116260000	6	4	8	8	5	0	7
116280000	5	4	4	7	4	0	7
116300000	6	4	4	7	5	0	11
116320000	6	4	4	7	4	0	8
116340000	6	4	3	6	4	0	7
116360000	6	4	4	7	5	0	9
116380000	7	6	4	7	4	0	7
116400000	8	4	4	8	5	0	7
116420000	6	4	8	8	4	0	7
116440000	6	4	5	7	4	0	10
116460000	6	4	7	7	5	0	7
116480000	6	4	4	9	6	0	7
116500000	6	4	4	7	4	0	6
116520000	6	3	4	8	3	1	7
116540000	6	4	5	7	3	0	7
116560000	6	3	5	7	5	0	7
116580000	6	4	6	7	5	0	7
116600000	6	4	4	7	4	0	6
116620000	6	4	3	6	3	0	5
116640000	5	3	7	7	4	0	7
116660000	6	3	7	8	3	0	6
116680000	6	3	4	7	3	0	9
116700000	7	3	6	8	3	0	7
116720000	6	3	4	7	3	0	6
116740000	6	4	3	7	4	0	8
116760000	6	4	5	7	4	0	8
116780000	6	4	3	7	4	0	8
116800000	6	4	3	7	4	0	8
116820000	6	5	4	7	6	0	8
116840000	6	4	4	7	6	0	8
116860000	5	4	4	7	4	0	6
116880000	6	4	4	8	6	0	7
116900000	6	4	4	7	5	0	7
116920000	6	4	4	7	5	0	8
116940000	6	4	3	7	5	0	7
116960000	6	4	4	7	4	0	6
116980000	5	4	3	7	4	0	6
117000000	5	4	4	7	4	0	8
117020000	6	5	3	7	4	0	7
117040000	6	4	3	6	5	0	7
117060000	6	4	4	7	5	0	7
117080000	6	4	5	6	4	0	7
117100000	6	4	4	7	4	0	8
117120000	7	4	4	6	4	0	8
117140000	7	4	4	8	4	0	8
117160000	6	5	4	7	4	0	8
117180000	6	5	4	7	4	0	6
117200000	6	4	4	8	4	0	9
117220000	6	4	4	7	4	0	6
117240000	6	4	6	7	4	0	7
117260000	7	4	6	7	5	0	7
117280000	6	4	3	7	5	0	7
117300000	6	4	3	8	4	0	6
117320000	6	4	6	7	4	0	6
117340000	6	4	4	8	4	0	9
117360000	6	5	6	7	5	0	8
117380000	5	7	6	7	4	0	7
117400000	6	4	3	7	4	0	6
117420000	6	4	4	7	4	0	8
117440000	6	4	4	7	4	0	7
117460000	6	4	3	7	5	0	6
117480000	6	4	3	7	4	0	8
117500000	6	4	5	7	4	0	6
117520000	6	4	4	7	5	0	7
117540000	6	4	4	7	4	0	7
117560000	5	5	5	7	4	0	7
117580000	5	4	4	7	5	0	7
117600000	7	4	4	8	4	0	7
117620000	6	5	3	8	4	0	7
117640000	7	4	3	6	4	0	7
117660000	6	4	4	7	4	0	7
117680000	6	4	3	7	4	0	7
117700000	6	5	3	7	4	0	7
117720000	6	5	4	7	4	0	7
117740000	7	4	5	8	5	0	7
117760000	6	4	6	8	5	0	7
117780000	5	4	4	7	4	0	7
117800000	6	4	6	7	4	0	6
117820000	5	5	4	7	4	0	8
117840000	7	4	4	8	4	0	7
117860000	6	4	4	7	4	0	7
117880000	6	4	4	7	5	0	6
117900000	6	4	5	7	4	0	7
117920000	6	4	4	7	4	0	6
117940000	6	4	4	8	4	0	6
117960000	6	4	7	7	4	0	7
117980000	6	5	4	7	4	0	7
118000000	6	4	3	7	3	1	8
118020000	7	4	5	7	4	0	6
118040000	6	5	4	7	4	0	6
118060000	6	4	4	8	4	0	6
118080000	6	4	4	6	4	0	7
118100000	6	4	4	7	4	0	6
118120000	6	4	3	6	4	0	6
118140000	8	4	4	8	5	0	8
118160000	7	4	3	7	6	0	6
118180000	6	4	4	8	4	0	6
118200000	7	4	4	7	4	0	7
118220000	5	4	4	7	5	0	8
118240000	5	4	3	7	4	0	7
118260000	6	4	7	7	4	0	6
118280000	6	4	4	7	4	0	8
118300000	6	4	6	7	4	0	7
118320000	6	4	3	7	5	0	8
118340000	6	4	4	7	4	0	9
118360000	7	4	4	7	5	0	6
118380000	6	4	4	8	4	0	6
118400000	6	4	3	7	4	0	6
118420000	7	6	3	7	4	0	6
118440000	6	4	3	7	5	0	6
118460000	7	4	4	7	5	0	8
118480000	8	4	4	7	4	0	8
118500000	6	4	4	7	4	0	8
118520000	6	4	4	7	4	0	6
118540000	6	4	4	7	4	0	6
118560000	6	4	6	7	4	0	6
118580000	6	4	4	7	4	0	8
118600000	6	3	4	8	3	0	6
118620000	6	5	3	7	4	0	6
118640000	6	4	7	7	4	0	6
118660000	6	4	4	7	4	0	6
118680000	6	4	4	7	5	0	8
118700000	6	4	3	6	5	0	6
118720000	6	4	4	7	5	0	8
118740000	6	4	4	7	5	0	6
118760000	6	4	4	8	4	0	6
118780000	6	4	4	7	6	0	8
118800000	8	4	5	7	5	0	6
118820000	6	4	5	7	5	0	8
118840000	7	4	5	8	4	0	7
118860000	6	4	5	8	4	0	7
118880000	6	4	4	7	4	0	7
118900000	6	4	4	7	5	0	8
118920000	6	4	7	8	4	0	7
118940000	6	4	5	7	4	0	7
118960000	6	5	4	7	5	0	7
118980000	6	3	7	6	3	0	7
119000000	7	4	3	7	4	0	7
119020000	6	4	4	6	5	0	8
119040000	5	4	4	7	4	0	7
119060000	8	4	4	7	5	0	8
119080000	7	4	4	7	6	0	7
119100000	6	4	4	7	5	0	7
119120000	7	4	4	7	4	0	7
119140000	8	4	5	7	4	0	7
119160000	6	3	6	7	3	0	9
119180000	7	4	4	7	5	0	7
119200000	6	6	4	8	4	0	7
119220000	6	4	4	7	4	0	7
119240000	6	4	4	7	4	0	7
119260000	6	4	4	7	6	0	8
119280000	5	3	3	7	3	0	7
119300000	6	4	3	6	5	0	7
119320000	6	4	5	6	4	0	7
119340000	6	4	3	6	4	0	8
119360000	7	4	4	6	4	0	8
119380000	6	6	5	9	5	0	7
119400000	6	4	4	7	4	0	7
119420000	6	4	4	7	4	0	7
119440000	6	5	4	7	4	0	7
119460000	6	4	4	7	4	0	9
119480000	6	4	4	6	4	0	6
119500000	6	4	5	8	4	0	7
119520000	8	4	4	7	4	0	9
119540000	6	4	4	7	4	0	8
119560000	6	4	4	7	5	0	7
119580000	6	4	6	7	4	0	6
119600000	7	4	4	7	4	0	6
119620000	6	4	4	7	4	0	9
119640000	6	4	4	7	4	0	9
119660000	6	4	4	7	4	0	7
119680000	6	4	3	7	4	0	7
119700000	6	4	4	7	4	0	6
119720000	8	4	4	7	4	0	7
119740000	7	4	4	7	4	0	8
119760000	6	5	3	7	5	0	8
119780000	7	4	6	7	4	0	7
119800000	7	4	4	7	5	0	6
119820000	6	4	5	7	4	0	8
119840000	6	4	4	7	5	0	7
119860000	6	6	3	6	4	0	7
119880000	6	5	4	8	4	0	8
119900000	6	5	4	7	4	0	7
119920000	6	4	4	7	4	0	7
119940000	5	5	3	7	6	0	7
119960000	6	5	4	7	4	0	8
119980000	6	4	4	7	4	0	7
120000000	6	4	3	6	4	0	8
120020000	6	4	3	8	4	0	7
120040000	7	4	4	7	4	0	8
120060000	7	4	6	8	5	0	7
120080000	6	4	4	7	5	0	8
120100000	6	4	4	7	4	0	6
120120000	6	4	3	6	5	0	6
120140000	6	5	4	7	4	0	6
120160000	6	5	4	7	5	0	6
120180000	6	5	5	7	4	0	6
120200000	6	4	4	7	4	0	7
120220000	6	4	4	7	4	1	6
120240000	6	4	6	7	4	0	7
120260000	6	4	4	7	4	0	6
120280000	6	4	6	7	4	0	7
120300000	6	4	4	7	5	0	7
120320000	6	4	4	7	4	0	9
120340000	6	4	4	7	4	1	7
120360000	5	4	4	7	4	0	8
120380000	5	4	4	7	4	0	6
120400000	6	4	4	7	5	0	7
120420000	6	4	4	7	4	0	8
120440000	6	6	5	7	4	0	7
120460000	6	4	3	7	5	0	7
120480000	6	4	3	6	5	0	7
120500000	6	4	6	7	4	0	7
120520000	6	4	3	7	4	0	8
120540000	6	4	3	7	5	0	7
120560000	6	4	5	8	5	0	7
120580000	6	4	5	7	4	0	8
120600000	6	4	6	7	4	0	8
120620000	6	4	4	7	3	0	6
120640000	6	4	5	7	4	0	6
120660000	6	4	4	7	5	0	6
120680000	6	4	4	7	5	0	7
120700000	6	4	3	7	4	0	7
120720000	5	4	4	7	4	0	7
120740000	6	4	6	7	4	0	7
120760000	6	4	4	7	4	0	8
120780000	6	4	3	7	4	0	7
120800000	6	4	6	7	4	0	7
120820000	6	4	4	7	5	0	6
120840000	6	4	4	7	4	0	7
120860000	6	4	4	7	4	0	7
120880000	5	4	4	7	5	0	6
120900000	6	4	4	7	4	0	6
120920000	6	4	5	7	5	0	7
120940000	6	4	7	7	4	0	6
120960000	6	4	4	7	4	0	8
120980000	6	4	4	7	5	0	7
121000000	6	4	6	7	4	0	6
121020000	6	4	4	6	4	0	6
121040000	6	4	5	7	4	0	6
121060000	6	4	4	7	5	0	8
121080000	6	6	6	8	4	0	7
121100000	6	4	4	7	6	0	6
121120000	6	7	5	10	5	0	7
121140000	6	4	5	7	4	0	7
121160000	6	4	6	8	4	0	8
121180000	5	5	6	7	4	1	7
121200000	6	4	5	7	4	0	9
121220000	6	4	6	7	4	0	8
121240000	6	4	4	6	4	0	7
121260000	6	4	4	7	4	0	7
121280000	6	4	6	7	4	0	7
121300000	6	6	5	7	4	0	7
121320000	6	4	4	7	5	0	6
121340000	6	4	4	7	4	0	8
121360000	6	4	4	6	5	0	6
121380000	5	4	5	7	4	0	6
121400000	6	4	4	7	4	0	8
121420000	6	4	4	7	4	0	6
121440000	6	4	3	7	5	0	8
121460000	7	3	3	7	3	0	7
121480000	6	4	4	7	4	0	7
121500000	6	4	5	7	5	0	6
121520000	6	5	4	7	4	0	7
121540000	6	4	5	8	5	0	9
121560000	7	5	4	6	4	0	7
121580000	5	4	4	7	4	0	8
121600000	6	4	3	6	5	0	7
121620000	6	4	4	6	4	0	8
121640000	6	4	3	7	4	0	6
121660000	6	4	3	7	5	0	7
121680000	6	4	4	7	4	0	6
121700000	6	4	3	7	4	0	9
121720000	6	4	4	6	4	0	7
121740000	6	4	4	7	4	0	9
121760000	6	4	4	7	5	0	6
121780000	6	7	4	7	4	0	7
121800000	7	4	3	7	4	0	7
121820000	6	3	5	7	4	0	8
121840000	6	4	6	6	4	0	6
121860000	6	4	4	7	4	1	7
121880000	6	4	4	7	4	0	7
121900000	6	4	4	7	4	0	7
121920000	6	7	5	6	4	0	7
121940000	6	4	6	7	5	0	8
121960000	6	4	5	7	4	0	7
121980000	7	4	5	6	4	0	7
122000000	8	4	4	7	4	0	7
122020000	6	4	4	7	4	0	8
122040000	6	4	4	7	4	0	8
122060000	6	4	5	6	4	0	8
122080000	6	4	4	7	4	0	7
122100000	6	4	4	7	4	0	7
122120000	6	4	5	6	4	0	6
122140000	6	4	3	8	4	0	7
122160000	5	4	6	7	4	0	8
122180000	6	4	3	7	4	0	7
122200000	6	4	4	7	4	0	6
122220000	6	4	4	8	5	0	7
122240000	7	4	3	7	4	0	6
122260000	6	5	4	8	4	0	6
122280000	6	4	4	7	4	0	7
122300000	5	4	6	6	5	0	6
122320000	6	5	3	7	4	0	7
122340000	6	4	7	6	6	0	7
122360000	5	5	4	7	5	0	7
122380000	6	4	4	7	4	0	6
122400000	7	4	4	7	5	0	7
122420000	7	4	4	7	4	0	7
122440000	7	4	4	7	4	0	7
122460000	6	4	4	7	4	0	8
122480000	6	4	4	7	4	0	7
122500000	6	4	6	8	4	0	7
122520000	6	4	4	8	4	0	8
122540000	6	4	4	7	5	0	9
122560000	6	4	6	6	5	0	7
122580000	6	5	4	7	4	1	7
122600000	5	4	5	7	5	0	6
122620000	6	4	6	8	4	0	8
122640000	6	4	4	7	4	0	8
122660000	5	4	4	8	5	0	7
122680000	6	4	4	7	4	0	7
122700000	6	4	3	6	5	0	8
122720000	6	4	4	7	4	0	7
122740000	6	6	8	7	4	0	9
122760000	6	4	6	7	4	0	7
122780000	6	4	4	7	4	0	8
122800000	7	4	4	7	4	0	8
122820000	6	4	4	7	4	0	8
122840000	6	4	3	6	4	0	8
122860000	6	4	4	7	4	0	6
122880000	5	4	7	7	5	0	7
122900000	6	4	7	7	4	0	8
122920000	6	4	4	7	5	0	7
122940000	6	4	4	7	4	0	6
122960000	6	4	4	9	5	0	8
122980000	6	4	3	7	4	0	6
123000000	6	5	3	6	4	0	7
123020000	6	4	4	7	4	0	7
123040000	6	4	4	7	5	0	8
123060000	6	4	4	6	5	0	8
123080000	7	4	4	7	4	0	7
123100000	6	4	5	7	4	0	7
123120000	6	4	3	9	4	0	8
123140000	7	4	4	7	4	0	9
123160000	7	4	3	9	4	0	7
123180000	6	4	4	8	5	0	7
123200000	6	4	4	7	5	0	7
123220000	6	4	4	7	4	0	8
123240000	6	4	3	7	5	0	7
123260000	6	4	6	7	5	0	7
123280000	6	4	4	7	5	0	8
123300000	6	4	5	7	4	0	7
123320000	8	4	3	7	4	0	8
123340000	6	4	4	7	4	0	7
123360000	5	4	4	7	5	0	7
123380000	6	4	9	7	4	0	7
123400000	6	4	4	7	4	0	8
123420000	7	4	6	7	4	0	7
123440000	7	5	4	7	5	0	9
123460000	5	4	4	7	4	0	7
123480000	6	4	3	7	4	0	7
123500000	6	4	5	7	4	0	7
123520000	6	4	4	7	4	0	7
123540000	6	4	4	7	4	0	8
123560000	6	4	3	6	4	0	7
123580000	6	4	4	7	4	0	7
123600000	6	4	4	7	4	0	7
123620000	6	5	3	7	4	0	6
123640000	6	4	3	8	4	0	7
123660000	6	4	4	8	4	0	7
123680000	6	4	7	8	4	0	7
123700000	6	4	6	7	4	0	7
123720000	6	4	6	7	4	0	7
123740000	6	4	5	7	5	0	7
123760000	6	4	4	6	5	0	9
123780000	6	4	4	8	5	0	7
123800000	5	4	4	7	4	0	7
123820000	6	4	4	7	4	0	9
123840000	5	4	4	7	4	0	7
123860000	6	4	4	9	4	0	7
123880000	6	4	4	8	4	0	8
123900000	6	4	5	7	4	0	8
123920000	6	4	4	7	5	0	8
123940000	6	5	9	7	4	0	8
123960000	6	3	7	8	3	2	7
123980000	6	4	3	8	4	0	10
124000000	6	4	3	7	5	0	8
124020000	6	4	3	7	4	0	8
124040000	6	4	4	7	4	0	8
124060000	6	4	4	8	4	0	7
124080000	6	4	6	7	4	0	7
124100000	6	4	4	8	4	0	7
124120000	7	4	5	7	4	0	8
124140000	6	4	4	7	6	0	7
124160000	6	4	4	8	4	0	8
124180000	6	4	3	7	4	0	7
124200000	6	4	6	7	4	0	7
124220000	6	4	4	7	4	0	7
124240000	6	4	4	7	4	0	8
124260000	6	4	4	7	5	0	7
124280000	7	4	3	6	4	0	7
124300000	6	7	4	7	4	0	8
124320000	6	4	4	9	4	0	7
124340000	6	4	4	7	4	0	7
124360000	6	4	4	7	4	0	8
124380000	6	4	4	7	4	0	6
124400000	6	3	6	8	3	1	6
124420000	6	4	5	7	5	0	6
124440000	5	4	4	8	4	0	7
124460000	6	4	4	7	4	0	6
124480000	6	4	3	6	5	0	6
124500000	6	4	4	7	4	0	7
124520000	6	4	4	8	6	0	7
124540000	6	4	4	7	5	0	7
124560000	6	4	3	7	4	0	8
124580000	6	4	4	7	4	0	9
124600000	6	4	4	7	4	0	8
124620000	6	4	3	7	6	0	7
124640000	5	7	4	7	4	0	7
124660000	6	4	4	7	5	0	7
124680000	6	4	4	6	4	0	8
124700000	6	7	3	7	5	1	7
124720000	6	4	4	7	5	0	7
124740000	6	4	10	7	5	0	8
124760000	6	4	3	7	5	0	8
124780000	6	3	4	9	3	0	7
124800000	6	4	5	7	5	0	7
124820000	6	4	4	7	4	0	6
124840000	6	4	4	8	4	0	6
124860000	6	4	4	7	4	0	8
124880000	7	4	3	6	4	0	8
124900000	6	4	4	6	5	0	7
124920000	6	4	4	7	3	0	6
124940000	6	4	4	7	5	0	9
124960000	6	4	5	7	4	0	7
124980000	6	4	6	7	5	0	8
125000000	6	4	4	7	4	0	7
125020000	6	4	4	8	5	0	6
125040000	6	4	5	8	4	0	7
125060000	6	4	4	7	4	0	7
125080000	6	4	7	7	4	0	7
125100000	6	4	4	7	4	0	7
125120000	6	4	4	7	4	0	7
125140000	7	4	3	7	4	1	7
125160000	6	3	4	6	3	0	7
125180000	5	4	5	7	5	0	8
125200000	6	6	5	7	4	0	7
125220000	5	4	3	7	5	0	6
125240000	6	4	6	7	4	0	6
125260000	6	4	5	6	4	0	6
125280000	6	6	5	7	5	1	6
125300000	6	6	5	7	4	1	7
125320000	6	6	5	7	5	1	7
125340000	6	4	3	6	4	0	8
125360000	7	4	4	7	5	0	7
125380000	5	4	4	7	4	0	6
125400000	5	4	4	8	4	0	7
125420000	5	4	4	7	4	0	8
125440000	6	4	4	7	4	0	7
125460000	5	4	4	8	4	0	7
125480000	6	4	3	7	4	0	6
125500000	6	4	4	6	4	0	7
125520000	7	4	4	8	5	0	9
125540000	6	4	5	7	5	0	7
125560000	6	4	4	7	4	0	7
125580000	6	4	3	6	4	0	6
125600000	7	4	3	7	4	0	6
125620000	6	4	4	7	4	0	7
125640000	6	4	4	7	4	0	8
125660000	6	4	4	7	4	0	7
125680000	5	4	4	7	4	0	7
125700000	8	4	4	7	4	0	8
125720000	6	4	4	7	4	0	8
125740000	6	4	4	7	5	0	9
125760000	6	5	6	7	4	0	8
125780000	7	4	5	7	7	0	6
125800000	6	4	4	6	4	0	7
125820000	6	4	4	7	4	0	7
125840000	7	7	4	7	4	0	9
125860000	6	4	6	7	4	0	8
125880000	6	4	4	6	4	0	7
125900000	6	4	6	7	4	0	8
125920000	6	4	5	7	4	0	7
125940000	6	4	5	7	5	0	8
125960000	6	4	3	7	5	0	8
125980000	6	4	4	7	4	0	9
126000000	6	4	6	7	4	0	7
126020000	6	4	5	7	4	0	8
126040000	6	4	8	7	4	0	9
126060000	6	4	4	6	4	0	8
126080000	6	4	7	7	4	0	7
126100000	5	4	4	7	4	0	7
126120000	6	4	4	7	4	0	7
126140000	6	4	5	7	4	0	6
126160000	6	4	4	7	4	0	8
126180000	6	4	3	7	4	0	9
126200000	6	4	4	6	5	0	7
126220000	6	4	5	7	4	0	7
126240000	6	4	4	7	5	0	7
126260000	6	4	6	8	5	0	7
126280000	5	4	6	7	4	0	7
126300000	9	4	4	7	4	0	6
126320000	5	4	4	7	4	0	7
126340000	6	4	4	6	4	0	7
126360000	6	4	6	7	4	0	7
126380000	7	6	4	7	4	0	6
126400000	5	4	4	7	4	1	7
126420000	6	4	4	7	4	0	8
126440000	6	4	4	6	4	0	7
126460000	6	4	6	7	4	0	7
126480000	5	4	3	7	5	0	8
126500000	5	4	4	7	4	0	8
126520000	5	4	3	7	4	0	8
126540000	6	4	5	7	4	0	6
126560000	5	4	4	7	4	0	8
126580000	6	4	4	7	4	0	7
126600000	6	4	4	7	4	0	8
126620000	8	4	3	6	5	0	8
126640000	6	4	4	8	4	0	8
126660000	6	4	3	7	4	0	6
126680000	6	4	4	6	5	0	6
126700000	6	4	5	8	4	0	9
126720000	6	4	4	8	4	0	8
126740000	6	4	4	7	5	0	7
126760000	6	4	4	7	5	0	8
126780000	5	4	4	7	4	0	7
126800000	8	4	6	8	4	0	9
126820000	6	4	4	7	4	0	7
126840000	6	4	4	7	4	0	6
126860000	6	4	5	7	4	0	6
126880000	7	4	4	6	4	0	6
126900000	6	4	3	6	4	0	7
126920000	5	4	5	6	4	0	7
126940000	5	4	4	7	4	0	8
126960000	6	4	4	7	4	0	6
126980000	6	4	4	7	4	0	9
127000000	6	4	4	8	5	0	7
127020000	6	4	4	7	5	0	6
127040000	6	4	5	7	4	0	7
127060000	6	4	3	7	4	0	7
127080000	6	4	6	7	6	0	6
127100000	7	4	5	7	4	0	11
127120000	6	4	4	8	4	0	7
127140000	6	4	3	6	5	0	7
127160000	6	4	4	6	4	0	7
127180000	5	7	3	6	4	0	6
127200000	6	4	10	7	4	0	7
127220000	6	4	4	7	4	0	8
127240000	6	4	4	7	5	0	9
127260000	6	6	4	7	5	0	7
127280000	6	6	6	7	5	0	8
127300000	5	6	4	7	4	0	8
127320000	6	4	3	7	4	0	8
127340000	6	4	6	7	4	0	7
127360000	7	8	4	7	5	2	6
127380000	6	4	4	7	4	0	7
127400000	5	4	4	7	6	0	6
127420000	5	4	3	7	5	0	6
127440000	6	4	3	6	5	0	8
127460000	7	4	5	7	4	0	7
127480000	6	4	3	6	4	0	6
127500000	6	5	4	7	4	0	6
127520000	6	4	5	7	4	0	6
127540000	6	4	4	7	4	0	6
127560000	6	4	4	7	4	0	7
127580000	7	4	4	7	4	0	6
127600000	6	4	4	7	4	0	6
127620000	5	4	3	9	4	0	8
127640000	6	4	6	7	4	0	7
127660000	6	4	3	7	4	0	8
127680000	6	4	5	7	4	0	7
127700000	7	4	3	7	5	0	8
127720000	5	4	6	7	6	0	9
127740000	6	4	3	7	4	0	8
127760000	7	4	4	7	4	0	7
127780000	6	4	4	7	4	0	7
127800000	6	4	3	6	4	0	7
127820000	6	4	3	8	4	0	7
127840000	6	4	3	7	4	0	9
127860000	6	4	4	7	4	0	6
127880000	6	4	3	6	4	0	7
127900000	6	4	3	7	4	0	7
127920000	6	4	4	7	5	1	7
127940000	5	4	4	8	4	0	6
127960000	6	4	4	7	4	0	8
127980000	6	4	6	7	4	0	7
128000000	7	4	3	7	4	0	8
128020000	6	4	4	7	4	0	7
128040000	5	4	4	7	5	1	6
128060000	5	4	4	7	4	0	7
128080000	6	4	5	7	5	0	8
128100000	5	4	5	7	4	0	7
128120000	6	4	5	7	5	0	7
128140000	7	4	3	7	4	0	6
128160000	5	4	4	8	5	0	7
128180000	5	4	4	7	5	0	7
128200000	6	4	6	7	5	0	7
128220000	6	4	3	6	4	0	7
128240000	6	4	4	6	4	0	7
128260000	6	4	4	7	5	0	7
128280000	6	4	5	7	4	0	6
128300000	6	4	4	7	4	0	8
128320000	6	4	4	7	4	0	8
128340000	5	4	4	8	4	0	7
128360000	6	4	4	7	4	0	6
128380000	6	5	4	7	4	0	8
128400000	6	4	3	7	5	0	7
128420000	6	4	6	7	4	0	7
128440000	6	4	3	7	4	0	7
128460000	5	4	7	7	4	0	7
128480000	6	4	6	8	4	0	8
128500000	7	4	3	8	4	0	8
128520000	6	4	3	7	4	0	7
128540000	7	4	5	7	4	0	7
