states	PB1	PB2	PA	HA	NP	NA	NS
161820000	4	5	4	5	4	3	9
161840000	4	4	2	5	4	4	8
161860000	4	4	3	5	4	3	8
161880000	5	3	3	4	3	2	9
161900000	4	4	3	4	3	2	10
161920000	4	5	2	5	3	3	9
161940000	4	4	3	4	5	3	9
161960000	4	5	5	5	3	3	9
161980000	4	3	4	5	4	2	9
162000000	4	3	3	5	4	2	8
162020000	4	5	2	4	4	2	10
162040000	5	4	4	4	3	3	9
162060000	4	4	2	5	5	3	9
162080000	4	4	3	5	4	3	8
162100000	4	3	3	5	4	2	9
162120000	4	3	2	5	4	3	9
162140000	4	4	3	5	5	2	9
162160000	4	4	2	5	4	3	9
162180000	5	4	3	5	3	2	9
162200000	5	4	3	5	3	3	14
162220000	5	4	4	5	3	4	9
162240000	4	4	3	4	3	2	8
162260000	4	3	3	5	3	2	9
162280000	5	3	3	5	3	3	11
162300000	4	4	4	5	3	2	10
162320000	4	3	3	5	3	2	11
162340000	5	4	3	5	4	2	9
162360000	4	4	3	5	3	2	9
162380000	4	4	3	5	4	2	9
162400000	4	4	3	5	3	2	9
162420000	4	4	3	5	4	3	9
162440000	5	4	3	5	4	3	9
162460000	4	4	2	5	3	2	9
162480000	4	4	2	4	3	3	9
162500000	4	3	2	5	4	2	9
162520000	4	5	3	5	5	2	10
162540000	4	4	5	4	6	3	9
162560000	4	4	2	5	6	2	9
162580000	4	3	3	5	4	2	9
162600000	4	4	3	6	4	4	9
162620000	4	7	2	5	7	2	8
162640000	5	4	4	5	5	2	10
162660000	4	4	2	5	6	2	9
162680000	4	4	3	6	3	4	9
162700000	4	4	4	5	4	3	10
162720000	4	4	4	6	5	3	10
162740000	4	5	3	5	4	3	10
162760000	4	4	4	5	4	2	9
162780000	7	4	5	5	4	2	8
162800000	4	4	4	6	3	3	10
162820000	4	4	3	5	3	3	9
162840000	4	4	3	5	3	2	10
162860000	4	4	12	5	3	2	10
162880000	4	4	4	5	3	2	10
162900000	4	5	3	5	3	2	11
162920000	4	3	7	5	3	2	9
162940000	4	3	2	4	3	2	10
162960000	5	4	2	5	3	2	9
162980000	4	4	3	5	3	2	9
163000000	4	3	4	4	5	2	10
163020000	4	4	2	5	4	4	9
163040000	4	4	2	4	3	3	8
163060000	4	4	2	4	3	3	9
163080000	4	4	2	5	3	3	9
163100000	4	5	2	4	4	3	8
163120000	4	4	2	4	3	2	9
163140000	4	4	2	4	4	3	9
163160000	5	4	5	5	3	3	9
163180000	4	4	2	5	6	3	9
163200000	4	4	2	6	5	3	9
163220000	4	4	2	5	3	3	10
163240000	5	3	2	5	4	2	8
163260000	4	5	4	5	3	2	9
163280000	4	4	3	5	4	2	9
163300000	4	4	4	5	5	2	9
163320000	4	4	3	6	3	4	10
163340000	4	4	4	5	3	3	9
163360000	4	5	4	5	3	3	11
163380000	5	4	3	5	3	3	10
163400000	5	4	2	6	5	3	11
163420000	5	4	2	5	3	3	11
163440000	4	4	3	4	4	3	10
163460000	4	4	3	5	3	3	9
163480000	4	4	2	6	3	3	8
163500000	5	4	3	5	3	3	9
163520000	4	4	3	5	5	2	9
163540000	4	3	4	5	4	3	8
163560000	5	4	3	5	3	4	9
163580000	5	4	4	5	3	3	9
163600000	5	4	6	5	3	4	10
163620000	4	4	6	5	3	2	9
163640000	4	4	3	5	3	2	9
163660000	4	4	7	5	3	2	11
163680000	4	4	2	5	3	2	10
163700000	4	5	3	5	3	3	11
163720000	4	4	3	5	3	3	10
163740000	4	4	2	5	3	3	11
163760000	5	4	3	5	3	2	9
163780000	4	5	2	4	3	2	9
163800000	5	4	4	5	3	3	10
163820000	5	4	4	5	3	2	12
163840000	4	4	2	6	3	2	10
163860000	5	5	4	6	3	2	10
163880000	4	4	5	5	4	3	10
163900000	4	4	3	5	3	3	11
163920000	4	4	3	5	4	3	10
163940000	4	5	5	5	4	3	9
163960000	4	4	5	5	3	2	8
163980000	6	4	3	5	3	2	10
164000000	4	4	2	5	4	3	10
164020000	4	3	3	5	4	2	9
164040000	4	4	4	5	4	2	10
164060000	4	4	3	5	4	2	10
164080000	4	4	4	5	4	2	11
164100000	4	4	3	5	4	3	10
164120000	4	3	3	5	4	2	11
164140000	5	3	4	5	7	2	10
164160000	4	4	5	5	4	3	8
164180000	4	4	3	5	4	3	8
164200000	6	4	3	5	4	3	10
164220000	5	3	2	6	4	3	9
164240000	4	4	3	5	4	3	9
164260000	4	4	3	5	4	2	8
164280000	4	4	3	5	3	2	10
164300000	4	4	4	6	5	2	11
164320000	4	3	5	5	4	2	9
164340000	4	4	2	4	6	3	8
164360000	5	4	4	5	5	3	9
164380000	5	4	3	5	4	2	10
164400000	4	4	2	6	5	2	9
164420000	4	4	3	5	4	2	9
164440000	4	5	2	5	3	3	8
164460000	4	5	3	5	4	3	8
164480000	4	5	2	6	4	2	10
164500000	5	4	3	5	4	3	9
164520000	5	4	4	5	4	2	8
164540000	5	4	3	5	6	3	8
164560000	4	4	4	5	4	3	9
164580000	4	4	4	5	4	3	9
164600000	4	4	3	5	5	3	10
164620000	4	4	2	7	3	3	8
164640000	5	4	3	5	3	2	8
164660000	4	4	6	5	3	3	9
164680000	5	4	4	5	3	3	9
164700000	4	4	4	5	3	4	9
164720000	4	4	4	5	3	2	9
164740000	4	4	4	5	3	2	8
164760000	5	4	3	5	3	3	8
164780000	5	4	3	5	3	3	8
164800000	5	4	3	5	3	2	8
164820000	5	4	4	5	3	3	8
164840000	5	4	4	6	4	2	8
164860000	4	4	4	5	3	2	11
164880000	4	4	8	5	3	3	8
164900000	4	4	6	5	3	2	10
164920000	4	3	3	5	4	2	10
164940000	4	4	3	5	3	2	10
164960000	4	4	4	5	3	2	10
164980000	4	4	3	5	3	2	9
165000000	4	4	3	5	4	2	10
165020000	4	4	6	4	4	3	10
165040000	4	4	4	5	3	2	9
165060000	5	4	3	5	4	3	9
165080000	5	4	2	5	4	4	10
165100000	4	4	3	5	4	3	9
165120000	5	6	3	6	4	3	10
165140000	4	4	4	4	7	2	10
165160000	4	4	3	5	4	3	9
165180000	4	4	6	5	4	2	9
165200000	5	3	3	5	3	2	8
165220000	4	3	3	5	3	2	8
165240000	4	3	4	5	4	3	9
165260000	4	3	3	5	3	2	9
165280000	4	4	5	5	3	2	9
165300000	4	5	4	5	3	3	9
165320000	5	4	3	5	3	3	10
165340000	4	4	5	5	3	3	9
165360000	4	4	3	5	3	2	9
165380000	4	3	3	5	3	2	9
165400000	5	4	4	5	3	3	10
165420000	4	4	5	5	3	2	12
165440000	4	5	4	5	3	3	9
165460000	5	3	3	5	3	2	10
165480000	5	4	3	5	3	4	10
165500000	5	4	3	5	3	3	9
165520000	4	4	4	5	5	3	9
165540000	4	4	6	5	3	2	11
165560000	4	4	3	5	3	4	8
165580000	4	5	4	5	3	2	9
165600000	8	4	3	6	3	3	10
165620000	4	4	2	4	6	2	10
165640000	4	4	3	5	4	3	9
165660000	5	4	2	5	4	2	9
165680000	5	4	4	6	4	2	11
165700000	4	5	3	5	3	2	10
165720000	5	4	3	5	5	2	8
165740000	4	4	3	5	5	3	10
165760000	6	4	3	5	3	2	8
165780000	4	4	4	5	4	2	8
165800000	5	3	4	6	4	2	9
165820000	4	3	3	5	3	2	8
165840000	5	4	3	5	5	2	9
165860000	4	4	3	5	4	3	9
165880000	4	4	2	5	6	3	9
165900000	4	5	2	4	5	3	8
165920000	4	4	5	5	3	3	8
165940000	4	4	3	6	3	2	8
165960000	4	4	3	5	3	3	9
165980000	4	4	3	5	3	2	8
166000000	4	4	3	5	3	3	10
166020000	4	4	4	5	3	4	10
166040000	5	4	3	5	3	3	10
166060000	4	4	3	5	3	3	9
166080000	4	4	3	5	3	2	10
166100000	5	4	5	5	4	3	9
166120000	4	4	6	5	3	3	9
166140000	4	5	4	5	3	4	11
166160000	4	4	4	5	3	3	10
166180000	4	4	6	5	4	2	9
166200000	4	4	4	5	3	3	9
166220000	5	4	4	5	3	3	9
166240000	5	4	3	5	3	3	10
166260000	5	4	5	6	3	4	10
166280000	5	4	3	6	3	3	9
166300000	4	4	3	5	3	3	9
166320000	5	4	7	5	3	2	9
166340000	5	4	2	5	4	3	11
166360000	5	4	3	5	3	3	9
166380000	5	4	3	5	4	3	9
166400000	4	4	3	6	5	3	11
166420000	4	5	3	6	5	3	9
166440000	4	4	3	5	4	3	10
166460000	4	4	2	5	4	2	10
166480000	4	4	3	5	5	3	11
166500000	4	3	2	4	4	2	9
166520000	5	4	2	5	4	2	11
166540000	6	4	2	5	6	2	9
166560000	4	4	2	5	4	2	10
166580000	4	4	3	5	3	2	12
166600000	4	5	3	5	4	2	12
166620000	4	4	3	5	3	3	9
166640000	4	4	3	5	3	4	10
166660000	4	5	4	5	3	3	10
166680000	5	4	4	5	3	2	11
166700000	5	4	2	4	3	2	9
166720000	4	3	2	4	4	2	9
166740000	5	3	4	5	3	2	9
166760000	5	3	4	5	2	2	9
166780000	4	3	3	5	4	2	12
166800000	4	3	4	5	3	2	11
166820000	4	4	3	5	4	2	9
166840000	5	3	3	5	3	2	9
166860000	4	4	6	5	3	2	9
166880000	4	4	4	5	3	3	9
166900000	4	4	3	5	3	3	9
166920000	4	3	2	5	4	3	9
166940000	4	4	5	5	5	2	9
166960000	4	4	3	5	4	2	11
166980000	4	4	3	5	4	2	10
167000000	4	3	7	5	4	2	9
167020000	4	3	3	5	4	2	9
167040000	4	5	2	5	4	3	10
167060000	4	4	2	5	5	3	9
167080000	5	5	2	5	4	3	9
167100000	5	3	3	5	4	2	9
167120000	4	4	4	5	4	2	9
167140000	4	4	3	5	4	3	9
167160000	5	4	3	5	4	4	8
167180000	4	4	2	5	4	3	9
167200000	4	3	3	5	5	2	8
167220000	4	4	2	4	5	2	9
167240000	4	3	3	4	3	2	10
167260000	4	4	4	5	3	2	9
167280000	4	3	4	7	3	2	8
167300000	5	4	3	5	3	2	8
167320000	5	4	3	6	3	2	9
167340000	5	4	4	5	3	2	9
167360000	5	4	3	6	4	3	9
167380000	5	4	3	5	3	2	10
167400000	4	4	2	4	3	2	10
167420000	4	4	4	5	3	2	9
167440000	4	3	3	5	5	2	9
167460000	4	4	3	5	3	2	9
167480000	5	4	6	5	3	2	10
167500000	6	4	4	5	3	2	9
167520000	4	3	3	5	3	3	9
167540000	5	3	3	5	4	2	9
167560000	4	4	8	5	3	3	10
167580000	5	4	4	6	7	3	9
167600000	4	4	4	5	4	2	11
167620000	4	4	4	5	4	2	9
167640000	5	4	3	5	4	3	10
167660000	4	4	2	5	4	2	9
167680000	5	4	4	5	4	2	8
167700000	8	4	3	5	3	3	8
167720000	4	5	3	5	5	2	10
167740000	4	5	3	5	4	2	10
167760000	5	3	4	5	3	2	10
167780000	4	4	4	5	3	3	9
167800000	4	4	3	5	3	3	9
167820000	4	5	5	5	5	3	12
167840000	4	5	3	5	4	3	9
167860000	4	4	3	5	3	2	11
167880000	4	4	3	5	3	2	8
167900000	4	4	3	6	4	3	8
167920000	5	3	3	5	3	3	9
167940000	4	4	3	5	7	2	10
167960000	4	4	3	5	6	2	9
167980000	5	4	4	5	3	2	11
168000000	4	4	3	5	3	4	12
168020000	4	4	4	5	3	4	11
168040000	4	4	3	5	3	3	10
168060000	4	4	3	5	3	2	9
168080000	5	4	3	5	3	4	8
168100000	5	4	5	5	3	3	9
168120000	5	4	2	5	4	3	8
168140000	5	4	3	5	5	3	9
168160000	6	4	3	5	5	3	12
168180000	5	4	3	5	4	3	8
168200000	4	5	3	5	4	3	10
168220000	4	3	3	6	4	2	10
168240000	4	4	3	5	4	2	9
168260000	4	3	2	4	4	2	9
168280000	4	3	2	5	3	2	10
168300000	4	5	4	5	3	3	9
168320000	4	4	3	6	4	4	9
168340000	4	4	3	5	3	3	10
168360000	5	4	3	5	3	3	10
168380000	5	4	5	4	3	2	10
168400000	4	4	4	5	3	3	10
168420000	4	4	3	5	3	2	9
168440000	5	4	3	5	3	2	9
168460000	6	3	3	5	3	3	10
168480000	4	4	3	5	3	3	10
168500000	4	4	4	5	3	4	10
168520000	4	4	4	5	3	3	9
168540000	5	4	5	5	3	3	11
168560000	4	4	4	5	3	3	10
168580000	4	4	4	5	4	3	8
168600000	4	4	5	5	4	3	8
168620000	4	4	4	6	4	2	10
168640000	4	4	3	5	3	3	10
168660000	5	4	3	5	3	2	9
168680000	4	4	3	5	3	2	8
168700000	5	3	3	5	6	3	9
168720000	5	4	3	5	4	2	9
168740000	5	3	4	5	3	2	9
168760000	4	5	3	5	3	2	9
168780000	4	4	4	5	4	2	9
168800000	4	4	3	5	3	2	9
168820000	4	6	5	5	3	2	9
168840000	5	4	4	5	3	3	9
168860000	5	4	5	5	3	2	9
168880000	5	5	2	5	4	2	10
168900000	5	4	3	5	3	3	9
168920000	5	4	3	5	3	2	9
168940000	4	4	2	5	4	2	10
168960000	5	6	5	5	5	2	9
168980000	5	4	2	5	5	3	9
169000000	5	4	3	5	4	3	10
169020000	8	4	4	5	5	3	8
169040000	4	4	3	5	4	3	9
169060000	4	4	3	5	4	2	10
169080000	4	3	3	5	5	2	9
169100000	4	4	3	5	4	3	9
169120000	4	5	2	4	3	2	11
169140000	5	4	7	5	3	2	10
169160000	4	4	4	5	9	2	9
169180000	4	4	6	5	3	3	9
169200000	4	4	4	5	3	3	11
169220000	4	3	3	5	3	2	9
169240000	5	5	4	5	3	2	11
169260000	4	3	3	5	3	3	9
169280000	4	4	3	5	3	3	9
169300000	4	4	3	5	3	3	10
169320000	4	5	4	5	4	3	9
169340000	5	3	4	5	5	2	9
169360000	4	4	4	5	3	2	9
169380000	4	3	3	5	6	2	10
169400000	4	5	3	5	3	2	10
169420000	4	3	7	5	4	2	10
169440000	4	4	3	6	4	2	10
169460000	5	4	3	5	4	2	9
169480000	4	4	3	6	4	2	10
169500000	4	4	4	5	3	2	8
169520000	4	4	6	5	3	2	10
169540000	4	4	4	5	3	2	9
169560000	4	4	3	5	3	2	9
169580000	4	4	4	5	4	3	10
169600000	4	4	3	5	4	3	8
169620000	4	4	3	5	3	2	10
169640000	5	4	4	5	6	2	8
169660000	4	4	4	5	3	2	9
169680000	4	4	4	5	3	2	8
169700000	4	4	3	5	4	3	9
169720000	4	4	3	5	3	3	10
169740000	5	4	4	5	3	3	8
169760000	4	4	3	6	3	3	9
169780000	4	4	5	5	3	2	9
169800000	4	4	3	6	4	2	10
169820000	4	4	5	5	4	3	10
169840000	4	4	3	6	3	2	10
169860000	4	4	2	5	3	3	9
169880000	4	4	4	5	3	2	9
169900000	4	4	2	5	4	3	9
169920000	4	4	4	5	5	4	8
169940000	4	4	4	5	4	2	10
169960000	4	6	2	5	4	2	11
169980000	4	3	2	6	5	2	11
170000000	5	5	3	5	3	2	10
170020000	5	4	6	5	5	2	10
170040000	4	4	7	5	3	3	8
170060000	4	3	5	5	3	2	9
170080000	4	4	3	5	7	2	10
170100000	5	4	2	5	3	2	11
170120000	4	4	3	5	3	2	13
170140000	5	4	2	5	3	2	11
170160000	4	3	2	5	3	2	10
170180000	5	4	2	5	3	2	10
170200000	5	4	4	5	4	4	11
170220000	4	4	3	4	5	2	8
170240000	4	4	2	4	4	2	11
170260000	4	4	2	5	3	2	11
170280000	4	4	2	4	5	2	11
170300000	4	4	2	4	4	2	11
170320000	5	4	2	5	4	3	11
170340000	5	4	2	4	4	2	11
170360000	6	4	2	4	4	2	10
170380000	5	4	2	4	4	2	11
170400000	4	4	2	4	4	3	10
170420000	4	4	2	5	4	3	9
170440000	4	4	3	5	4	3	9
170460000	4	4	2	5	4	3	9
170480000	4	4	3	5	3	2	10
170500000	7	4	2	5	4	3	10
170520000	4	4	2	4	7	3	9
170540000	4	4	2	5	6	2	9
170560000	6	4	2	4	4	3	10
170580000	4	4	2	4	3	2	8
170600000	5	4	5	5	4	3	8
170620000	4	4	2	5	3	3	9
170640000	4	5	3	6	3	3	8
170660000	4	4	2	6	3	3	9
170680000	5	4	2	4	4	3	8
170700000	4	5	4	5	3	3	9
170720000	5	5	3	6	4	3	9
170740000	4	4	6	5	4	2	8
170760000	6	5	2	7	3	4	9
170780000	4	3	3	5	3	3	9
170800000	4	4	4	5	4	2	9
170820000	5	4	5	5	4	3	11
170840000	5	4	2	5	3	2	9
170860000	4	4	2	5	3	3	9
170880000	4	4	2	5	3	3	9
170900000	4	4	6	4	3	3	9
170920000	4	3	3	4	3	2	8
170940000	4	3	2	5	4	2	10
170960000	4	4	3	5	4	3	10
170980000	4	4	3	5	4	3	10
171000000	5	3	3	5	5	2	9
171020000	5	4	2	5	4	3	11
171040000	4	3	5	5	3	2	10
171060000	4	4	4	5	4	2	11
171080000	4	4	2	5	3	3	10
171100000	4	4	2	5	4	4	10
171120000	4	4	2	5	5	3	10
171140000	5	3	2	5	4	2	10
171160000	4	5	3	5	3	2	9
171180000	4	4	2	5	3	3	9
171200000	4	4	3	5	5	2	12
171220000	4	4	3	5	4	2	13
171240000	5	4	3	5	4	2	11
171260000	4	5	2	4	4	2	11
171280000	5	4	2	4	4	3	10
171300000	4	4	3	4	4	2	10
171320000	4	4	2	5	4	2	10
171340000	4	5	2	6	4	2	9
171360000	6	4	2	5	4	2	8
171380000	5	4	3	5	4	2	11
171400000	4	4	2	4	4	4	8
171420000	4	4	2	5	5	4	10
171440000	5	3	2	5	4	2	9
171460000	4	4	3	6	4	2	10
171480000	4	4	3	5	4	3	8
171500000	4	4	5	4	5	3	9
171520000	5	3	2	4	4	2	8
171540000	4	4	3	4	5	4	8
171560000	5	4	2	4	4	2	8
171580000	4	4	2	4	4	2	10
171600000	4	4	2	4	4	2	9
171620000	4	5	2	4	5	3	11
171640000	6	4	3	5	4	2	11
171660000	4	4	4	5	3	2	9
171680000	4	4	3	5	5	4	9
171700000	4	4	4	6	3	3	9
171720000	5	4	4	5	3	3	8
171740000	4	3	4	5	3	2	8
171760000	5	4	3	5	3	3	9
171780000	5	4	5	5	3	2	9
171800000	5	4	3	5	3	3	11
171820000	4	6	3	5	3	3	10
171840000	5	4	5	5	3	2	12
171860000	4	4	3	6	3	3	10
171880000	4	4	3	5	5	3	9
171900000	4	4	3	5	3	4	9
171920000	4	4	7	5	4	3	10
171940000	5	3	2	5	4	2	10
171960000	4	4	2	4	4	2	11
171980000	4	4	2	5	3	4	11
172000000	4	4	2	5	3	4	9
172020000	4	4	2	5	3	5	11
172040000	5	4	6	5	5	2	9
172060000	4	4	2	5	4	2	9
172080000	5	5	3	5	4	3	10
172100000	5	3	2	5	3	2	10
172120000	5	4	2	5	3	3	9
172140000	6	6	2	5	3	3	12
172160000	4	4	4	6	3	3	8
172180000	4	4	3	5	3	4	11
172200000	5	3	5	5	3	2	10
172220000	4	4	4	5	3	2	9
172240000	4	4	4	6	3	3	9
172260000	4	4	3	5	3	3	10
172280000	4	5	3	5	3	3	8
172300000	4	4	3	5	3	2	9
172320000	4	4	5	5	3	3	9
172340000	4	4	3	5	3	3	8
172360000	4	5	4	7	3	3	10
172380000	4	4	3	5	3	3	10
172400000	4	4	3	5	3	3	9
172420000	4	4	2	4	3	4	10
172440000	4	4	3	5	4	2	9
172460000	4	4	2	5	4	2	9
172480000	4	4	3	5	3	4	11
172500000	5	4	2	5	4	3	9
172520000	4	4	3	5	4	3	9
172540000	4	4	2	4	4	2	9
172560000	5	3	2	5	6	2	8
172580000	4	4	5	5	3	3	8
172600000	6	4	4	4	4	2	8
172620000	4	5	5	5	3	2	9
172640000	4	4	5	5	3	3	9
172660000	5	4	3	5	3	2	8
172680000	4	4	6	5	3	4	9
172700000	5	4	3	5	3	2	10
172720000	5	5	4	5	3	2	9
172740000	5	6	5	5	3	2	9
172760000	4	3	2	5	3	2	10
172780000	5	4	3	6	4	2	10
172800000	4	4	3	4	3	2	8
172820000	4	4	4	6	4	2	9
172840000	5	4	2	4	3	2	9
172860000	4	5	2	5	3	3	11
172880000	4	3	3	5	3	2	8
172900000	4	4	2	5	4	3	10
172920000	5	4	3	4	3	3	8
172940000	4	4	2	6	3	3	8
172960000	5	4	2	5	3	4	9
172980000	4	4	2	4	4	3	9
173000000	6	4	3	5	4	4	9
173020000	4	4	4	4	6	2	10
173040000	4	3	3	5	4	2	9
173060000	4	4	2	5	4	3	10
173080000	4	4	3	7	4	2	10
173100000	4	4	4	5	3	2	9
173120000	6	4	4	6	3	3	8
173140000	4	5	4	6	4	2	10
173160000	4	4	3	5	3	2	9
173180000	5	4	4	5	3	3	8
173200000	5	4	3	5	3	3	10
173220000	5	4	4	5	3	3	10
173240000	5	4	3	5	3	2	10
173260000	4	4	3	5	4	2	11
173280000	4	4	4	5	3	2	10
173300000	4	3	4	5	3	2	8
173320000	4	4	2	4	3	2	10
173340000	4	4	2	4	3	3	9
173360000	4	5	2	5	3	3	10
173380000	5	4	3	5	4	3	10
173400000	4	4	3	5	3	3	9
173420000	4	4	3	5	5	3	11
173440000	4	5	2	5	3	3	10
173460000	5	4	2	4	4	3	11
173480000	4	4	3	5	5	4	10
173500000	4	4	2	5	5	2	10
173520000	4	3	2	4	5	2	8
173540000	5	4	3	4	5	4	9
173560000	4	4	3	4	6	3	10
173580000	4	4	5	5	7	3	11
173600000	4	3	3	5	5	2	11
173620000	4	4	4	4	4	2	10
173640000	4	3	2	5	3	2	10
173660000	4	4	2	5	3	3	10
173680000	4	3	2	5	3	2	10
173700000	5	4	3	4	4	2	10
173720000	5	4	3	5	4	3	10
173740000	4	3	2	5	6	2	9
173760000	5	4	3	6	5	2	9
173780000	4	4	6	5	5	2	9
173800000	4	4	3	5	6	2	8
173820000	4	4	3	5	3	2	9
173840000	4	6	6	5	7	2	8
173860000	5	4	3	5	6	3	8
173880000	4	4	6	6	3	3	8
173900000	4	3	4	5	3	2	10
173920000	4	4	8	5	3	3	10
173940000	4	5	4	5	3	4	8
173960000	4	4	5	5	3	4	9
173980000	5	4	3	5	3	3	9
174000000	4	4	4	5	3	3	10
174020000	5	4	3	5	3	2	9
174040000	4	5	3	5	3	2	9
174060000	4	4	3	5	3	3	11
174080000	4	5	4	5	3	2	11
174100000	4	5	2	4	4	2	14
174120000	4	3	6	4	4	3	9
174140000	4	3	3	5	4	2	9
174160000	4	3	4	5	4	2	8
174180000	4	4	4	5	4	3	9
174200000	4	3	4	5	4	2	9
174220000	5	3	5	5	4	2	11
174240000	5	4	4	5	3	2	11
174260000	6	4	3	5	4	3	8
174280000	4	4	3	4	4	2	10
174300000	4	4	4	5	4	2	10
174320000	4	3	2	4	4	2	10
174340000	4	4	2	4	5	2	10
174360000	4	5	4	5	5	3	11
174380000	4	3	3	5	4	2	10
174400000	4	5	2	5	4	2	12
174420000	6	3	2	6	4	2	10
174440000	4	4	3	5	5	2	9
174460000	4	4	3	5	4	4	9
174480000	4	4	3	5	3	4	8
174500000	4	4	4	5	8	2	13
174520000	5	4	5	4	4	2	10
174540000	4	4	2	4	4	3	10
174560000	4	4	2	5	3	2	10
174580000	4	4	3	4	3	2	9
174600000	4	4	2	5	3	2	10
174620000	4	4	3	5	3	2	10
174640000	4	4	8	5	3	2	11
174660000	4	4	3	5	3	2	10
174680000	5	3	3	5	3	2	7
174700000	5	3	4	5	3	1	8
174720000	5	2	5	5	3	1	8
174740000	5	2	4	5	5	1	9
174760000	4	2	4	5	3	1	8
174780000	4	2	4	5	3	1	10
174800000	5	3	5	6	3	2	10
174820000	4	4	3	5	4	2	9
174840000	4	4	3	6	5	3	9
174860000	4	4	4	5	4	3	10
174880000	4	4	3	5	4	3	9
174900000	4	4	2	5	4	3	9
174920000	5	4	2	4	3	3	9
174940000	5	4	5	4	3	4	8
174960000	5	4	4	5	3	2	8
174980000	5	4	2	5	8	2	8
175000000	4	4	3	5	5	2	9
175020000	5	4	3	5	5	3	9
175040000	4	4	3	5	3	3	10
175060000	4	4	5	5	3	2	9
175080000	4	4	6	5	4	2	11
175100000	4	4	4	5	3	2	9
175120000	4	4	3	5	7	2	9
175140000	4	4	3	5	5	2	10
175160000	4	4	2	5	4	2	10
175180000	4	4	3	6	4	3	9
175200000	4	6	3	5	4	2	10
175220000	4	4	3	5	4	3	10
175240000	4	4	2	5	5	4	10
175260000	4	4	2	4	5	4	10
175280000	5	4	6	5	4	2	11
175300000	4	4	4	5	5	2	10
175320000	4	4	6	5	4	2	11
175340000	5	3	5	5	3	2	11
175360000	4	3	2	4	4	2	11
175380000	7	4	2	5	6	2	11
175400000	4	4	2	5	4	4	10
175420000	4	3	4	5	3	3	9
175440000	4	4	5	5	3	3	9
175460000	5	4	3	5	3	3	11
175480000	4	4	2	4	5	3	10
175500000	4	4	6	5	3	2	10
175520000	4	3	4	5	3	2	10
175540000	4	4	5	5	3	3	9
175560000	4	6	5	5	3	2	10
175580000	4	4	4	5	3	2	10
175600000	4	5	5	5	3	2	10
175620000	4	5	3	5	3	3	10
175640000	4	4	7	5	3	3	11
175660000	4	4	6	5	3	3	11
175680000	5	4	6	5	4	2	12
175700000	4	4	3	5	3	2	12
175720000	4	4	4	5	3	2	11
175740000	4	4	4	5	3	2	11
175760000	4	4	3	5	3	3	9
175780000	4	4	5	5	3	3	9
175800000	5	5	7	5	3	4	9
175820000	4	5	5	5	4	3	9
175840000	4	3	3	5	3	2	9
175860000	5	4	4	5	3	3	8
175880000	5	4	3	5	3	3	9
175900000	5	4	3	5	3	4	9
175920000	4	4	3	5	3	2	8
175940000	4	4	2	4	3	3	9
175960000	5	4	3	6	3	3	9
175980000	5	3	2	5	3	3	10
176000000	4	4	4	5	4	2	9
176020000	5	3	2	5	3	2	11
176040000	4	3	3	4	4	2	9
176060000	4	4	2	5	4	3	9
176080000	4	4	4	5	3	3	8
176100000	4	5	2	4	4	2	9
176120000	4	4	2	4	3	3	9
176140000	5	4	2	4	3	4	9
176160000	4	5	3	5	4	3	8
176180000	6	3	2	5	4	2	8
176200000	5	3	2	5	4	2	9
176220000	4	4	3	5	3	3	9
176240000	4	5	2	4	5	3	9
176260000	4	4	2	5	4	2	11
176280000	4	4	2	5	4	2	10
176300000	4	4	2	5	4	2	10
176320000	4	3	3	5	4	2	11
176340000	4	5	2	4	3	4	10
176360000	4	4	2	4	4	2	9
176380000	4	4	2	4	3	3	9
176400000	4	4	3	5	4	3	8
176420000	5	4	2	5	3	4	9
176440000	4	4	5	5	3	3	8
176460000	4	5	5	5	3	3	9
176480000	4	4	3	5	3	2	8
176500000	4	4	3	5	3	4	9
176520000	4	3	8	5	3	2	10
176540000	4	3	3	6	4	2	12
176560000	4	4	6	5	3	2	9
176580000	5	4	3	5	3	3	10
176600000	5	4	4	5	3	3	9
176620000	4	4	3	6	3	2	8
176640000	4	4	4	5	3	3	9
176660000	4	4	3	5	3	2	11
176680000	4	3	3	5	3	2	8
176700000	4	4	3	5	3	2	9
176720000	5	4	4	6	3	2	10
176740000	4	5	7	5	3	3	8
176760000	5	4	2	5	3	3	10
176780000	4	4	2	5	6	2	10
176800000	4	4	2	4	3	2	9
176820000	4	3	2	4	4	2	8
176840000	4	4	2	4	3	2	10
176860000	4	4	3	6	6	3	10
176880000	4	4	2	5	3	3	10
176900000	4	4	2	4	5	3	10
176920000	4	4	2	4	4	3	9
176940000	4	4	3	4	3	2	9
176960000	5	4	2	6	6	2	9
176980000	4	4	4	5	7	2	9
177000000	5	3	2	5	3	2	8
177020000	4	4	2	5	3	2	10
177040000	4	3	3	6	3	2	8
177060000	5	4	4	5	3	3	8
177080000	4	4	5	5	4	2	10
177100000	5	4	6	5	3	4	10
177120000	5	4	5	5	3	3	11
177140000	4	5	6	5	3	3	10
177160000	4	4	4	5	3	2	9
177180000	5	3	6	5	3	2	12
177200000	7	3	5	5	3	2	9
177220000	6	4	3	5	3	3	11
177240000	5	4	3	5	3	3	9
177260000	4	5	3	5	4	4	9
177280000	5	4	6	5	4	3	9
177300000	4	5	3	5	3	3	11
177320000	4	4	4	7	3	4	9
