states	PB1	PB2	PA	HA	NA	MP	NS
114220000	6	3	4	7	4	0	7
114240000	6	4	5	7	3	0	7
114260000	6	4	4	8	3	0	7
114280000	6	4	5	7	5	0	8
114300000	6	4	4	7	4	0	6
114320000	6	4	4	7	4	0	7
114340000	5	4	6	8	4	0	8
114360000	7	4	4	8	4	0	8
114380000	6	4	4	8	4	0	7
114400000	6	4	4	7	4	0	7
114420000	6	4	5	7	4	0	7
114440000	7	7	5	7	4	0	6
114460000	6	4	6	7	4	0	7
114480000	6	5	3	7	5	0	9
114500000	5	4	3	6	5	0	7
114520000	6	5	7	7	6	0	8
114540000	6	4	4	7	4	0	7
114560000	6	5	4	7	4	0	8
114580000	6	4	4	6	4	0	7
114600000	6	4	4	7	4	0	8
114620000	6	4	3	6	6	0	8
114640000	6	4	4	7	4	0	7
114660000	5	4	6	7	4	0	7
114680000	6	7	3	7	4	0	7
114700000	6	4	3	7	4	0	6
114720000	6	4	3	6	4	0	7
114740000	7	4	3	6	4	0	7
114760000	5	4	4	7	4	0	7
114780000	5	4	3	7	4	0	7
114800000	5	6	4	7	4	0	6
114820000	6	4	4	7	4	0	10
114840000	6	4	4	7	4	0	6
114860000	6	4	5	7	4	0	7
114880000	6	5	4	8	4	0	8
114900000	7	4	6	7	5	0	7
114920000	6	6	4	7	6	0	7
114940000	6	4	4	7	4	0	7
114960000	6	4	4	6	4	0	8
114980000	6	4	4	7	6	0	6
115000000	6	4	8	7	4	0	8
115020000	6	5	4	7	4	0	8
115040000	9	4	4	8	4	0	7
115060000	5	4	5	7	4	0	7
115080000	5	4	4	7	4	0	7
115100000	5	4	5	8	4	0	7
115120000	7	4	4	7	5	0	6
115140000	6	4	4	7	4	0	6
115160000	5	4	3	8	4	0	8
115180000	8	4	4	9	4	0	7
115200000	6	4	4	7	5	0	7
115220000	6	4	4	8	4	0	7
115240000	6	6	4	7	4	0	7
115260000	6	4	4	6	4	0	6
115280000	5	4	6	6	4	0	6
115300000	6	4	5	7	4	0	7
115320000	6	4	4	7	4	0	9
115340000	6	4	4	7	4	0	7
115360000	6	5	3	7	4	0	7
115380000	6	4	3	9	4	0	7
115400000	6	4	5	6	4	0	8
115420000	7	4	4	7	4	0	7
115440000	6	4	4	8	5	0	7
115460000	5	5	3	6	4	0	6
115480000	6	4	4	7	4	0	7
115500000	7	4	5	8	4	0	7
115520000	6	4	6	8	5	0	6
115540000	6	4	5	7	4	0	7
115560000	6	4	4	7	4	0	7
115580000	6	4	5	7	4	0	7
115600000	6	4	4	7	4	0	8
115620000	6	4	4	7	4	0	8
115640000	7	4	4	8	5	0	7
115660000	7	4	4	7	4	0	8
115680000	6	6	7	7	5	0	8
115700000	6	4	4	8	5	0	8
115720000	6	4	3	7	4	0	9
115740000	6	4	3	7	4	0	7
115760000	6	4	3	6	4	0	8
115780000	6	4	4	7	4	0	7
115800000	9	4	4	7	4	0	7
115820000	5	4	4	7	5	0	7
115840000	6	4	5	8	4	0	6
115860000	6	4	3	7	4	0	7
115880000	6	4	5	7	5	0	9
115900000	5	4	4	8	6	0	7
115920000	6	4	3	7	4	0	8
115940000	6	4	4	7	4	0	8
115960000	6	4	6	7	4	0	8
115980000	8	6	3	7	5	0	7
116000000	6	4	4	7	5	0	8
116020000	6	4	4	6	4	0	8
116040000	7	4	3	8	4	0	6
116060000	6	4	3	6	4	0	7
116080000	6	4	4	7	4	0	8
116100000	6	4	5	7	4	0	7
116120000	6	4	5	7	4	0	7
116140000	8	4	4	7	3	0	8
116160000	6	3	7	7	3	0	6
116180000	6	4	4	7	4	0	6
116200000	6	4	3	7	4	0	7
116220000	6	4	4	7	4	0	6
116240000	6	4	4	7	4	0	6
116260000	6	4	4	7	4	0	8
116280000	6	4	5	6	6	0	8
116300000	8	4	4	7	4	0	7
116320000	7	4	4	8	5	0	6
116340000	6	7	5	8	4	0	7
116360000	6	4	5	7	4	0	6
116380000	6	4	3	6	4	0	7
116400000	6	4	3	7	4	0	8
116420000	6	4	6	7	4	0	8
116440000	6	4	5	8	5	0	7
116460000	5	4	4	7	4	0	7
116480000	5	4	3	7	4	0	8
116500000	6	4	3	8	4	0	6
116520000	6	4	8	6	4	0	8
116540000	6	4	4	7	4	0	8
116560000	5	4	3	6	4	0	6
116580000	6	4	3	8	4	0	7
116600000	6	4	4	6	4	0	7
116620000	6	4	4	7	4	0	7
116640000	6	4	4	7	4	0	8
116660000	6	5	4	7	4	0	6
116680000	7	4	4	6	4	0	7
116700000	6	4	3	7	4	0	7
116720000	6	4	3	7	4	0	6
116740000	6	4	4	6	4	0	6
116760000	6	4	6	7	4	0	7
116780000	6	4	4	7	5	0	7
116800000	5	4	6	7	5	0	6
116820000	7	5	6	8	4	0	6
116840000	5	4	4	7	4	0	6
116860000	6	5	7	7	4	0	8
116880000	6	4	4	9	5	0	8
116900000	6	3	4	8	3	0	7
116920000	6	4	4	7	4	0	7
116940000	6	5	4	8	5	0	8
116960000	6	4	3	8	4	0	7
116980000	6	4	5	7	4	0	7
117000000	7	4	4	7	4	1	8
117020000	6	4	6	7	4	0	9
117040000	6	4	4	7	4	0	8
117060000	7	4	6	7	4	0	6
117080000	6	4	3	7	4	0	6
117100000	6	4	4	6	5	0	7
117120000	6	3	5	7	3	0	6
117140000	7	3	8	7	3	1	7
117160000	7	4	4	7	5	0	7
117180000	5	5	6	7	4	0	7
117200000	6	4	4	7	4	0	8
117220000	6	4	4	7	4	0	7
117240000	5	4	4	7	4	0	7
117260000	5	4	4	7	4	0	7
117280000	6	4	4	6	4	0	7
117300000	5	4	4	7	4	0	7
117320000	6	4	4	7	5	0	7
117340000	6	4	4	7	4	0	8
117360000	6	4	4	7	4	0	7
117380000	6	4	6	7	4	0	9
117400000	6	4	4	6	4	0	7
117420000	6	5	4	8	4	0	6
117440000	6	4	4	9	4	0	6
117460000	5	4	4	8	4	0	7
117480000	5	4	7	7	4	0	7
117500000	6	5	3	8	4	0	6
117520000	5	4	5	7	4	0	7
117540000	6	4	4	7	4	0	6
117560000	6	5	4	7	4	0	7
117580000	6	4	4	7	4	0	6
117600000	6	4	4	7	4	0	8
117620000	6	4	5	7	4	0	8
117640000	8	4	4	7	5	0	7
117660000	6	4	4	6	4	0	7
117680000	6	4	4	7	4	0	6
117700000	6	4	4	7	5	0	7
117720000	8	5	4	7	4	0	7
117740000	6	4	4	8	4	0	8
117760000	6	4	4	6	4	0	8
117780000	6	4	3	6	4	1	8
117800000	7	4	9	7	4	0	8
117820000	6	4	4	8	5	0	7
117840000	6	4	3	7	4	0	8
117860000	6	4	3	7	4	0	8
117880000	6	4	5	6	4	0	8
117900000	6	4	4	7	4	0	7
117920000	6	4	4	7	4	0	7
117940000	6	4	5	7	4	0	7
117960000	6	4	4	7	4	0	7
117980000	6	5	3	7	4	0	7
118000000	6	4	3	8	4	0	7
118020000	6	4	3	6	6	0	7
118040000	6	4	5	7	4	0	7
118060000	7	4	4	7	4	0	8
118080000	6	4	3	7	4	0	7
118100000	6	5	4	7	4	0	7
118120000	6	4	3	7	4	0	7
118140000	6	4	6	6	4	0	8
118160000	6	4	5	7	3	1	7
118180000	6	8	4	7	4	1	8
118200000	6	4	4	7	5	0	7
118220000	6	4	5	7	4	0	7
118240000	6	4	4	7	3	0	7
118260000	6	3	6	8	3	0	7
118280000	6	3	4	7	3	0	6
118300000	6	3	4	7	3	0	5
118320000	6	3	4	7	3	0	5
118340000	6	3	4	8	5	0	7
118360000	5	3	4	8	3	0	6
118380000	7	4	3	8	3	0	8
118400000	6	3	4	7	3	0	5
118420000	5	3	4	7	3	0	5
118440000	6	3	4	7	4	0	5
118460000	5	3	3	6	5	0	6
118480000	6	3	6	9	3	0	6
118500000	6	3	4	8	3	0	6
118520000	7	3	3	6	3	0	10
118540000	6	3	4	7	3	0	6
118560000	6	9	4	7	3	0	7
118580000	6	3	4	8	3	0	7
118600000	6	4	4	8	3	0	8
118620000	7	3	6	7	4	0	7
118640000	6	5	3	7	3	0	7
118660000	6	3	5	7	3	0	5
118680000	6	3	4	7	3	0	6
118700000	6	3	4	8	4	0	7
118720000	6	4	4	7	4	0	6
118740000	6	3	4	8	3	0	7
118760000	7	4	5	7	4	0	7
118780000	6	4	4	7	4	0	6
118800000	6	4	4	7	4	0	7
118820000	6	4	6	7	4	0	6
118840000	6	4	5	7	4	0	7
118860000	6	4	6	6	4	0	8
118880000	6	4	4	6	4	0	8
118900000	6	4	3	7	4	0	7
118920000	7	4	5	7	4	0	7
118940000	6	4	3	6	4	0	7
118960000	6	4	4	8	4	0	7
118980000	7	4	4	7	5	0	7
119000000	6	6	4	7	4	0	6
119020000	7	4	6	7	4	0	6
119040000	6	3	3	7	3	0	8
119060000	6	3	3	7	3	0	7
119080000	6	3	4	7	3	0	7
119100000	6	3	6	7	3	0	7
119120000	6	3	4	6	3	0	7
119140000	7	3	3	6	3	1	5
119160000	6	3	3	7	3	0	6
119180000	7	3	5	8	3	1	7
119200000	6	3	5	7	3	0	7
119220000	5	4	4	7	4	0	8
119240000	6	5	5	7	4	0	7
119260000	8	4	6	7	7	0	8
119280000	6	4	3	8	5	0	7
119300000	6	4	10	7	3	0	7
119320000	6	4	5	7	4	1	7
119340000	6	4	3	7	4	1	7
119360000	6	3	4	8	3	1	7
119380000	6	3	5	7	3	1	7
119400000	7	3	9	7	3	1	6
119420000	7	4	7	7	3	1	8
119440000	6	3	8	7	3	1	6
119460000	6	5	7	7	3	0	9
119480000	6	4	6	8	4	0	9
119500000	6	4	3	7	4	0	6
119520000	6	4	6	7	4	0	7
119540000	6	4	4	7	4	0	6
119560000	6	4	4	7	4	0	6
119580000	6	4	6	7	4	0	6
119600000	7	4	3	6	4	0	6
119620000	6	4	5	6	5	0	6
119640000	6	4	6	6	4	0	8
119660000	6	4	4	7	4	0	6
119680000	5	4	3	7	5	0	6
119700000	6	4	3	7	4	0	6
119720000	6	4	6	8	5	0	7
119740000	6	4	3	8	5	0	8
119760000	6	4	4	7	4	1	8
119780000	6	4	4	7	4	0	8
119800000	9	4	3	7	4	0	7
119820000	5	5	7	7	6	0	7
119840000	6	4	4	7	4	0	7
119860000	7	4	4	7	5	0	6
119880000	6	4	4	7	4	0	6
119900000	6	4	4	7	4	0	7
119920000	5	4	4	8	4	0	7
119940000	6	4	4	7	5	0	7
119960000	6	4	4	7	7	0	7
119980000	6	4	4	7	4	0	7
120000000	7	4	3	6	5	0	7
120020000	6	4	3	7	5	0	9
120040000	6	4	5	7	4	0	7
120060000	6	4	4	7	4	0	7
120080000	7	4	4	6	4	0	7
120100000	6	4	3	7	5	0	8
120120000	6	8	3	6	4	1	6
120140000	6	4	4	7	4	0	8
120160000	6	4	4	7	5	0	7
120180000	6	4	3	7	4	0	7
120200000	6	4	4	7	4	0	7
120220000	6	4	5	8	4	0	7
120240000	6	4	3	6	4	0	8
120260000	6	4	4	7	5	0	7
120280000	6	4	4	8	4	0	7
120300000	6	4	3	6	4	0	8
120320000	6	3	3	7	3	0	8
120340000	6	4	4	7	5	0	9
120360000	6	7	4	7	5	0	8
120380000	6	5	4	7	4	0	10
120400000	6	4	4	7	4	0	8
120420000	6	4	4	7	4	0	7
120440000	6	4	7	7	5	0	8
120460000	5	5	4	7	4	0	7
120480000	7	4	4	7	4	0	8
120500000	7	5	3	7	4	0	7
120520000	6	4	6	6	4	0	7
120540000	6	4	3	6	7	0	8
120560000	7	4	5	7	5	1	7
120580000	6	4	3	6	4	0	7
120600000	8	4	5	7	4	0	6
120620000	6	4	4	7	4	0	7
120640000	6	4	3	6	4	0	7
120660000	6	4	4	7	4	0	8
120680000	6	4	4	7	4	0	8
120700000	6	4	3	6	6	0	8
120720000	6	4	4	7	5	0	6
120740000	6	4	3	8	5	0	7
120760000	8	4	4	7	4	0	8
120780000	6	4	5	7	4	0	6
120800000	6	4	3	8	4	0	7
120820000	6	4	3	6	4	0	6
120840000	6	4	3	7	5	0	9
120860000	6	4	3	7	5	0	8
120880000	5	4	4	7	7	0	6
120900000	5	4	4	7	4	0	8
120920000	6	4	6	7	4	0	8
120940000	6	4	4	7	4	0	6
120960000	6	4	4	8	4	0	7
120980000	6	4	4	7	5	0	7
121000000	7	4	6	8	5	0	7
121020000	6	4	6	8	4	0	8
121040000	6	4	3	7	4	0	8
121060000	6	4	4	7	4	0	8
121080000	6	6	3	6	4	0	9
121100000	6	4	4	7	6	0	8
121120000	6	4	4	7	4	0	7
121140000	6	5	4	7	4	0	7
121160000	6	4	4	8	6	0	7
121180000	7	4	4	7	4	0	7
121200000	6	7	4	7	4	0	7
121220000	7	4	4	7	5	0	7
121240000	6	5	3	6	4	0	8
121260000	6	4	4	7	5	0	8
121280000	6	4	4	7	4	0	7
121300000	6	4	6	8	5	0	7
121320000	6	4	4	7	5	0	7
121340000	6	4	3	7	4	0	6
121360000	6	4	6	7	4	0	8
121380000	6	4	6	7	4	0	7
121400000	6	4	4	7	3	1	7
121420000	6	4	4	7	4	0	7
121440000	6	4	4	7	3	0	8
121460000	7	3	4	7	4	3	8
121480000	6	4	8	6	4	0	8
121500000	6	5	4	7	5	0	7
121520000	6	4	5	7	4	0	7
121540000	5	4	6	8	4	0	6
121560000	6	4	4	7	5	0	6
121580000	6	4	4	8	3	0	7
121600000	6	3	5	7	3	1	7
121620000	6	3	4	7	3	1	7
121640000	6	3	4	6	3	1	8
121660000	5	4	4	7	4	0	8
121680000	6	4	4	7	4	0	7
121700000	6	6	4	8	4	0	7
121720000	6	4	6	7	4	0	8
121740000	5	4	4	7	4	0	8
121760000	6	4	3	7	5	0	7
121780000	6	4	5	7	5	0	8
121800000	6	4	3	7	4	0	6
121820000	6	4	4	7	4	0	6
121840000	6	4	4	7	4	0	7
121860000	7	4	3	6	4	0	7
121880000	5	4	4	7	5	0	7
121900000	6	4	4	7	4	0	7
121920000	6	4	3	6	4	0	6
121940000	7	4	3	6	4	0	6
121960000	6	4	5	7	4	0	7
121980000	7	4	4	7	4	0	6
122000000	8	4	3	7	4	0	6
122020000	6	4	4	7	7	0	6
122040000	6	4	5	7	6	0	8
122060000	5	4	4	7	5	0	6
122080000	6	4	3	6	4	0	6
122100000	6	4	5	7	4	0	8
122120000	6	4	5	7	4	0	6
122140000	6	4	3	6	4	0	7
122160000	6	4	4	7	5	0	7
122180000	6	4	5	7	4	0	7
122200000	6	4	4	7	4	0	6
122220000	6	4	4	7	5	0	6
122240000	6	5	3	7	5	0	7
122260000	6	4	4	7	4	0	8
122280000	6	4	4	7	4	0	7
122300000	6	4	4	9	4	0	7
122320000	6	4	4	7	4	0	7
122340000	6	5	5	7	4	0	8
122360000	6	5	3	6	4	0	7
122380000	6	4	3	7	5	0	6
122400000	6	4	6	8	5	0	8
122420000	6	4	4	7	5	0	8
122440000	6	4	5	7	4	0	7
122460000	6	4	6	8	5	0	7
122480000	5	4	3	7	5	0	7
122500000	5	4	6	7	4	0	7
122520000	6	4	6	7	4	0	7
122540000	5	4	3	7	4	0	6
122560000	8	4	4	8	4	0	6
122580000	6	4	4	7	5	0	8
122600000	7	4	5	8	4	0	7
122620000	6	4	4	6	4	0	7
122640000	6	4	3	7	5	0	7
122660000	6	4	3	6	4	0	8
122680000	6	4	4	7	4	0	6
122700000	6	3	4	7	3	0	6
122720000	6	4	4	7	3	0	5
122740000	6	3	4	6	3	0	7
122760000	6	4	4	7	3	0	7
122780000	7	3	3	7	3	0	5
122800000	6	4	3	7	3	0	5
122820000	5	3	4	7	3	0	5
122840000	6	3	4	6	3	0	5
122860000	6	3	4	7	3	0	7
122880000	5	3	4	8	3	0	5
122900000	6	6	5	8	4	1	6
122920000	8	4	4	7	4	0	8
122940000	6	3	4	7	3	0	7
122960000	6	4	4	7	5	0	7
122980000	6	4	3	7	4	0	7
123000000	6	4	4	7	4	0	6
123020000	6	4	4	7	4	0	6
123040000	6	5	5	7	5	0	6
123060000	6	4	4	6	4	0	6
123080000	7	4	4	7	4	0	8
123100000	6	8	3	8	4	1	7
123120000	6	4	3	7	4	0	7
123140000	5	4	4	7	4	0	7
123160000	5	4	4	7	4	0	8
123180000	7	4	4	7	4	0	8
123200000	6	4	4	7	4	0	7
123220000	6	4	7	8	5	0	7
123240000	6	4	4	7	4	0	8
123260000	6	4	4	7	5	0	8
123280000	5	4	4	7	3	0	7
123300000	8	4	4	7	5	0	6
123320000	6	4	4	7	4	0	8
123340000	6	4	4	8	5	0	6
123360000	7	5	4	7	5	0	8
123380000	6	4	4	8	4	0	7
123400000	6	4	8	7	4	0	7
123420000	7	7	4	7	4	0	7
123440000	7	4	4	7	5	0	6
123460000	6	3	3	7	3	0	7
123480000	6	4	3	6	5	0	7
123500000	6	4	4	8	4	0	7
123520000	8	4	4	7	4	0	6
123540000	6	4	4	7	4	0	9
123560000	6	4	4	7	5	0	6
123580000	6	5	5	7	4	0	7
123600000	7	6	5	7	4	0	7
123620000	6	4	4	7	4	0	7
123640000	6	4	6	7	4	0	7
123660000	6	4	4	7	4	0	8
123680000	6	4	4	7	4	0	7
123700000	6	4	3	7	5	0	8
123720000	6	4	3	7	4	0	8
123740000	5	4	3	7	4	0	7
123760000	6	4	4	7	4	0	7
123780000	6	4	5	7	4	0	7
123800000	6	4	4	7	4	0	8
123820000	5	4	6	7	4	0	8
123840000	6	4	4	7	4	0	7
123860000	6	3	4	7	3	0	9
123880000	8	4	3	7	5	0	7
123900000	6	4	4	7	4	0	7
123920000	6	4	3	7	5	0	7
123940000	6	5	5	8	5	0	8
123960000	6	4	3	7	4	0	7
123980000	6	6	5	7	4	0	7
124000000	6	4	9	8	4	0	8
124020000	6	3	5	8	5	1	6
124040000	6	3	4	7	5	1	7
124060000	6	3	6	7	3	1	7
124080000	5	4	4	7	5	0	6
124100000	6	4	6	7	4	0	8
124120000	6	4	3	7	4	0	7
124140000	6	4	4	7	5	0	8
124160000	6	4	4	8	4	0	7
124180000	6	4	4	7	4	0	7
124200000	6	4	4	7	6	0	7
124220000	9	4	5	7	6	0	8
124240000	6	4	4	8	4	0	8
124260000	6	4	3	7	4	0	7
124280000	5	4	4	7	5	0	6
124300000	6	5	4	7	6	0	6
124320000	6	4	6	8	4	0	7
124340000	5	4	4	7	5	0	9
124360000	6	4	7	7	4	0	6
124380000	5	4	3	6	5	0	6
124400000	6	4	4	7	5	0	7
124420000	6	4	5	7	4	0	8
124440000	6	4	4	7	4	0	8
124460000	6	5	4	7	4	0	7
124480000	6	6	4	7	4	0	8
124500000	5	4	4	7	4	0	6
124520000	5	4	3	7	5	0	7
124540000	7	4	3	6	4	0	7
124560000	6	4	6	7	4	0	6
124580000	5	4	4	7	4	0	7
124600000	6	4	6	7	4	0	9
124620000	6	4	4	7	4	0	8
124640000	6	4	6	7	4	0	7
124660000	6	4	4	7	4	0	7
124680000	6	4	4	7	5	0	7
124700000	6	4	3	6	3	0	7
124720000	6	4	4	7	4	0	6
124740000	6	4	6	7	3	0	7
124760000	6	4	4	7	5	0	8
124780000	7	4	5	7	5	0	6
124800000	5	4	4	7	5	0	8
124820000	7	4	4	8	4	0	7
124840000	6	4	4	7	4	0	7
124860000	6	4	4	7	4	0	7
124880000	6	4	3	7	4	0	7
124900000	6	4	4	7	4	0	7
124920000	6	4	4	7	4	0	8
124940000	8	4	6	8	4	0	8
124960000	6	4	4	8	4	0	7
124980000	6	4	4	7	4	0	8
125000000	6	4	4	8	5	0	7
125020000	5	4	4	7	4	0	8
125040000	7	4	4	8	4	0	7
125060000	6	4	5	8	4	0	8
125080000	6	4	3	7	5	0	6
125100000	6	4	5	8	5	0	6
125120000	5	4	5	7	4	0	7
125140000	7	4	4	7	3	0	6
125160000	6	4	5	7	4	0	6
125180000	6	4	3	6	4	0	8
125200000	6	4	4	7	4	0	7
125220000	5	4	4	8	4	0	7
125240000	6	5	5	7	4	0	7
125260000	5	4	4	6	4	0	8
125280000	7	4	4	7	4	0	7
125300000	6	4	3	6	4	0	7
125320000	6	4	5	8	4	0	7
125340000	6	4	3	7	4	0	7
125360000	5	4	4	7	5	0	6
125380000	6	4	5	7	4	0	7
125400000	6	4	6	7	6	0	7
125420000	6	4	4	7	4	0	7
125440000	7	4	4	7	4	0	6
125460000	6	4	4	7	4	0	7
125480000	6	4	4	7	4	0	6
125500000	6	4	4	8	4	0	7
125520000	7	4	6	7	4	0	7
125540000	6	4	5	7	3	0	8
125560000	6	3	3	7	3	1	7
125580000	7	4	4	7	5	0	7
125600000	6	4	3	6	5	0	7
125620000	6	4	5	7	5	0	6
125640000	6	4	4	7	4	0	7
125660000	6	4	4	7	6	0	7
125680000	6	4	4	8	4	0	6
125700000	5	4	4	7	4	0	7
125720000	6	4	4	7	4	0	6
125740000	6	4	6	8	4	0	6
125760000	6	4	4	7	4	0	7
125780000	5	4	4	7	4	0	7
125800000	5	4	4	8	4	0	6
125820000	6	4	5	7	4	0	6
125840000	6	4	5	7	6	0	8
125860000	6	4	3	7	4	0	6
125880000	5	4	4	7	4	0	8
125900000	6	6	4	6	4	0	6
125920000	6	4	6	7	5	0	7
125940000	7	4	6	7	5	0	8
125960000	5	4	4	7	4	0	8
125980000	6	4	5	7	4	0	6
126000000	6	4	4	8	4	0	7
126020000	6	5	3	7	4	0	6
126040000	5	4	4	6	4	0	7
126060000	7	4	4	7	4	0	7
126080000	6	4	4	7	5	0	7
126100000	6	4	3	7	5	0	6
126120000	6	4	5	7	5	0	7
126140000	6	4	4	7	4	0	8
126160000	6	6	3	6	3	0	9
126180000	7	3	4	7	3	1	6
126200000	6	4	4	6	4	0	7
126220000	6	4	4	8	4	0	7
126240000	5	4	4	7	4	0	8
126260000	6	4	5	9	5	0	6
126280000	7	3	4	8	3	0	7
126300000	6	5	9	7	4	0	6
126320000	6	4	4	7	5	0	7
126340000	6	5	4	7	4	0	7
126360000	6	4	3	6	5	0	7
126380000	5	4	4	7	4	0	7
126400000	5	4	3	7	4	0	6
126420000	6	4	4	7	4	0	7
126440000	6	4	4	7	5	0	7
126460000	6	4	4	7	4	0	7
126480000	6	4	5	7	4	0	7
126500000	5	4	3	6	4	0	8
126520000	7	4	4	7	4	0	8
126540000	6	4	6	8	5	0	10
126560000	5	4	6	7	4	0	7
126580000	5	4	4	7	4	0	6
126600000	6	4	4	7	6	0	7
126620000	8	4	5	10	4	0	7
126640000	6	4	3	6	4	0	7
126660000	6	4	7	7	4	0	8
126680000	7	4	4	7	7	0	8
126700000	6	4	4	7	4	0	7
126720000	6	4	4	7	4	0	8
126740000	6	3	3	7	4	0	8
126760000	6	4	4	7	4	0	8
126780000	7	3	6	7	3	0	7
126800000	6	3	5	6	3	0	8
126820000	6	4	4	7	4	0	7
126840000	6	3	8	7	3	1	8
126860000	6	3	3	6	4	1	6
126880000	6	3	4	8	3	1	7
126900000	6	3	6	7	3	1	7
126920000	6	3	4	7	3	0	7
126940000	7	3	8	8	3	2	7
126960000	6	4	3	6	4	0	6
126980000	6	4	4	7	4	0	6
127000000	6	7	4	7	4	0	7
127020000	6	4	5	7	4	0	8
127040000	6	4	4	7	4	0	7
127060000	6	4	4	7	4	0	7
127080000	6	4	4	7	4	0	7
127100000	6	4	4	9	4	0	7
127120000	7	7	4	8	4	0	7
127140000	6	4	5	6	5	0	7
127160000	6	4	6	7	4	0	8
127180000	7	4	5	7	4	0	7
127200000	6	4	3	6	4	0	6
127220000	7	4	5	6	4	0	6
127240000	5	4	3	7	4	0	7
127260000	6	4	7	7	4	0	8
127280000	5	5	3	6	4	0	7
127300000	6	4	4	7	4	0	8
127320000	6	5	4	8	5	0	7
127340000	6	4	3	6	4	0	7
127360000	6	4	4	7	4	0	7
127380000	6	4	4	7	4	0	7
127400000	6	4	4	8	4	0	7
127420000	6	4	5	7	5	0	6
127440000	5	4	4	7	5	0	6
127460000	6	4	4	7	4	0	8
127480000	6	4	3	7	4	0	8
127500000	6	4	4	7	4	0	7
127520000	6	4	4	8	4	0	8
127540000	6	4	4	7	4	0	8
127560000	6	4	5	7	4	0	8
127580000	6	4	4	7	4	0	7
127600000	6	4	5	7	4	0	8
127620000	6	4	5	7	5	0	7
127640000	6	4	6	7	4	0	6
127660000	5	4	5	7	4	0	6
127680000	5	4	6	7	4	0	8
127700000	6	4	4	7	4	0	7
127720000	6	4	4	8	5	0	9
127740000	5	4	4	7	4	0	7
127760000	6	4	4	6	4	0	7
127780000	5	4	4	7	4	0	7
127800000	7	4	5	7	4	0	7
127820000	6	5	4	7	4	0	8
127840000	6	4	5	7	4	0	8
127860000	6	4	4	7	4	0	7
127880000	6	4	3	7	4	0	8
127900000	6	4	7	7	4	0	7
127920000	6	4	5	7	4	0	8
127940000	5	4	5	8	5	0	7
127960000	7	4	4	7	4	0	7
127980000	6	4	3	7	5	0	8
128000000	6	4	3	7	4	0	8
128020000	6	4	4	7	4	0	8
128040000	6	5	5	8	4	0	8
128060000	6	4	6	6	4	0	7
128080000	7	4	4	8	4	0	7
128100000	5	4	4	8	5	0	7
128120000	7	4	5	7	4	0	7
128140000	6	4	3	8	6	0	6
128160000	6	4	3	7	5	0	6
128180000	6	4	6	7	4	0	8
128200000	6	4	3	7	4	0	8
128220000	6	5	3	7	4	0	7
128240000	6	5	3	6	4	0	8
128260000	6	4	5	7	5	0	8
128280000	6	4	4	7	4	0	7
128300000	6	4	4	7	4	0	9
128320000	6	5	3	7	3	1	7
128340000	6	4	3	7	4	1	8
128360000	6	4	3	6	4	0	7
128380000	6	7	4	7	5	0	7
128400000	5	4	4	7	4	0	8
128420000	6	3	3	7	4	0	8
128440000	6	4	3	7	4	0	9
128460000	6	4	3	6	4	0	7
128480000	6	4	3	7	4	0	7
128500000	6	4	5	6	4	0	9
128520000	6	3	5	8	3	0	7
128540000	6	4	4	8	4	0	7
128560000	7	4	4	7	4	0	7
128580000	6	4	6	7	4	0	8
128600000	6	4	4	7	4	0	7
128620000	6	4	4	7	4	0	9
128640000	6	4	4	7	4	0	8
128660000	6	4	4	6	4	0	6
128680000	6	4	7	7	4	0	7
128700000	6	4	3	7	4	0	9
128720000	6	5	3	8	4	0	6
128740000	6	4	4	7	5	0	8
128760000	8	4	5	6	4	0	7
128780000	8	4	3	7	4	0	6
128800000	7	4	3	6	5	0	6
128820000	6	4	4	7	5	0	7
128840000	6	4	4	8	4	0	6
128860000	6	4	4	7	4	0	6
128880000	6	4	3	7	4	0	7
128900000	6	4	10	8	5	0	7
128920000	5	4	4	7	5	0	7
128940000	5	4	4	7	4	0	8
128960000	6	4	5	7	4	0	8
128980000	6	4	5	8	4	0	7
129000000	6	4	5	7	6	0	7
129020000	5	4	4	8	5	0	7
129040000	6	4	4	7	4	0	9
129060000	6	4	3	6	4	0	7
129080000	6	4	4	7	5	0	7
129100000	6	4	4	7	4	0	8
129120000	6	4	4	7	4	0	6
129140000	5	4	4	7	4	0	8
129160000	6	5	6	6	6	1	7
129180000	6	4	6	7	5	0	6
129200000	6	3	8	7	4	0	7
129220000	6	3	4	7	3	0	8
129240000	6	3	4	7	3	1	7
129260000	6	4	3	7	4	0	7
129280000	6	4	5	7	4	0	6
129300000	6	4	4	7	4	0	6
129320000	5	4	3	6	4	0	6
129340000	7	4	4	7	4	0	7
129360000	6	4	5	7	4	0	7
129380000	7	4	4	7	6	0	7
129400000	6	4	4	7	5	0	7
129420000	5	4	5	7	5	0	7
129440000	5	4	4	7	5	0	6
129460000	6	4	4	7	4	0	8
129480000	5	4	4	7	5	0	7
129500000	6	6	5	7	6	0	8
129520000	5	4	4	8	4	0	6
129540000	6	4	4	7	4	0	6
129560000	5	4	5	7	5	0	7
129580000	6	4	4	7	4	0	6
129600000	6	4	4	8	4	0	8
129620000	7	4	5	7	4	0	7
129640000	6	4	7	7	4	0	8
129660000	6	4	3	6	4	0	7
129680000	7	5	6	8	4	0	7
129700000	6	4	4	7	5	0	7
129720000	6	4	4	6	4	0	8
