states	PB1	PB2	HA	NP	NA	MP	NS
108280000	6	2	3	5	2	2	8
108300000	5	2	2	6	2	2	7
108320000	6	3	4	6	3	2	8
108340000	7	3	2	7	2	2	7
108360000	6	2	2	5	2	2	6
108380000	5	2	2	6	2	2	6
108400000	6	2	3	6	2	2	7
108420000	5	3	3	5	2	2	8
108440000	6	2	3	5	2	2	8
108460000	5	3	2	6	4	2	5
108480000	5	2	4	5	2	2	5
108500000	6	2	3	6	2	2	6
108520000	6	2	3	6	2	2	9
108540000	7	3	4	5	2	2	8
108560000	5	2	2	8	2	2	6
108580000	5	2	2	5	3	2	7
108600000	6	3	2	5	2	2	7
108620000	6	2	2	6	2	2	6
108640000	5	2	2	5	2	2	7
108660000	5	4	3	5	2	2	9
108680000	5	2	2	5	4	2	7
108700000	6	2	2	5	2	2	6
108720000	6	3	2	5	3	2	8
108740000	5	3	3	5	2	2	7
108760000	6	3	3	6	2	2	6
108780000	5	2	2	6	2	2	5
108800000	6	3	2	5	2	2	6
108820000	5	3	2	5	3	2	5
108840000	6	2	2	6	3	2	6
108860000	5	2	3	7	2	2	5
108880000	5	2	2	6	4	2	5
108900000	5	3	3	7	3	2	6
108920000	6	2	3	6	2	2	6
108940000	5	2	2	7	2	2	5
108960000	5	2	3	6	2	2	8
108980000	6	3	3	6	2	2	8
109000000	5	2	2	6	2	2	6
109020000	5	2	2	5	2	2	5
109040000	5	2	2	7	2	2	6
109060000	5	2	2	5	3	2	7
109080000	6	2	2	5	2	2	6
109100000	5	2	3	5	2	2	7
109120000	5	2	2	7	2	2	6
109140000	5	2	2	6	2	2	8
109160000	5	2	3	7	2	2	6
109180000	7	2	2	5	3	2	7
109200000	6	4	3	5	2	2	6
109220000	5	2	2	5	4	2	5
109240000	6	3	3	6	2	3	9
109260000	5	2	3	7	2	2	7
109280000	6	3	4	6	2	2	11
109300000	5	2	2	6	2	2	9
109320000	6	3	3	7	2	2	9
109340000	7	2	2	6	4	2	10
109360000	6	3	2	7	2	2	7
109380000	5	3	3	5	2	2	9
109400000	5	2	3	8	2	2	8
109420000	5	3	2	6	2	2	6
109440000	5	3	4	5	2	2	6
109460000	5	2	3	5	2	2	7
109480000	5	2	3	5	2	2	6
109500000	5	2	3	5	2	2	7
109520000	5	3	3	5	2	2	6
109540000	5	4	2	5	2	2	5
109560000	5	2	3	7	2	2	6
109580000	5	2	2	5	2	2	7
109600000	5	2	2	5	3	2	6
109620000	6	2	3	5	2	2	7
109640000	6	3	3	5	2	2	9
109660000	6	2	3	5	2	2	7
109680000	6	2	2	5	2	2	8
109700000	5	2	2	6	2	2	6
109720000	5	2	3	5	2	2	6
109740000	6	3	2	5	3	2	6
109760000	5	2	3	5	2	2	5
109780000	5	4	2	5	2	2	5
109800000	5	3	3	6	2	2	5
109820000	6	3	4	6	3	2	6
109840000	5	2	3	5	2	2	7
109860000	6	2	6	5	2	2	6
109880000	5	2	2	6	3	3	5
109900000	6	3	3	5	2	2	5
109920000	5	2	3	6	2	2	6
109940000	6	2	2	6	2	2	7
109960000	5	3	2	5	2	2	5
109980000	5	2	3	5	2	3	7
110000000	6	2	3	6	2	2	6
110020000	5	2	2	5	2	2	6
110040000	5	2	2	6	3	2	6
110060000	5	3	4	6	2	2	7
110080000	5	2	2	8	3	2	5
110100000	5	2	2	5	2	2	7
110120000	5	3	2	5	4	2	7
110140000	5	2	3	7	2	2	7
110160000	5	3	3	6	2	2	6
110180000	5	3	2	5	3	3	7
110200000	5	3	2	7	2	2	7
110220000	5	3	2	6	2	2	5
110240000	5	2	2	8	2	2	6
110260000	5	2	3	6	2	2	6
110280000	6	2	2	7	2	2	7
110300000	5	2	2	5	3	2	6
110320000	5	2	4	5	2	2	7
110340000	5	2	3	5	2	2	6
110360000	5	2	2	5	3	2	7
110380000	5	3	2	5	2	2	7
110400000	5	2	3	6	2	2	6
110420000	5	2	2	7	2	2	6
110440000	5	3	3	6	2	2	5
110460000	5	2	3	5	3	2	7
110480000	7	3	2	6	2	2	6
110500000	5	2	4	6	2	2	7
110520000	5	3	3	5	3	2	6
110540000	5	3	2	5	2	2	6
110560000	5	3	3	7	3	2	6
110580000	6	2	3	6	3	2	6
110600000	5	2	3	6	2	2	7
110620000	5	2	2	5	2	2	8
110640000	5	2	2	5	2	2	6
110660000	5	2	3	5	2	2	6
110680000	6	2	3	7	2	2	6
110700000	5	2	2	6	3	3	5
110720000	6	2	3	5	2	2	5
110740000	5	2	3	5	3	2	7
110760000	5	2	3	7	2	2	11
110780000	5	2	2	7	3	3	7
110800000	5	3	2	7	2	2	6
110820000	5	2	2	5	2	2	7
110840000	6	2	5	6	3	2	6
110860000	5	2	3	6	2	2	7
110880000	5	2	2	5	2	2	6
110900000	5	2	2	5	2	2	6
110920000	5	2	2	5	2	2	6
110940000	5	2	3	7	2	2	10
110960000	5	3	2	8	3	2	7
110980000	5	2	3	5	2	2	7
111000000	5	2	3	5	2	2	9
111020000	5	3	3	6	2	2	6
111040000	5	2	2	7	2	3	5
111060000	5	2	3	6	2	2	8
111080000	5	2	2	8	2	2	7
111100000	5	2	3	6	2	2	8
111120000	6	3	3	5	2	2	5
111140000	6	3	4	7	2	2	6
111160000	5	2	2	7	3	2	6
111180000	5	2	4	6	2	2	6
111200000	5	2	3	5	3	2	5
111220000	6	2	3	6	2	2	8
111240000	5	3	3	6	3	2	7
111260000	6	3	4	5	2	2	8
111280000	6	2	3	6	2	2	8
111300000	5	2	2	5	2	2	7
111320000	5	2	2	5	2	2	5
111340000	5	2	2	7	2	2	8
111360000	7	2	3	5	2	2	5
111380000	6	2	2	5	2	2	6
111400000	5	3	3	5	2	2	7
111420000	6	3	3	6	3	2	5
111440000	6	3	2	6	2	2	6
111460000	5	2	3	6	2	2	5
111480000	5	4	3	5	2	2	6
111500000	5	2	3	5	3	2	5
111520000	6	2	3	7	2	2	7
111540000	6	2	3	5	2	2	8
111560000	5	2	3	5	2	2	5
111580000	5	4	2	6	2	3	6
111600000	5	2	3	6	2	2	6
111620000	5	3	3	5	3	2	7
111640000	5	3	2	7	4	2	8
111660000	6	2	3	5	2	2	8
111680000	5	3	3	5	2	3	7
111700000	6	2	2	5	3	2	6
111720000	5	3	3	6	3	3	7
111740000	6	2	3	6	3	2	7
111760000	6	3	3	5	2	2	6
111780000	5	3	2	5	2	2	6
111800000	5	2	2	5	4	2	8
111820000	6	2	3	6	2	2	8
111840000	6	2	2	5	3	2	9
111860000	5	2	3	6	4	2	8
111880000	5	2	4	5	3	3	6
111900000	6	3	3	5	3	2	7
111920000	5	3	3	5	3	2	7
111940000	8	3	2	5	2	2	8
111960000	5	2	2	5	2	2	7
111980000	6	2	3	5	2	2	7
112000000	5	2	3	5	2	2	8
112020000	6	3	3	6	2	2	8
112040000	5	2	2	5	2	2	7
112060000	5	2	3	6	2	3	5
112080000	6	2	3	7	2	2	9
112100000	5	3	3	8	2	2	7
112120000	5	3	2	5	2	2	8
112140000	5	2	2	6	2	2	7
112160000	6	3	2	9	2	2	7
112180000	5	3	2	5	2	2	8
112200000	6	3	2	5	3	2	6
112220000	6	2	2	6	2	2	10
112240000	5	2	2	7	2	2	8
112260000	6	2	3	6	2	2	7
112280000	5	2	2	6	2	2	6
112300000	6	2	2	5	2	3	6
112320000	5	2	2	5	3	2	6
112340000	5	2	2	6	2	2	6
112360000	5	2	2	5	2	2	5
112380000	8	2	2	5	2	2	6
112400000	5	2	2	5	2	2	6
112420000	5	2	2	5	2	2	7
112440000	5	2	2	9	2	2	5
112460000	6	2	2	6	2	2	6
112480000	6	2	4	5	3	2	7
112500000	6	2	2	5	2	3	6
112520000	6	3	2	5	2	2	8
112540000	6	2	2	7	2	2	11
112560000	5	3	2	6	2	2	6
112580000	5	2	2	6	4	2	9
112600000	6	2	3	5	2	2	6
112620000	5	2	2	5	2	3	6
112640000	5	2	3	6	3	2	7
112660000	6	3	3	6	3	2	6
112680000	6	2	3	8	3	2	8
112700000	5	3	3	5	2	2	9
112720000	6	2	3	5	2	2	8
112740000	5	2	3	6	3	2	6
112760000	5	2	3	6	2	2	6
112780000	5	2	3	5	2	2	6
112800000	5	3	2	5	3	2	6
112820000	5	2	2	5	2	2	10
112840000	5	2	2	6	2	2	6
112860000	5	2	2	5	2	2	6
112880000	5	3	4	6	2	3	8
112900000	5	2	2	6	2	2	9
112920000	6	3	3	5	3	2	8
112940000	5	2	2	6	2	2	6
112960000	5	2	2	5	3	2	9
112980000	6	3	3	7	2	2	8
113000000	5	2	2	5	3	2	8
113020000	5	2	2	8	3	2	7
113040000	5	2	2	6	2	2	8
113060000	5	2	2	6	2	2	5
113080000	5	2	3	7	2	2	7
113100000	6	2	2	5	2	2	6
113120000	5	2	2	5	3	2	5
113140000	5	2	3	7	2	2	5
113160000	5	3	2	5	2	2	5
113180000	5	3	3	7	2	2	10
113200000	6	2	3	5	2	2	5
113220000	5	2	2	5	3	2	6
113240000	6	2	3	6	2	2	5
113260000	6	2	3	5	3	2	7
113280000	6	2	2	6	2	2	8
113300000	5	2	2	5	2	2	7
113320000	6	2	3	6	2	2	6
113340000	6	2	2	5	3	2	5
113360000	5	2	3	5	2	2	7
113380000	5	4	2	5	2	2	6
113400000	5	2	3	5	2	2	7
113420000	8	3	2	5	2	2	7
113440000	5	2	3	6	3	2	7
113460000	6	2	3	5	2	2	7
113480000	6	2	2	6	2	4	6
113500000	6	3	2	5	2	2	9
113520000	6	2	3	6	2	2	8
113540000	5	2	3	6	3	2	7
113560000	6	2	4	6	2	2	7
113580000	5	2	3	6	3	2	6
113600000	5	2	3	10	3	2	7
113620000	5	2	2	6	3	2	6
113640000	6	2	2	5	2	2	5
113660000	5	2	5	5	2	2	6
113680000	6	2	2	6	3	2	6
113700000	5	2	2	7	3	2	7
113720000	5	2	4	7	2	2	7
113740000	6	2	3	6	2	2	6
113760000	5	2	2	5	2	2	7
113780000	5	2	2	5	2	2	7
113800000	5	2	3	5	3	3	6
113820000	5	2	3	5	2	2	6
113840000	5	3	3	6	3	2	6
113860000	5	2	3	7	2	2	6
113880000	5	2	2	6	2	2	7
113900000	7	4	3	5	3	2	9
113920000	6	2	3	7	2	3	8
113940000	5	2	2	6	2	2	7
113960000	6	3	3	5	2	2	6
113980000	5	2	2	5	2	2	7
114000000	5	2	2	5	2	2	6
114020000	5	2	2	6	2	2	6
114040000	5	2	3	6	4	2	7
114060000	6	2	4	5	2	2	6
114080000	5	3	2	8	3	3	7
114100000	5	3	3	6	3	2	6
114120000	5	3	3	5	3	2	8
114140000	5	2	2	5	3	2	7
114160000	5	2	3	5	2	2	6
114180000	6	3	2	8	4	2	7
114200000	7	2	2	5	2	2	7
114220000	5	3	2	5	2	3	7
114240000	5	3	2	5	2	2	7
114260000	6	4	2	5	8	2	6
114280000	5	2	2	5	4	2	7
114300000	6	2	2	6	3	2	6
114320000	6	2	4	5	2	2	7
114340000	5	2	2	6	3	2	6
114360000	5	2	2	5	2	2	7
114380000	5	2	2	5	2	2	11
114400000	5	2	3	5	2	3	6
114420000	6	2	3	5	2	2	9
114440000	5	2	3	7	4	2	7
114460000	5	3	2	7	2	2	6
114480000	6	3	3	5	5	2	7
114500000	6	2	2	5	3	2	8
114520000	5	2	2	6	3	2	10
114540000	5	2	2	5	2	2	7
114560000	5	2	3	5	2	2	7
114580000	5	2	2	5	2	2	6
114600000	5	2	2	5	2	2	5
114620000	6	2	2	5	4	2	7
114640000	5	2	4	5	2	2	5
114660000	5	2	2	5	3	2	5
114680000	5	3	2	6	2	2	6
114700000	5	2	3	5	2	2	6
114720000	5	2	2	6	2	2	5
114740000	6	4	2	6	2	2	5
114760000	6	2	2	5	3	2	7
114780000	6	2	2	5	2	2	6
114800000	5	2	2	5	3	2	6
114820000	6	2	3	5	2	2	5
114840000	5	2	4	7	3	2	5
114860000	5	2	2	7	2	2	6
114880000	6	3	2	5	2	3	7
114900000	5	2	2	7	2	2	6
114920000	5	2	2	5	3	2	6
114940000	5	2	2	6	3	3	7
114960000	6	2	2	5	2	2	7
114980000	5	3	3	5	2	2	7
115000000	5	2	4	5	2	2	9
115020000	5	2	2	5	3	2	7
115040000	5	2	2	5	2	2	6
115060000	5	4	2	7	4	3	9
115080000	5	2	2	7	2	2	9
115100000	6	2	3	5	3	2	7
115120000	5	2	2	6	3	2	5
115140000	6	3	3	5	3	2	7
115160000	5	2	3	7	2	2	6
115180000	5	2	3	7	2	2	8
115200000	5	3	2	5	3	3	7
115220000	6	2	2	5	3	2	7
115240000	6	2	2	6	2	2	6
115260000	5	2	2	7	2	2	5
115280000	5	2	2	5	2	2	5
115300000	6	3	2	6	2	2	5
115320000	6	2	3	6	2	2	7
115340000	6	2	2	9	2	2	6
115360000	5	2	2	6	2	2	5
115380000	5	2	3	5	2	2	5
115400000	6	2	3	6	2	2	6
115420000	5	2	2	5	2	2	6
115440000	5	2	2	8	2	2	10
115460000	6	2	2	6	2	2	6
115480000	6	4	3	5	2	2	7
115500000	7	3	4	5	4	3	6
115520000	5	3	2	6	3	3	6
115540000	5	2	2	5	2	2	6
115560000	6	2	2	6	2	2	6
115580000	5	3	2	6	2	2	7
115600000	5	2	3	5	2	2	7
115620000	6	2	3	5	2	2	5
115640000	5	2	2	6	3	2	5
115660000	5	2	3	6	2	2	8
115680000	5	2	2	6	2	2	6
115700000	6	2	3	6	2	2	7
115720000	6	3	2	5	3	2	7
115740000	6	2	3	12	2	2	8
115760000	5	3	2	7	3	2	5
115780000	5	3	2	7	2	2	9
115800000	6	3	2	5	2	2	8
115820000	5	3	3	5	2	2	7
115840000	5	2	2	5	2	2	5
115860000	6	4	3	6	4	2	6
115880000	6	2	3	5	2	3	7
115900000	6	2	2	6	2	2	6
115920000	5	2	2	6	2	2	6
115940000	6	2	2	5	3	2	8
115960000	5	2	2	5	3	3	5
115980000	5	2	2	5	2	2	5
116000000	6	3	3	5	2	2	6
116020000	5	2	3	5	3	2	5
116040000	5	2	3	8	2	2	5
116060000	7	2	3	5	2	2	6
116080000	6	3	2	6	3	2	5
116100000	5	3	2	6	2	3	6
116120000	6	3	2	7	3	2	5
116140000	5	2	2	7	2	3	6
116160000	6	4	3	6	3	2	6
116180000	6	3	4	7	4	2	6
116200000	7	3	3	5	3	2	7
116220000	5	2	2	5	2	2	6
116240000	8	2	3	7	2	2	7
116260000	6	3	4	6	2	2	7
116280000	6	2	3	6	2	3	6
116300000	5	3	2	5	2	2	6
116320000	5	2	2	5	2	2	6
116340000	5	4	2	5	2	2	6
116360000	5	2	3	5	3	2	6
116380000	5	3	3	5	2	2	6
116400000	5	2	3	5	3	2	6
116420000	6	2	3	5	3	2	9
116440000	7	2	2	6	2	2	6
116460000	5	2	3	7	5	2	6
116480000	6	3	3	5	3	2	6
116500000	5	2	3	7	3	2	6
116520000	6	3	4	5	3	2	6
116540000	5	2	2	6	2	2	6
116560000	5	2	3	5	4	3	6
116580000	5	3	2	5	2	3	7
116600000	5	2	2	6	2	2	8
116620000	5	2	3	7	2	2	7
116640000	6	2	4	7	2	2	6
116660000	6	3	2	5	3	2	6
116680000	5	2	2	5	4	2	9
116700000	5	2	2	8	2	2	8
116720000	5	2	2	6	2	3	7
116740000	5	3	2	5	2	2	7
116760000	6	2	3	5	2	2	6
116780000	5	2	2	5	3	2	5
116800000	5	2	2	5	2	2	6
116820000	5	2	4	5	2	2	6
116840000	6	2	4	5	2	2	7
116860000	6	2	3	5	2	2	7
116880000	5	2	2	5	2	2	5
116900000	6	2	2	5	2	2	8
116920000	7	2	2	5	2	2	5
116940000	5	3	3	5	2	2	5
116960000	6	2	3	5	2	2	5
116980000	5	3	3	5	2	2	5
117000000	6	4	4	6	3	2	6
117020000	6	2	2	6	3	2	5
117040000	5	2	3	5	2	2	7
117060000	5	2	3	6	2	2	5
117080000	6	3	3	5	2	3	5
117100000	5	2	3	5	2	2	5
117120000	6	2	3	6	2	2	6
117140000	5	2	2	5	2	2	6
117160000	6	2	3	5	3	2	7
117180000	5	2	3	5	3	2	6
117200000	6	3	3	8	2	2	8
117220000	5	2	2	5	3	2	7
117240000	5	2	2	5	2	2	8
117260000	5	3	4	5	2	2	7
117280000	5	2	2	5	2	2	7
117300000	5	3	2	6	3	2	8
117320000	5	3	2	5	2	2	6
117340000	6	3	2	5	2	2	8
117360000	5	2	2	5	2	2	6
117380000	5	2	2	5	2	2	5
117400000	5	2	3	5	2	2	8
117420000	6	2	3	7	2	2	6
117440000	7	2	2	7	2	2	6
117460000	5	2	3	7	2	2	7
117480000	6	2	2	5	2	2	7
117500000	5	2	2	5	3	3	8
117520000	5	5	2	7	2	2	7
117540000	5	4	4	5	2	5	6
117560000	5	2	3	5	2	2	8
117580000	5	2	3	6	2	2	6
117600000	6	2	3	6	2	2	7
117620000	6	2	2	5	2	2	7
117640000	6	3	2	6	4	3	6
117660000	5	2	2	5	2	2	6
117680000	5	2	2	6	3	2	5
117700000	5	2	3	7	2	2	6
117720000	6	2	3	5	2	2	7
117740000	5	3	2	5	2	2	6
117760000	6	2	3	6	2	2	6
117780000	5	2	2	6	3	2	7
117800000	5	3	2	5	2	2	6
117820000	5	3	2	7	2	2	5
117840000	5	2	2	6	2	2	7
117860000	7	2	2	5	2	2	6
117880000	6	2	2	5	2	2	5
117900000	5	2	2	7	2	2	5
117920000	5	3	3	5	3	2	6
117940000	5	4	3	5	2	2	5
117960000	5	2	3	6	2	2	6
117980000	7	2	2	6	3	2	5
118000000	6	4	3	6	3	2	5
118020000	5	3	3	6	2	2	7
118040000	7	4	3	6	2	2	6
118060000	5	4	2	6	2	2	7
118080000	5	2	2	5	2	2	7
118100000	6	3	2	6	4	2	6
118120000	6	3	2	5	2	2	7
118140000	5	2	3	5	2	2	6
118160000	5	2	2	7	3	2	6
118180000	5	3	3	6	3	2	7
118200000	6	2	3	6	2	2	6
118220000	5	2	2	5	2	2	8
118240000	5	2	2	6	2	2	8
118260000	5	2	2	6	3	2	7
118280000	6	2	2	5	2	2	7
118300000	6	2	3	5	2	2	6
118320000	5	2	2	5	3	2	10
118340000	6	2	2	6	2	2	8
118360000	6	2	3	6	3	2	6
118380000	5	2	3	7	2	2	6
118400000	6	2	2	6	2	3	6
118420000	5	5	2	6	2	2	5
118440000	5	2	2	6	2	2	9
118460000	5	2	2	7	2	2	7
118480000	5	2	3	5	3	2	6
118500000	5	2	3	6	2	2	8
118520000	5	3	2	6	2	2	5
118540000	5	2	2	7	2	2	8
118560000	5	2	2	6	3	2	5
118580000	5	2	3	6	2	2	6
118600000	5	2	2	5	3	2	7
118620000	6	2	2	5	2	2	8
118640000	6	3	2	5	2	3	5
118660000	6	2	2	5	2	2	7
118680000	5	2	2	5	2	2	9
118700000	5	2	2	6	2	2	6
118720000	5	3	3	5	2	2	5
118740000	6	2	2	6	3	2	8
118760000	5	2	2	6	2	2	5
118780000	5	2	2	6	2	2	5
118800000	5	3	3	5	3	2	7
118820000	5	3	3	6	2	2	5
118840000	5	2	3	7	3	2	6
118860000	5	2	2	6	2	2	6
118880000	5	3	2	5	4	2	6
118900000	5	2	2	7	2	2	5
118920000	5	2	2	6	2	2	7
118940000	5	3	4	5	3	2	8
118960000	7	3	3	6	2	2	7
118980000	6	3	3	6	2	2	8
119000000	6	2	3	5	2	2	7
119020000	6	2	3	8	2	3	6
119040000	5	2	2	5	2	2	6
119060000	6	2	2	5	2	2	6
119080000	5	3	2	6	2	2	9
119100000	6	2	2	5	2	2	9
119120000	5	2	3	6	2	3	7
119140000	5	2	3	6	2	2	9
119160000	6	3	2	6	2	2	9
119180000	5	2	2	7	2	3	7
119200000	5	3	2	7	3	2	6
119220000	5	3	2	6	3	2	8
119240000	5	2	3	5	2	2	7
119260000	5	2	2	6	3	2	8
119280000	5	3	2	6	2	2	7
119300000	5	2	2	5	2	2	6
119320000	5	2	2	5	2	2	7
119340000	6	2	2	5	2	2	8
119360000	6	3	2	7	2	2	7
119380000	5	2	2	5	2	2	6
119400000	5	2	2	5	2	2	7
119420000	5	2	2	7	2	2	5
119440000	8	2	2	5	2	3	6
119460000	5	2	2	5	2	3	6
119480000	5	2	2	7	2	2	6
119500000	5	2	2	5	2	2	7
119520000	6	2	2	5	2	2	6
119540000	5	6	2	6	2	2	7
119560000	6	2	2	6	3	2	7
119580000	7	3	3	6	2	2	9
119600000	6	2	2	6	2	2	9
119620000	5	2	3	5	2	2	5
119640000	5	3	2	6	3	2	6
119660000	5	4	3	10	2	2	5
119680000	5	2	2	5	2	2	6
119700000	5	3	3	6	3	2	6
119720000	5	2	2	5	2	2	7
119740000	6	2	2	6	2	2	9
119760000	5	2	3	6	3	2	6
119780000	5	3	4	7	2	2	8
119800000	5	3	3	7	3	2	8
119820000	5	4	2	5	3	3	7
119840000	6	5	2	5	2	2	7
119860000	5	3	2	6	3	2	9
119880000	6	2	2	5	2	2	9
119900000	5	2	2	5	2	2	8
119920000	5	3	2	6	3	2	9
119940000	6	2	2	6	3	2	7
119960000	7	3	2	6	2	2	6
119980000	5	3	2	6	2	2	6
120000000	5	2	2	5	3	2	8
120020000	6	3	2	6	2	2	6
120040000	5	2	2	5	3	2	8
120060000	6	3	2	5	3	3	9
120080000	5	3	2	5	3	2	8
120100000	5	3	2	5	2	2	6
120120000	5	4	2	5	2	3	6
120140000	5	2	2	6	3	2	6
120160000	6	2	3	5	2	2	6
120180000	5	3	3	5	2	3	5
120200000	5	3	2	6	2	3	5
120220000	5	2	2	5	2	2	5
120240000	6	2	3	5	3	2	6
120260000	5	2	4	5	2	2	6
120280000	5	2	3	7	2	2	5
120300000	6	2	3	6	2	2	5
120320000	5	2	2	5	2	2	8
120340000	5	2	2	6	2	2	5
120360000	5	3	2	7	2	2	8
120380000	5	2	2	5	2	2	7
120400000	6	2	2	5	2	2	6
120420000	6	2	2	6	2	2	6
120440000	5	2	2	5	2	2	6
120460000	5	2	2	5	3	3	5
120480000	6	4	3	5	2	2	5
120500000	7	2	5	5	2	2	9
120520000	7	2	4	5	3	2	6
120540000	5	2	2	5	2	2	7
120560000	6	3	3	5	4	3	7
120580000	6	3	4	5	2	3	7
120600000	5	2	2	5	2	2	6
120620000	5	2	2	6	4	2	7
120640000	6	2	2	5	2	2	9
120660000	5	3	2	7	2	2	8
120680000	5	2	3	7	2	2	7
120700000	5	2	2	6	2	2	6
120720000	5	2	3	6	2	2	10
120740000	5	2	2	5	3	2	6
120760000	5	2	2	5	2	3	8
120780000	6	2	2	6	2	2	7
120800000	7	3	2	7	3	3	9
120820000	6	3	3	6	3	2	7
120840000	5	2	3	6	3	2	6
120860000	5	2	2	5	2	2	7
120880000	5	3	2	5	3	3	6
120900000	5	2	2	6	2	2	7
120920000	5	2	3	6	2	2	6
120940000	5	2	2	5	2	2	7
120960000	5	2	3	5	3	2	6
120980000	7	3	2	5	2	2	6
121000000	5	2	2	5	2	2	6
121020000	6	2	2	6	2	2	6
121040000	6	2	2	7	2	2	6
121060000	5	2	4	6	2	2	6
121080000	5	2	2	5	4	2	8
121100000	5	3	3	5	3	2	5
121120000	5	3	2	7	2	2	6
121140000	5	3	2	5	2	2	7
121160000	6	2	2	5	2	2	7
121180000	5	4	2	5	2	2	5
121200000	5	2	3	6	2	2	8
121220000	5	2	2	5	2	3	7
121240000	6	2	2	5	2	2	6
121260000	5	2	2	6	3	2	6
121280000	5	2	2	5	2	2	6
121300000	5	2	2	5	2	2	6
121320000	5	2	2	5	2	2	7
121340000	6	2	3	5	2	2	6
121360000	5	2	3	6	4	2	7
121380000	5	3	3	6	2	2	8
121400000	5	2	2	6	3	2	6
121420000	5	3	2	5	3	2	5
121440000	6	2	2	5	2	2	5
121460000	5	4	2	6	3	2	6
121480000	6	2	2	7	2	2	5
121500000	5	3	2	8	3	2	6
121520000	5	3	2	8	2	2	5
121540000	5	2	3	7	2	5	7
121560000	5	2	2	6	2	2	7
121580000	5	3	2	8	2	2	5
121600000	5	2	2	7	3	2	6
121620000	6	2	3	5	3	2	7
121640000	5	2	2	5	3	2	6
121660000	5	2	2	5	3	3	6
121680000	6	3	3	5	2	3	6
121700000	6	3	3	5	2	2	5
121720000	6	2	2	5	2	2	6
121740000	5	2	2	5	2	2	7
121760000	5	2	2	6	2	3	8
121780000	5	2	2	5	2	2	7
121800000	5	3	2	5	2	3	7
121820000	7	3	2	5	2	2	9
121840000	5	2	2	5	2	2	7
121860000	7	2	3	5	3	2	7
121880000	7	3	3	5	2	3	7
121900000	6	2	2	5	2	2	8
121920000	5	2	2	5	3	2	7
121940000	5	2	2	5	3	2	7
121960000	6	2	2	6	4	2	6
121980000	6	3	2	5	2	2	6
122000000	7	2	3	6	2	2	6
122020000	5	2	3	6	2	2	5
122040000	6	2	2	5	2	2	6
122060000	5	3	2	6	2	2	5
122080000	6	2	2	7	2	2	5
122100000	5	3	3	5	2	2	5
122120000	6	3	2	6	2	2	5
122140000	5	2	3	5	3	2	5
122160000	5	5	2	5	2	2	5
122180000	5	2	2	6	2	2	5
122200000	7	2	2	7	2	2	6
122220000	5	2	2	5	3	2	5
122240000	5	3	2	6	2	2	8
122260000	5	2	2	5	2	2	6
122280000	6	2	2	6	2	2	8
122300000	6	3	2	6	3	2	7
122320000	5	3	3	8	2	3	7
122340000	5	2	2	6	2	2	9
122360000	7	2	2	6	2	2	7
122380000	5	2	2	6	3	2	6
122400000	5	2	3	5	3	2	6
122420000	5	2	3	9	2	3	7
122440000	5	2	2	5	2	2	7
122460000	6	2	2	6	2	2	8
122480000	5	3	2	5	2	2	6
122500000	5	4	3	5	2	2	6
122520000	5	2	3	5	2	2	7
122540000	5	2	3	8	4	2	8
122560000	5	2	4	5	2	2	11
122580000	5	3	2	8	2	2	7
122600000	5	4	3	5	2	2	7
122620000	5	3	2	5	2	2	7
122640000	6	2	3	6	4	2	7
122660000	6	2	2	5	2	2	7
122680000	6	2	2	5	2	2	5
122700000	5	2	3	5	3	2	6
122720000	5	3	2	5	2	2	7
122740000	6	3	2	5	2	2	7
122760000	5	2	2	6	4	2	6
122780000	5	2	2	5	2	2	7
122800000	5	3	2	8	4	2	7
122820000	5	2	2	6	3	2	10
122840000	7	2	2	6	2	3	6
122860000	5	2	2	5	2	2	10
122880000	6	2	2	5	2	2	8
122900000	6	3	3	5	2	2	6
122920000	5	3	2	6	2	2	9
122940000	6	2	2	5	2	2	8
122960000	5	2	4	7	3	2	8
122980000	6	3	2	6	4	2	8
123000000	5	2	2	6	2	2	8
123020000	7	2	2	5	2	2	6
123040000	5	3	4	7	2	2	6
123060000	6	2	3	6	2	2	7
123080000	6	2	2	6	2	2	5
123100000	5	2	2	6	2	2	5
123120000	6	2	3	6	4	3	8
123140000	5	3	4	7	2	2	6
123160000	6	2	2	5	2	2	6
123180000	6	2	4	9	2	2	6
123200000	5	2	2	6	3	2	5
123220000	5	2	2	5	2	2	7
123240000	6	4	3	5	2	2	8
123260000	6	3	4	5	2	2	6
123280000	5	2	2	6	2	2	6
123300000	5	4	2	6	2	2	6
123320000	6	2	3	7	2	2	7
123340000	5	2	4	5	2	2	7
123360000	6	2	4	6	3	2	9
123380000	5	3	5	5	2	2	8
123400000	5	2	4	5	2	3	6
123420000	7	3	3	5	2	2	6
123440000	5	2	2	7	2	3	6
123460000	5	2	2	5	4	2	7
123480000	5	2	2	6	2	2	7
123500000	6	2	2	5	2	2	6
123520000	5	2	2	6	2	2	6
123540000	5	2	3	5	3	2	8
123560000	6	3	3	8	2	3	10
123580000	5	3	2	6	2	2	7
123600000	6	2	2	5	3	2	7
123620000	5	3	2	6	2	2	7
123640000	5	2	2	6	2	2	6
123660000	6	3	3	6	2	2	7
123680000	5	2	2	5	2	2	7
123700000	5	3	2	5	3	2	11
123720000	6	2	3	6	2	2	8
123740000	5	3	2	5	2	2	7
123760000	5	3	2	7	2	2	6
123780000	5	2	2	7	2	2	7
