states	PB1	PB2	PA	NP	NA	MP	NS
35500000	2	1	2	6	4	1	5
35520000	2	1	2	5	4	1	5
35540000	2	1	2	6	3	1	6
35560000	2	1	2	5	4	1	6
35580000	2	1	1	5	4	1	6
35600000	2	1	2	6	3	2	5
35620000	2	1	3	6	3	1	6
35640000	2	1	2	5	4	1	5
35660000	2	1	1	5	4	1	5
35680000	2	1	2	5	3	1	6
35700000	2	1	1	5	4	1	5
35720000	2	2	2	6	3	1	5
35740000	2	1	2	5	3	1	5
35760000	2	1	2	5	4	1	6
35780000	2	1	2	5	3	1	5
35800000	2	2	1	4	4	2	5
35820000	2	2	2	4	4	1	5
35840000	2	1	2	6	4	2	6
35860000	2	1	2	5	4	1	5
35880000	2	1	2	5	3	1	5
35900000	2	1	2	4	3	1	5
35920000	2	1	2	5	3	2	5
35940000	2	2	1	4	4	2	5
35960000	3	1	1	5	4	1	6
35980000	2	1	5	5	3	1	6
36000000	2	1	2	8	3	1	7
36020000	2	1	2	5	3	1	6
36040000	2	2	3	4	3	1	5
36060000	2	1	2	5	3	1	5
36080000	2	1	3	4	5	1	6
36100000	2	1	1	5	3	1	6
36120000	2	1	2	4	4	1	5
36140000	2	1	2	5	4	1	5
36160000	2	1	2	5	3	1	5
36180000	2	1	1	6	3	1	5
36200000	2	1	2	5	3	1	5
36220000	2	1	2	5	4	1	7
36240000	2	1	2	4	3	1	5
36260000	2	1	1	4	4	2	5
36280000	2	3	2	5	3	1	5
36300000	2	1	1	4	4	1	6
36320000	2	1	2	4	3	1	6
36340000	2	1	2	4	5	1	5
36360000	2	1	1	5	5	1	6
36380000	2	2	2	4	4	1	5
36400000	2	1	2	4	3	1	5
36420000	2	2	2	6	3	1	6
36440000	2	1	2	5	4	1	5
36460000	2	1	2	5	4	2	5
36480000	2	1	1	5	3	1	6
36500000	2	2	1	6	4	1	7
36520000	3	3	2	7	3	1	7
36540000	2	1	4	5	4	1	7
36560000	2	1	2	5	4	1	5
36580000	2	2	2	5	5	2	6
36600000	2	1	2	4	5	1	8
36620000	2	1	2	6	3	1	5
36640000	2	1	2	5	5	1	5
36660000	2	1	2	5	3	1	5
36680000	2	1	2	5	4	1	5
36700000	2	1	1	5	3	1	7
36720000	2	1	1	5	3	1	6
36740000	2	1	2	5	3	1	5
36760000	2	1	2	4	3	1	5
36780000	2	1	2	4	4	1	5
36800000	2	1	2	4	3	1	6
36820000	2	1	2	4	3	1	5
36840000	2	2	1	5	3	1	5
36860000	2	1	2	4	4	1	6
36880000	2	1	2	5	3	1	5
36900000	2	1	3	5	4	1	5
36920000	2	1	2	6	3	1	5
36940000	2	2	2	4	4	2	5
36960000	2	1	2	7	3	1	5
36980000	2	1	2	4	3	2	5
37000000	2	1	2	5	4	1	5
37020000	2	1	2	7	4	1	6
37040000	2	2	1	5	3	2	7
37060000	2	1	2	5	3	1	6
37080000	2	1	1	4	3	1	5
37100000	2	1	1	5	3	1	5
37120000	2	3	2	7	4	1	5
37140000	2	1	2	5	3	1	5
37160000	2	1	2	5	4	1	6
37180000	3	1	2	5	3	1	5
37200000	2	1	2	5	3	1	8
37220000	2	1	2	5	4	1	5
37240000	2	2	2	4	3	1	6
37260000	2	1	2	6	3	1	5
37280000	2	1	2	5	3	1	7
37300000	2	1	2	6	3	1	6
37320000	2	2	1	4	3	1	7
37340000	2	1	1	7	4	1	5
37360000	2	1	2	5	3	1	5
37380000	2	1	2	5	3	1	5
37400000	2	1	2	5	4	1	5
37420000	2	1	2	4	4	1	5
37440000	2	1	2	5	4	1	8
37460000	2	1	2	5	3	1	5
37480000	2	1	2	7	3	1	5
37500000	2	1	2	8	3	1	7
37520000	2	3	2	5	3	1	5
37540000	2	1	2	4	3	1	6
37560000	2	1	4	6	3	1	5
37580000	2	1	1	5	4	1	5
37600000	2	2	2	6	3	1	5
37620000	2	1	2	4	3	1	5
37640000	2	1	2	5	3	1	5
37660000	2	1	2	5	4	1	5
37680000	2	1	2	5	3	1	7
37700000	2	1	2	6	4	2	5
37720000	3	1	1	4	3	1	6
37740000	2	1	2	5	4	1	5
37760000	2	1	1	6	3	1	6
37780000	2	1	1	5	3	1	5
37800000	2	1	2	4	4	1	5
37820000	2	1	3	5	3	1	5
37840000	2	1	2	5	5	1	5
37860000	2	1	2	4	3	1	6
37880000	2	1	2	4	3	1	7
37900000	2	1	2	5	3	1	5
37920000	2	1	2	4	3	1	5
37940000	2	1	2	5	3	1	5
37960000	2	1	1	4	3	1	5
37980000	2	1	2	6	3	1	5
38000000	3	1	2	4	3	1	6
38020000	2	2	2	5	4	1	6
38040000	2	1	1	6	4	1	5
38060000	2	2	2	5	3	1	5
38080000	2	1	1	6	3	1	5
38100000	2	1	1	6	4	2	5
38120000	2	1	1	5	4	1	5
38140000	2	2	2	6	4	1	7
38160000	2	1	2	5	4	1	5
38180000	2	2	2	5	4	1	5
38200000	3	1	2	6	4	1	8
38220000	2	1	2	5	3	1	5
38240000	2	1	1	6	4	1	6
38260000	2	1	1	5	4	1	7
38280000	2	1	3	5	3	1	7
38300000	2	2	2	5	4	1	5
38320000	2	1	3	6	3	1	5
38340000	2	1	2	8	6	1	5
38360000	2	1	3	5	3	1	6
38380000	2	2	1	7	3	1	5
38400000	2	1	2	4	3	1	5
38420000	2	1	2	4	4	1	5
38440000	2	1	2	7	3	1	5
38460000	2	1	2	5	3	1	5
38480000	2	1	2	4	3	2	6
38500000	2	1	2	6	4	1	7
38520000	2	1	2	5	3	1	5
38540000	2	1	1	6	3	1	6
38560000	2	1	1	4	3	1	6
38580000	2	1	1	5	3	1	7
38600000	3	1	2	5	3	2	6
38620000	2	1	2	5	4	1	6
38640000	2	1	2	5	3	1	5
38660000	2	1	2	5	3	1	5
38680000	2	1	2	5	4	2	6
38700000	2	1	1	6	3	1	5
38720000	2	1	1	5	4	1	5
38740000	2	1	2	5	3	1	6
38760000	2	1	2	7	3	1	8
38780000	2	1	2	5	3	1	5
38800000	2	1	2	6	3	1	5
38820000	2	1	1	5	5	1	6
38840000	3	1	2	4	3	1	5
38860000	2	1	2	4	3	1	5
38880000	2	2	2	4	3	1	7
38900000	2	1	1	5	4	1	6
38920000	2	1	2	5	3	1	5
38940000	2	1	1	5	3	1	5
38960000	2	1	2	5	3	1	5
38980000	2	1	2	5	4	1	7
39000000	2	1	1	5	3	1	5
39020000	2	1	2	6	5	2	5
39040000	2	1	2	5	4	1	5
39060000	2	1	2	5	3	1	5
39080000	2	1	2	5	4	1	5
39100000	2	1	1	5	3	1	5
39120000	2	1	2	4	4	1	6
39140000	2	3	2	5	3	1	5
39160000	2	1	2	5	3	1	5
39180000	2	1	2	5	3	1	5
39200000	2	1	1	4	3	1	5
39220000	3	1	2	5	3	2	5
39240000	2	1	2	6	3	1	5
39260000	2	1	2	5	3	1	6
39280000	2	1	2	5	3	1	5
39300000	2	1	1	7	3	1	5
39320000	2	1	2	4	3	1	5
39340000	2	1	2	4	3	1	5
39360000	2	2	1	5	3	1	6
39380000	2	1	1	5	3	1	6
39400000	2	1	1	5	3	1	5
39420000	2	1	2	4	4	1	5
39440000	2	2	2	4	4	1	6
39460000	2	1	2	4	3	1	5
39480000	2	1	2	5	4	1	5
39500000	2	1	2	5	3	1	5
39520000	2	1	1	5	3	1	5
39540000	2	1	2	5	4	1	5
39560000	2	1	2	4	4	1	5
39580000	3	1	2	7	3	1	5
39600000	2	2	2	6	4	1	6
39620000	2	1	2	4	3	1	7
39640000	2	1	1	5	3	1	6
39660000	2	3	1	6	4	2	5
39680000	2	3	1	5	5	1	5
39700000	2	1	2	4	4	1	5
39720000	2	2	1	8	3	2	5
39740000	2	1	2	5	5	1	6
39760000	2	1	1	5	3	2	5
39780000	2	1	2	7	3	1	8
39800000	2	1	2	6	3	1	5
39820000	2	1	2	4	3	1	5
39840000	2	1	2	5	3	1	6
39860000	2	1	2	5	3	2	5
39880000	2	2	2	6	4	2	5
39900000	2	3	2	4	3	1	5
39920000	2	2	2	4	3	1	5
39940000	2	2	2	4	5	3	5
39960000	2	2	2	4	3	1	5
39980000	2	1	2	4	4	1	5
40000000	2	1	1	5	4	1	5
40020000	2	1	1	6	4	1	5
40040000	2	1	1	5	3	1	5
40060000	2	1	2	5	3	2	6
40080000	2	1	2	5	4	1	5
40100000	2	1	2	6	4	2	7
40120000	2	1	3	6	3	1	5
40140000	2	1	2	6	3	1	5
40160000	2	1	2	5	3	1	5
40180000	2	1	2	5	3	1	5
40200000	2	1	2	5	5	1	6
40220000	2	1	2	5	4	1	5
40240000	2	1	2	6	3	1	5
40260000	3	1	2	5	4	1	6
40280000	2	1	2	7	4	1	6
40300000	2	2	2	5	3	1	6
40320000	2	1	1	5	4	1	5
40340000	2	1	2	5	4	1	5
40360000	2	1	2	5	3	1	6
40380000	2	1	1	5	4	1	5
40400000	2	1	2	5	3	1	5
40420000	2	1	2	5	3	1	5
40440000	2	1	2	4	3	1	7
40460000	2	1	2	4	4	1	5
40480000	2	1	2	4	4	1	5
40500000	2	1	1	5	3	1	6
40520000	2	1	2	4	3	1	5
40540000	2	1	2	4	3	1	5
40560000	2	2	2	5	3	1	7
40580000	2	1	2	5	4	1	6
40600000	2	1	2	5	3	1	6
40620000	2	1	1	5	3	1	6
40640000	2	1	2	8	3	1	5
40660000	2	1	2	6	4	1	5
40680000	2	1	1	8	4	1	5
40700000	2	1	2	4	3	1	5
40720000	2	1	2	5	4	1	5
40740000	2	3	1	4	3	1	5
40760000	2	2	2	7	5	2	5
40780000	2	1	1	4	3	1	5
40800000	2	1	3	5	3	2	5
40820000	2	1	2	6	3	1	5
40840000	2	2	2	4	3	1	5
40860000	2	1	5	5	3	1	6
40880000	2	1	2	5	3	1	5
40900000	2	1	2	5	3	1	5
40920000	2	1	2	5	4	1	6
40940000	2	1	3	5	3	1	7
40960000	2	1	1	5	5	2	5
40980000	2	2	2	8	4	2	5
41000000	2	2	2	6	4	2	5
41020000	2	1	1	4	4	1	5
41040000	3	1	2	5	3	1	5
41060000	2	1	2	6	3	3	5
41080000	2	1	2	5	3	1	6
41100000	2	1	2	5	3	1	5
41120000	2	1	2	5	3	1	5
41140000	2	1	2	5	5	1	7
41160000	2	2	2	5	3	1	5
41180000	2	1	1	6	3	1	5
41200000	2	1	2	6	4	1	5
41220000	2	1	2	6	4	1	5
41240000	2	1	2	5	4	1	6
41260000	2	1	2	7	3	1	6
41280000	2	1	2	5	3	1	5
41300000	2	1	2	5	3	1	5
41320000	2	1	2	5	4	1	5
41340000	2	1	2	4	3	1	5
41360000	2	1	1	5	4	1	5
41380000	2	2	2	5	3	2	5
41400000	2	1	2	5	3	1	6
41420000	2	1	2	5	3	1	6
41440000	2	2	2	5	3	1	6
41460000	2	2	2	5	3	1	6
41480000	2	1	2	5	3	1	6
41500000	2	1	2	4	3	1	8
41520000	2	1	1	6	3	1	6
41540000	2	1	2	5	3	1	7
41560000	2	1	2	4	4	1	5
41580000	2	3	1	4	4	1	6
41600000	2	2	2	4	4	2	5
41620000	2	2	2	4	4	1	5
41640000	2	1	2	5	3	1	6
41660000	2	1	2	4	4	2	5
41680000	2	1	2	4	6	2	5
41700000	2	1	2	6	4	1	5
41720000	2	1	2	5	4	1	5
41740000	2	1	2	6	3	1	5
41760000	2	1	2	5	3	1	5
41780000	2	2	2	6	3	1	6
41800000	2	1	2	5	3	1	6
41820000	2	1	1	7	4	2	5
41840000	2	1	2	5	3	1	5
41860000	2	1	2	5	3	2	5
41880000	2	1	2	5	3	1	5
41900000	2	1	2	5	3	1	7
41920000	2	1	3	9	4	1	5
41940000	2	1	2	4	4	1	5
41960000	2	1	2	4	3	1	6
41980000	2	1	2	6	4	2	5
42000000	2	2	2	5	4	1	6
42020000	2	1	2	5	3	2	5
42040000	2	1	2	4	3	1	6
42060000	2	2	1	5	4	2	6
42080000	2	1	1	5	3	4	5
42100000	2	1	2	6	3	1	5
42120000	2	2	2	4	4	2	5
42140000	2	1	2	6	4	1	5
42160000	2	2	2	4	4	2	5
42180000	2	2	2	4	4	2	5
42200000	2	1	2	4	4	1	5
42220000	2	1	2	5	3	1	5
42240000	2	1	2	4	3	2	5
42260000	2	1	2	4	3	1	8
42280000	2	1	2	5	4	1	5
42300000	2	1	2	5	3	1	6
42320000	2	1	2	4	4	1	5
42340000	2	1	2	5	4	1	5
42360000	3	1	2	5	3	1	5
42380000	2	1	2	4	3	1	5
42400000	2	2	2	6	3	1	5
42420000	2	1	2	5	4	1	5
42440000	2	1	2	5	4	1	5
42460000	2	1	2	4	4	1	5
42480000	2	1	3	5	4	1	5
42500000	2	1	2	5	3	1	6
42520000	2	1	2	5	3	1	7
42540000	2	2	2	4	4	1	8
42560000	2	3	2	8	3	1	5
42580000	2	1	2	6	3	1	5
42600000	2	1	2	5	4	1	6
42620000	2	1	2	8	3	1	5
42640000	2	1	2	5	3	1	5
42660000	2	1	2	5	4	1	6
42680000	2	1	2	5	4	1	5
42700000	2	1	2	4	4	1	6
42720000	2	1	2	4	3	1	5
42740000	3	1	1	7	3	1	6
42760000	2	1	2	5	3	1	5
42780000	2	1	2	7	3	1	5
42800000	2	1	3	5	3	1	5
42820000	2	2	2	4	4	1	6
42840000	2	1	1	4	4	1	5
42860000	2	1	2	5	4	2	6
42880000	2	1	2	5	3	1	5
42900000	2	1	2	5	3	1	5
42920000	2	1	1	4	3	1	5
42940000	2	1	2	5	3	1	5
42960000	2	1	3	5	3	1	5
42980000	2	1	2	5	3	1	6
43000000	2	1	2	5	3	1	6
43020000	2	1	2	4	4	1	5
43040000	2	1	2	5	3	1	5
43060000	2	1	2	4	3	2	5
43080000	2	1	1	4	3	2	5
43100000	2	1	2	4	5	1	5
43120000	2	1	2	4	3	1	6
43140000	2	1	2	5	3	1	5
43160000	2	1	1	4	3	1	5
43180000	2	1	2	5	4	1	5
43200000	2	1	2	5	3	1	6
43220000	2	1	2	5	3	1	5
43240000	2	1	2	8	3	1	5
43260000	2	2	2	5	3	1	6
43280000	2	3	2	6	3	1	5
43300000	2	1	2	5	4	1	5
43320000	2	1	1	4	3	1	6
43340000	2	1	2	5	4	1	5
43360000	2	1	2	5	3	1	5
43380000	2	1	2	5	4	1	6
43400000	2	2	2	6	3	1	5
43420000	2	1	2	5	3	1	6
43440000	2	2	3	5	5	1	5
43460000	2	1	1	5	3	1	6
43480000	2	1	2	5	3	1	5
43500000	2	1	2	5	3	1	6
43520000	2	1	2	5	3	1	6
43540000	2	3	1	6	3	1	6
43560000	2	1	1	4	3	1	5
43580000	2	1	2	5	3	1	5
43600000	2	1	3	4	3	1	5
43620000	2	1	2	4	3	1	7
43640000	2	1	2	5	3	1	5
43660000	2	1	2	5	4	1	5
43680000	2	1	2	5	4	1	5
43700000	2	1	2	6	3	2	5
43720000	2	1	2	7	4	1	6
43740000	2	2	1	4	5	1	5
43760000	2	1	2	4	4	2	7
43780000	2	1	2	5	3	1	5
43800000	2	1	2	5	3	1	5
43820000	2	1	2	5	3	1	6
43840000	2	1	2	5	4	1	8
43860000	2	2	2	5	3	1	5
43880000	2	1	2	6	4	1	5
43900000	2	1	2	5	3	1	6
43920000	2	1	1	5	3	1	5
43940000	2	2	2	6	3	2	5
43960000	2	1	3	6	3	1	6
43980000	2	1	2	7	3	1	5
44000000	2	1	2	4	4	1	5
44020000	3	1	2	5	3	1	6
44040000	2	1	2	5	4	1	5
44060000	3	2	1	5	3	1	5
44080000	2	1	1	6	3	1	5
44100000	2	2	2	5	3	1	5
44120000	2	1	2	5	3	2	5
44140000	2	1	2	6	3	1	6
44160000	2	1	1	5	3	1	6
44180000	2	1	1	4	3	1	5
44200000	2	2	1	5	5	2	6
44220000	2	1	2	5	4	1	5
44240000	2	1	2	6	3	1	5
44260000	2	1	1	5	4	1	5
44280000	2	1	2	4	4	1	5
44300000	2	1	2	4	3	1	5
44320000	2	1	2	5	3	1	5
44340000	2	1	2	5	3	2	5
44360000	2	3	2	5	4	2	5
44380000	2	1	3	5	4	1	5
44400000	2	2	2	5	3	1	5
44420000	2	1	1	6	4	2	6
44440000	2	1	2	7	3	1	6
44460000	2	1	2	6	5	1	5
44480000	2	1	2	6	3	2	6
44500000	2	1	2	6	3	1	5
44520000	2	1	3	6	3	1	6
44540000	2	1	2	4	5	2	7
44560000	2	1	2	4	4	3	5
44580000	2	1	2	6	4	1	5
44600000	2	1	2	5	3	1	5
44620000	2	1	2	4	3	1	6
44640000	2	1	2	5	3	1	6
44660000	2	2	2	5	4	1	5
44680000	2	1	2	5	4	1	5
44700000	2	1	2	5	4	1	5
44720000	2	1	1	5	3	1	5
44740000	2	1	2	6	3	1	6
44760000	2	1	2	4	3	1	6
44780000	2	1	1	5	3	1	5
44800000	2	1	2	5	4	1	6
44820000	2	1	2	5	3	1	7
44840000	2	1	2	4	4	1	6
44860000	2	1	2	5	3	1	5
44880000	2	1	2	6	3	1	5
44900000	2	1	2	8	3	1	5
44920000	2	1	2	7	4	1	5
44940000	2	1	1	5	4	1	6
44960000	3	1	2	5	3	1	5
44980000	2	1	2	5	4	1	6
45000000	2	2	2	5	3	1	5
45020000	2	1	2	6	3	1	5
45040000	2	1	2	6	4	1	5
45060000	2	1	2	4	3	1	6
45080000	2	1	2	7	4	1	6
45100000	2	2	2	5	3	1	5
45120000	2	1	2	6	4	1	5
45140000	2	1	2	6	3	1	5
45160000	2	1	2	5	3	1	6
45180000	2	1	2	5	3	1	7
45200000	2	3	3	4	3	1	5
45220000	2	1	2	5	3	1	5
45240000	2	1	3	5	3	1	5
45260000	2	1	2	4	4	1	5
45280000	2	1	2	4	3	1	6
45300000	2	1	1	4	4	1	6
45320000	2	1	2	4	3	1	6
45340000	2	1	2	6	3	2	5
45360000	2	1	2	7	5	1	5
45380000	2	1	1	5	3	1	5
45400000	2	1	1	6	3	1	6
45420000	2	2	2	5	4	1	6
45440000	2	1	2	6	3	1	5
45460000	2	1	1	4	4	1	5
45480000	2	1	2	5	3	1	5
45500000	2	1	2	4	3	1	5
45520000	2	1	2	6	3	1	6
45540000	2	1	2	6	3	1	5
45560000	2	1	2	5	3	1	6
45580000	2	1	1	5	3	1	5
45600000	2	1	2	5	3	1	5
45620000	2	1	2	5	3	1	5
45640000	2	1	2	4	3	1	5
45660000	2	1	2	6	3	4	5
45680000	2	1	2	4	3	1	5
45700000	2	1	2	4	3	2	7
45720000	2	2	2	4	3	1	5
45740000	2	1	2	4	4	1	5
45760000	2	1	1	5	4	1	5
45780000	2	1	2	6	3	1	5
45800000	2	1	2	5	4	1	8
45820000	2	1	3	4	3	2	5
45840000	2	1	2	7	3	1	5
45860000	2	1	3	6	3	1	5
45880000	2	1	2	5	4	1	5
45900000	2	2	5	5	3	2	5
45920000	3	1	2	6	4	1	6
45940000	2	1	2	4	3	1	5
45960000	2	1	1	4	5	1	6
45980000	2	1	2	4	4	1	6
46000000	2	1	2	5	4	1	5
46020000	2	1	2	6	3	1	6
46040000	2	1	2	5	4	1	6
46060000	2	1	2	5	4	1	5
46080000	2	1	1	7	4	1	5
46100000	2	3	2	5	3	1	5
46120000	2	1	2	5	3	1	6
46140000	2	1	1	5	3	1	5
46160000	2	1	2	6	3	1	5
46180000	2	1	2	6	5	1	6
46200000	2	1	2	5	3	1	5
46220000	2	1	2	6	4	1	6
46240000	2	1	2	4	3	1	6
46260000	2	1	2	4	3	1	5
46280000	2	1	3	5	3	1	6
46300000	2	1	2	6	3	1	5
46320000	2	1	2	7	3	1	6
46340000	2	1	2	6	3	1	5
46360000	2	1	2	5	3	1	7
46380000	2	1	2	5	4	1	5
46400000	2	1	2	7	3	1	6
46420000	2	1	2	5	4	1	6
46440000	2	1	2	5	4	1	5
46460000	2	1	1	5	4	1	5
46480000	2	1	2	8	4	2	5
46500000	2	2	1	4	4	1	6
46520000	2	2	2	5	4	1	6
46540000	2	1	2	5	3	1	5
46560000	2	1	2	5	3	1	6
46580000	3	1	1	6	3	1	8
46600000	2	1	2	4	3	1	5
46620000	2	2	2	4	4	2	5
46640000	2	1	2	6	4	1	5
46660000	2	1	1	10	4	2	5
46680000	2	2	1	4	3	1	6
46700000	2	1	2	4	3	1	6
46720000	2	1	1	4	4	1	5
46740000	2	1	2	5	5	2	5
46760000	3	1	1	4	3	2	5
46780000	2	1	2	4	4	1	6
46800000	2	1	2	5	3	1	5
46820000	2	1	3	5	3	1	5
46840000	2	1	2	5	3	1	6
46860000	2	1	2	4	4	1	6
46880000	2	1	2	5	4	1	5
46900000	2	1	2	4	3	1	5
46920000	2	1	2	4	3	2	5
46940000	2	1	2	5	4	1	5
46960000	2	1	2	6	4	2	5
46980000	2	1	2	5	3	1	5
47000000	2	1	2	8	3	1	5
47020000	2	2	2	5	5	1	5
47040000	2	2	1	4	4	1	6
47060000	2	1	2	4	4	1	5
47080000	2	1	2	4	3	1	5
47100000	2	2	2	4	3	1	5
47120000	2	1	2	5	3	1	5
47140000	2	1	2	6	3	1	7
47160000	2	1	2	5	4	1	6
47180000	2	1	1	5	4	1	5
47200000	2	2	2	5	3	2	5
47220000	2	1	2	6	3	1	5
47240000	2	2	2	6	3	1	6
47260000	2	1	2	5	3	2	6
47280000	2	1	2	7	3	1	6
47300000	3	1	2	5	3	1	6
47320000	2	1	2	8	3	1	6
47340000	2	1	2	4	3	1	5
47360000	2	1	2	4	4	1	5
47380000	2	1	2	5	4	1	5
47400000	2	1	2	4	3	1	5
47420000	2	2	2	4	5	2	5
47440000	2	1	2	5	3	2	9
47460000	2	1	2	6	4	1	5
47480000	2	1	1	6	3	1	5
47500000	2	3	1	5	4	2	5
47520000	2	1	1	4	3	2	5
47540000	2	1	2	5	5	1	5
47560000	2	1	4	6	4	1	5
47580000	2	1	2	5	3	1	5
47600000	2	1	2	6	4	1	5
47620000	2	2	1	5	4	1	6
47640000	2	1	2	6	4	1	5
47660000	2	1	1	7	4	1	5
47680000	2	1	2	8	3	1	5
47700000	2	1	2	8	3	1	5
47720000	2	1	2	5	4	2	5
47740000	2	1	2	5	3	1	7
47760000	2	1	1	4	3	1	5
47780000	2	3	2	5	3	1	6
47800000	2	1	1	5	3	1	5
47820000	2	2	3	4	4	2	5
47840000	2	1	2	6	4	1	6
47860000	2	1	1	5	4	1	5
47880000	2	1	2	4	3	1	5
47900000	2	1	2	5	4	1	5
47920000	2	1	2	4	4	1	5
47940000	2	1	2	5	3	1	5
47960000	2	1	2	4	4	1	5
47980000	3	1	2	6	4	1	6
48000000	2	1	3	6	3	1	5
48020000	2	1	2	4	4	1	5
48040000	2	1	2	7	3	1	5
48060000	2	1	2	5	3	1	9
48080000	2	1	1	5	3	1	5
48100000	2	2	2	6	5	2	5
48120000	3	1	1	6	4	1	5
48140000	2	3	2	6	4	1	5
48160000	2	1	2	7	3	1	5
48180000	2	1	2	4	4	1	6
48200000	2	1	2	4	3	1	9
48220000	2	1	3	4	3	1	5
48240000	2	1	2	5	3	2	6
48260000	2	1	2	6	3	1	5
48280000	2	1	3	5	4	1	5
48300000	2	1	2	4	3	1	5
48320000	3	1	1	4	4	1	5
48340000	2	1	2	4	3	1	6
48360000	2	1	2	6	3	1	6
48380000	2	1	2	9	3	1	5
48400000	2	1	2	5	3	1	5
48420000	2	1	2	4	4	1	6
48440000	2	1	1	8	3	1	5
48460000	2	1	1	4	4	1	6
48480000	2	2	2	5	3	1	5
48500000	2	3	2	5	4	1	5
48520000	2	1	2	4	3	2	5
48540000	2	1	2	4	4	1	7
48560000	2	1	2	5	4	1	5
48580000	2	1	3	5	3	1	5
48600000	3	2	2	5	4	2	5
48620000	2	1	1	5	3	1	7
48640000	2	1	2	4	3	1	5
48660000	2	1	1	5	4	3	6
48680000	2	1	3	7	3	2	5
48700000	2	1	2	6	3	1	5
48720000	2	1	2	5	3	1	7
48740000	2	1	2	4	3	1	6
48760000	2	1	2	4	4	1	6
48780000	2	1	2	4	3	1	7
48800000	2	1	2	6	3	1	5
48820000	2	1	2	4	4	1	5
48840000	2	1	2	5	3	2	7
48860000	2	1	2	5	3	1	6
48880000	2	1	2	5	3	1	5
48900000	2	1	2	5	4	1	7
48920000	2	1	1	5	4	1	5
48940000	2	1	2	4	3	1	5
48960000	2	1	2	5	3	1	5
48980000	2	1	2	5	3	1	5
49000000	2	1	2	5	3	1	6
49020000	2	1	2	6	3	2	6
49040000	3	1	3	5	3	1	6
49060000	2	1	1	5	3	1	5
49080000	2	1	2	4	4	1	5
49100000	2	1	2	4	3	1	6
49120000	2	1	1	4	3	1	7
49140000	2	1	1	5	3	1	7
49160000	2	3	1	4	3	1	5
49180000	2	1	1	5	3	2	5
49200000	2	1	2	6	4	1	6
49220000	2	1	1	4	3	2	6
49240000	2	1	2	7	3	1	6
49260000	2	1	2	5	4	1	6
49280000	2	1	2	5	3	1	5
49300000	2	1	2	4	3	2	5
49320000	2	2	1	4	3	1	5
49340000	2	1	2	4	5	1	5
49360000	2	1	2	4	4	2	5
49380000	2	1	2	5	4	1	5
49400000	2	1	2	5	3	1	5
49420000	2	1	2	5	3	1	5
49440000	2	1	2	8	4	1	6
49460000	2	1	2	5	5	1	6
49480000	2	1	2	6	4	1	6
49500000	2	1	2	5	4	1	5
49520000	2	3	2	4	3	1	5
49540000	2	1	2	5	3	1	7
49560000	2	1	2	6	3	1	6
49580000	2	1	3	5	3	1	6
49600000	2	1	2	5	3	1	6
49620000	2	1	2	6	4	1	6
49640000	2	1	2	5	4	1	5
49660000	2	1	1	4	3	1	5
49680000	2	1	2	7	3	1	6
49700000	2	1	2	5	4	1	5
49720000	2	1	3	4	3	1	5
49740000	2	1	1	4	3	1	7
49760000	2	1	2	5	5	2	5
49780000	2	1	2	5	4	1	9
49800000	2	1	2	5	3	1	5
49820000	2	1	2	7	3	1	8
49840000	2	1	2	6	3	1	5
49860000	2	1	2	5	4	1	7
49880000	2	1	2	5	3	1	5
49900000	2	1	2	4	4	1	5
49920000	2	1	2	5	3	1	5
49940000	3	2	1	7	4	2	5
49960000	2	1	1	4	3	3	5
49980000	2	1	2	4	3	1	5
50000000	2	1	2	4	4	1	5
50020000	2	1	2	4	3	1	5
50040000	2	1	4	5	3	2	5
50060000	2	1	2	5	3	1	5
50080000	2	2	2	6	3	1	5
50100000	2	1	2	4	3	1	5
50120000	2	1	2	5	5	1	6
50140000	2	1	2	4	3	1	5
50160000	2	1	2	6	3	1	5
50180000	2	1	2	6	3	1	5
50200000	2	1	2	4	4	1	5
50220000	2	2	2	4	5	1	7
50240000	2	1	2	7	3	1	5
50260000	2	1	2	5	4	1	5
50280000	3	1	2	7	4	1	5
50300000	3	1	2	4	3	1	5
50320000	2	1	2	5	3	1	5
50340000	2	1	2	5	4	1	5
50360000	2	2	1	5	4	1	5
50380000	2	1	2	7	3	1	5
50400000	2	3	1	5	4	1	6
50420000	2	1	1	4	5	1	5
50440000	2	1	2	5	3	1	6
50460000	2	1	2	4	3	1	5
50480000	2	1	2	4	5	2	6
50500000	2	1	1	5	4	1	5
50520000	2	1	2	4	3	2	6
50540000	2	2	2	5	3	1	5
50560000	2	1	2	5	3	1	6
50580000	2	1	1	5	4	1	6
50600000	2	1	2	4	4	1	5
50620000	2	1	2	4	3	1	6
50640000	2	1	2	4	3	1	6
50660000	2	2	2	4	5	2	5
50680000	3	2	2	4	4	2	5
50700000	2	2	2	4	4	2	5
50720000	2	1	2	4	3	1	5
50740000	2	2	2	4	4	1	5
50760000	2	1	1	5	3	1	5
50780000	2	2	1	5	3	1	5
50800000	2	1	3	5	3	1	6
50820000	2	1	2	7	3	1	5
50840000	2	1	2	8	4	1	5
50860000	2	2	1	6	5	2	5
50880000	2	1	2	4	3	1	5
50900000	2	1	1	6	3	1	5
50920000	2	3	2	5	3	1	5
50940000	2	1	2	4	3	1	5
50960000	2	2	2	6	4	1	5
50980000	3	1	3	8	4	1	6
51000000	2	2	1	5	3	1	6
