states	PB1	PB2	PA	HA	NP	MP	NS
161720000	4	2	3	4	7	3	6
161740000	4	2	5	6	7	3	5
161760000	4	2	5	6	8	3	5
161780000	4	2	6	5	8	3	6
161800000	4	2	5	5	6	3	5
161820000	4	2	5	5	5	3	6
161840000	4	2	5	5	6	3	5
161860000	4	2	5	6	9	3	5
161880000	4	2	5	6	7	3	5
161900000	4	2	5	4	7	4	5
161920000	4	2	9	5	6	3	6
161940000	4	2	5	5	7	3	6
161960000	4	2	5	5	7	3	6
161980000	4	2	5	6	6	3	5
162000000	4	2	5	5	7	3	5
162020000	4	2	4	6	7	3	5
162040000	4	2	5	5	6	3	5
162060000	4	2	6	5	6	3	5
162080000	4	2	6	6	8	3	5
162100000	4	2	5	6	6	3	5
162120000	4	2	5	6	6	3	6
162140000	5	2	6	5	6	3	5
162160000	4	2	5	6	8	4	5
162180000	4	2	5	5	6	3	5
162200000	4	3	5	5	8	3	5
162220000	4	2	5	6	7	3	6
162240000	4	2	5	5	9	3	6
162260000	4	2	5	5	7	3	5
162280000	4	2	5	5	8	3	5
162300000	4	2	5	5	8	3	5
162320000	4	2	5	5	7	3	5
162340000	4	3	5	6	7	3	6
162360000	4	2	4	5	7	3	5
162380000	4	2	5	5	7	3	5
162400000	4	2	5	6	7	3	5
162420000	4	2	4	5	6	3	5
162440000	4	2	5	6	6	5	5
162460000	4	2	4	5	5	3	5
162480000	4	2	7	5	5	4	6
162500000	4	2	5	5	7	3	4
162520000	4	2	4	5	5	3	6
162540000	4	2	4	4	5	3	6
162560000	4	2	7	6	5	3	5
162580000	4	2	5	6	7	5	5
162600000	4	2	5	5	6	3	5
162620000	4	2	5	5	6	3	5
162640000	4	2	7	6	5	3	5
162660000	4	2	5	5	7	3	5
162680000	4	2	6	5	10	3	6
162700000	4	2	5	5	8	3	5
162720000	5	2	4	6	7	3	5
162740000	5	2	4	4	8	3	7
162760000	4	2	6	5	8	3	5
162780000	4	2	5	6	7	5	5
162800000	4	2	5	6	7	3	5
162820000	4	2	5	5	7	3	5
162840000	4	2	5	6	7	3	5
162860000	4	2	6	6	6	5	6
162880000	4	2	5	5	6	3	5
162900000	4	2	5	5	7	3	5
162920000	4	2	5	5	8	3	7
162940000	4	2	5	5	7	3	4
162960000	4	2	5	5	6	3	7
162980000	4	2	5	5	5	3	6
163000000	4	2	5	5	7	3	6
163020000	4	2	5	5	5	3	5
163040000	4	2	4	7	6	3	6
163060000	4	2	5	5	6	3	8
163080000	4	2	6	5	9	3	6
163100000	4	2	5	6	8	3	6
163120000	4	2	5	6	5	3	5
163140000	3	2	5	4	5	3	6
163160000	4	2	5	6	5	3	5
163180000	4	2	5	5	5	3	5
163200000	4	2	4	5	6	4	6
163220000	4	2	5	6	5	3	6
163240000	4	3	5	6	8	3	5
163260000	4	2	7	6	6	3	5
163280000	4	2	5	5	6	3	5
163300000	4	2	5	5	6	3	7
163320000	4	2	6	6	7	3	5
163340000	4	2	5	5	6	3	6
163360000	4	2	5	5	6	3	6
163380000	4	2	5	5	8	6	7
163400000	4	2	5	5	9	3	6
163420000	4	2	6	6	7	3	5
163440000	4	2	5	5	7	3	5
163460000	4	2	5	7	6	3	5
163480000	4	2	5	7	6	3	5
163500000	4	2	5	5	7	3	5
163520000	4	2	5	8	8	3	6
163540000	4	2	6	5	9	5	4
163560000	5	2	4	5	8	3	5
163580000	4	2	5	6	5	3	5
163600000	4	2	7	6	6	3	6
163620000	4	2	6	5	7	3	5
163640000	4	2	5	5	6	3	5
163660000	4	2	6	5	6	3	5
163680000	4	2	4	7	7	3	5
163700000	4	2	5	6	8	5	5
163720000	4	2	5	6	8	3	5
163740000	4	2	8	6	7	4	5
163760000	4	2	5	5	6	4	5
163780000	4	2	5	6	6	3	5
163800000	4	3	5	6	6	3	6
163820000	4	2	5	5	9	3	8
163840000	4	2	4	7	7	3	5
163860000	4	2	5	6	7	3	6
163880000	4	2	5	6	7	3	6
163900000	4	2	5	6	6	3	5
163920000	4	2	5	6	6	3	5
163940000	4	2	4	6	7	4	6
163960000	4	2	5	6	7	3	6
163980000	4	2	4	5	6	3	6
164000000	4	2	5	5	7	3	5
164020000	4	2	5	6	6	3	5
164040000	4	2	5	5	6	3	6
164060000	3	2	5	4	6	3	5
164080000	4	2	5	6	6	3	5
164100000	4	2	5	5	8	3	5
164120000	4	2	5	6	7	5	6
164140000	4	2	5	6	7	3	5
164160000	4	2	4	6	6	3	5
164180000	4	2	5	6	9	3	5
164200000	4	2	4	5	6	3	6
164220000	4	2	5	6	8	3	4
164240000	4	2	6	6	6	4	6
164260000	4	2	5	6	7	3	8
164280000	4	2	5	7	7	3	5
164300000	4	2	5	6	5	4	5
164320000	4	2	4	6	7	3	5
164340000	4	2	4	6	7	3	6
164360000	4	2	5	5	7	5	6
164380000	4	2	5	5	7	3	5
164400000	4	2	4	6	7	3	6
164420000	4	2	5	5	7	3	6
164440000	4	2	8	5	6	3	5
164460000	5	2	5	5	5	3	7
164480000	4	2	5	6	7	3	8
164500000	4	2	5	5	6	3	6
164520000	4	2	4	6	7	3	5
164540000	4	2	5	5	6	3	6
164560000	4	2	5	4	7	3	6
164580000	4	2	5	5	6	7	4
164600000	4	2	5	5	9	4	5
164620000	4	2	5	5	8	3	5
164640000	4	2	4	7	8	4	6
164660000	4	2	5	5	7	3	5
164680000	4	2	5	5	7	3	5
164700000	4	2	6	6	6	3	5
164720000	4	2	4	6	7	3	5
164740000	4	2	5	6	8	3	5
164760000	4	2	4	4	6	3	6
164780000	4	2	5	7	7	3	6
164800000	4	2	5	5	6	3	5
164820000	5	2	5	6	6	3	5
164840000	4	2	5	6	7	3	5
164860000	4	2	7	5	7	3	6
164880000	4	2	6	6	8	3	5
164900000	4	3	5	6	6	3	5
164920000	4	2	6	6	6	4	5
164940000	3	2	5	5	6	3	6
164960000	4	2	5	6	6	3	5
164980000	4	2	5	6	6	3	5
165000000	4	2	4	5	7	3	5
165020000	5	2	5	6	6	3	7
165040000	4	2	5	4	9	3	5
165060000	4	4	5	7	7	3	5
165080000	4	2	4	5	6	3	5
165100000	5	2	5	6	6	3	5
165120000	4	2	4	5	6	3	6
165140000	4	2	4	5	6	3	5
165160000	4	2	5	6	7	3	5
165180000	4	2	5	6	7	3	5
165200000	4	2	5	5	7	3	7
165220000	4	2	6	5	6	3	5
165240000	4	2	5	6	8	3	5
165260000	4	2	5	5	8	3	4
165280000	4	2	6	5	7	3	7
165300000	5	2	8	6	5	3	6
165320000	4	2	5	5	6	3	6
165340000	4	2	5	5	6	4	5
165360000	4	2	5	5	8	3	6
165380000	4	2	5	5	6	3	5
165400000	4	2	5	6	6	4	6
165420000	4	2	5	6	6	3	5
165440000	4	2	6	5	7	3	5
165460000	4	2	6	5	7	3	6
165480000	4	2	4	6	6	3	5
165500000	4	2	5	5	6	5	5
165520000	4	2	5	5	10	3	5
165540000	4	2	5	5	8	3	5
165560000	3	2	5	5	8	3	5
165580000	4	2	5	5	6	3	6
165600000	4	2	5	5	6	5	5
165620000	4	2	5	6	7	4	5
165640000	4	2	5	5	7	3	5
165660000	4	2	5	6	9	3	5
165680000	4	2	5	7	8	3	4
165700000	4	2	5	5	6	3	5
165720000	4	2	5	6	6	3	5
165740000	3	2	5	4	6	3	7
165760000	4	2	6	5	9	3	6
165780000	4	2	5	5	8	3	6
165800000	4	2	5	7	9	3	5
165820000	4	2	5	5	9	3	6
165840000	4	2	6	5	6	3	5
165860000	4	2	5	6	6	3	5
165880000	4	2	4	6	7	4	6
165900000	4	2	5	7	7	3	6
165920000	4	2	5	5	7	3	5
165940000	4	2	5	5	9	3	5
165960000	4	2	5	5	8	3	6
165980000	4	2	5	6	8	3	6
166000000	4	2	5	6	6	3	5
166020000	4	2	5	5	6	3	5
166040000	4	3	5	5	7	3	5
166060000	4	4	6	5	7	3	5
166080000	4	2	5	6	7	3	5
166100000	4	2	5	5	7	3	5
166120000	4	2	5	5	8	3	6
166140000	4	2	5	5	6	3	7
166160000	4	2	5	5	8	3	5
166180000	4	2	5	6	7	3	6
166200000	4	2	5	6	6	3	6
166220000	4	2	5	5	7	3	5
166240000	4	2	4	6	8	3	5
166260000	4	2	6	5	6	3	6
166280000	4	3	5	6	7	3	5
166300000	4	2	5	6	7	3	5
166320000	4	2	5	6	8	3	5
166340000	4	2	4	5	8	3	5
166360000	4	2	5	5	7	3	4
166380000	4	2	5	5	7	5	6
166400000	4	2	5	5	7	3	6
166420000	4	2	5	5	5	3	5
166440000	4	2	4	5	6	3	6
166460000	4	2	5	5	7	3	5
166480000	4	2	5	6	7	3	5
166500000	4	2	5	6	7	5	5
166520000	4	2	5	5	7	3	6
166540000	4	2	5	5	7	4	8
166560000	4	2	5	6	7	3	5
166580000	4	2	5	5	7	3	5
166600000	4	2	5	6	6	3	7
166620000	4	2	5	5	7	3	5
166640000	4	2	5	5	7	3	5
166660000	4	2	5	5	7	3	6
166680000	4	2	6	5	8	3	5
166700000	4	2	5	6	7	3	5
166720000	4	2	6	6	6	3	6
166740000	4	2	4	5	8	3	5
166760000	5	2	5	5	7	3	5
166780000	4	2	5	5	9	3	6
166800000	4	2	4	5	6	3	5
166820000	4	2	4	5	7	3	5
166840000	4	2	5	5	6	3	5
166860000	4	2	5	5	7	3	6
166880000	4	2	5	6	6	3	6
166900000	4	2	5	6	6	3	4
166920000	4	2	5	5	7	3	5
166940000	4	2	5	7	6	3	6
166960000	4	2	6	6	6	3	5
166980000	5	2	5	6	7	3	5
167000000	4	2	5	5	7	3	6
167020000	4	2	4	5	7	3	6
167040000	4	2	5	5	6	3	6
167060000	7	3	4	6	8	3	6
167080000	4	2	5	5	6	3	6
167100000	4	2	5	5	7	3	5
167120000	4	2	5	7	7	3	5
167140000	4	2	5	6	7	3	5
167160000	4	2	4	4	7	3	6
167180000	4	2	3	4	6	3	6
167200000	4	2	5	5	7	3	6
167220000	4	3	5	8	7	3	5
167240000	4	2	5	5	8	3	6
167260000	4	2	5	5	6	5	5
167280000	4	3	4	5	9	3	5
167300000	4	2	5	6	6	3	6
167320000	4	2	6	5	7	3	6
167340000	4	2	5	5	9	3	5
167360000	4	2	5	6	6	6	5
167380000	4	2	5	7	6	3	5
167400000	4	2	6	6	6	3	5
167420000	4	2	5	5	7	3	5
167440000	4	2	5	5	7	3	6
167460000	4	2	5	5	8	3	5
167480000	4	2	3	4	7	3	6
167500000	4	2	5	7	5	3	5
167520000	4	2	5	6	6	3	5
167540000	4	2	5	6	6	3	5
167560000	4	2	6	5	5	3	5
167580000	4	2	5	6	5	3	6
167600000	4	2	6	6	6	3	5
167620000	4	2	5	7	6	3	5
167640000	4	2	5	5	7	3	5
167660000	4	2	5	6	10	3	5
167680000	4	2	5	5	6	3	5
167700000	4	2	5	6	7	3	5
167720000	4	2	5	6	5	3	5
167740000	4	2	4	5	6	3	5
167760000	4	2	5	6	5	3	5
167780000	4	2	5	5	6	3	5
167800000	4	2	5	5	6	3	5
167820000	4	3	4	7	6	3	5
167840000	4	2	5	5	7	3	5
167860000	4	2	6	5	8	3	7
167880000	4	2	5	6	7	3	6
167900000	4	2	5	5	7	3	5
167920000	4	2	5	6	8	3	5
167940000	4	2	5	6	6	3	5
167960000	4	2	5	7	6	3	5
167980000	4	2	5	6	6	3	5
168000000	4	2	5	5	6	3	5
168020000	5	2	5	5	7	3	5
168040000	5	2	5	5	7	4	5
168060000	4	2	7	6	6	3	7
168080000	4	2	5	5	6	4	5
168100000	4	2	5	5	6	3	5
168120000	4	2	4	6	10	3	5
168140000	4	2	5	5	7	3	4
168160000	4	2	5	5	8	3	5
168180000	4	2	5	6	9	4	5
168200000	4	2	7	5	8	3	6
168220000	4	2	5	6	7	3	5
168240000	4	2	5	5	7	3	5
168260000	4	2	7	6	7	3	5
168280000	4	2	5	6	6	3	5
168300000	4	2	4	5	5	3	4
168320000	4	2	6	6	5	3	5
168340000	4	2	4	6	8	3	5
168360000	4	2	5	6	8	3	5
168380000	5	2	5	5	6	3	5
168400000	4	2	5	6	8	3	5
168420000	4	2	5	5	8	4	5
168440000	4	2	5	6	7	3	6
168460000	4	2	5	5	8	3	6
168480000	4	2	5	5	8	3	6
168500000	5	2	5	5	7	3	5
168520000	4	2	5	5	7	3	5
168540000	4	2	5	6	7	3	5
168560000	5	2	5	5	8	3	6
168580000	4	2	8	6	6	3	8
168600000	4	2	5	5	6	3	6
168620000	4	2	5	6	6	3	6
168640000	4	2	3	4	5	3	6
168660000	4	2	5	4	5	3	6
168680000	4	2	5	4	5	3	7
168700000	4	2	4	4	6	3	7
168720000	4	2	5	5	6	3	5
168740000	4	2	5	4	5	3	6
168760000	4	2	4	5	7	3	6
168780000	4	2	6	6	6	3	6
168800000	4	2	5	6	6	3	5
168820000	4	2	6	6	7	3	5
168840000	4	2	5	6	7	3	5
168860000	4	2	4	6	7	3	5
168880000	4	2	5	5	8	3	5
168900000	4	2	5	6	7	3	5
168920000	4	2	5	5	8	3	5
168940000	4	2	5	6	8	3	5
168960000	4	2	4	6	6	3	6
168980000	4	2	7	6	7	3	5
169000000	4	2	4	5	8	3	5
169020000	4	2	5	5	7	3	6
169040000	4	2	5	5	7	3	5
169060000	5	2	4	4	6	3	6
169080000	4	4	5	6	9	3	5
169100000	4	2	5	5	7	3	5
169120000	4	2	5	5	6	3	5
169140000	4	2	5	5	6	3	5
169160000	4	2	5	5	7	4	5
169180000	4	2	4	6	9	4	5
169200000	4	2	4	6	8	5	6
169220000	4	2	4	6	8	3	5
169240000	4	2	5	5	6	3	5
169260000	4	2	7	5	7	3	5
169280000	4	2	5	5	7	3	6
169300000	4	4	5	6	6	3	5
169320000	4	2	5	5	7	3	5
169340000	4	2	5	5	7	3	5
169360000	4	2	5	5	6	3	5
169380000	4	2	5	5	7	5	8
169400000	4	2	6	6	7	3	5
169420000	4	3	4	6	6	3	5
169440000	4	2	5	5	6	3	6
169460000	4	2	3	4	6	3	6
169480000	4	2	5	5	7	3	7
169500000	4	2	5	5	7	3	5
169520000	4	2	5	5	6	3	5
169540000	4	2	9	6	10	3	5
169560000	4	2	5	5	6	3	6
169580000	4	2	5	6	6	3	5
169600000	4	2	5	5	7	3	5
169620000	4	2	5	5	8	3	5
169640000	4	2	5	5	7	3	5
169660000	4	2	5	5	6	5	5
169680000	4	2	6	6	8	3	5
169700000	4	2	5	4	8	3	7
169720000	4	2	5	5	6	3	5
169740000	4	2	5	6	8	5	10
169760000	4	2	4	5	7	3	5
169780000	4	2	5	5	7	6	6
169800000	4	2	4	4	7	3	6
169820000	4	2	5	5	7	4	6
169840000	4	2	4	5	5	3	5
169860000	4	2	5	6	6	4	5
169880000	4	2	4	6	6	3	5
169900000	4	2	5	6	6	3	5
169920000	4	2	5	6	7	3	5
169940000	4	2	6	6	5	3	5
169960000	4	2	7	5	8	3	6
169980000	4	2	5	5	8	3	5
170000000	4	2	5	5	9	6	4
170020000	4	2	7	5	8	3	6
170040000	4	2	6	6	7	3	5
170060000	4	2	5	5	5	3	5
170080000	4	2	5	5	5	3	5
170100000	4	3	5	6	5	3	5
170120000	4	2	6	6	7	3	7
170140000	4	2	5	5	7	3	6
170160000	4	2	4	6	6	3	6
170180000	4	2	4	4	7	5	7
170200000	4	2	5	6	8	3	5
170220000	4	2	5	5	7	5	5
170240000	4	2	5	5	9	5	5
170260000	5	2	5	5	6	3	5
170280000	4	2	5	6	6	3	6
170300000	4	2	5	6	6	3	5
170320000	4	2	5	5	6	3	5
170340000	4	2	5	5	7	3	5
170360000	4	2	5	5	7	3	5
170380000	5	4	5	6	6	3	6
170400000	4	2	6	6	6	3	5
170420000	4	2	5	5	6	3	5
170440000	4	2	6	6	6	3	6
170460000	4	2	5	6	8	3	5
170480000	4	2	5	5	7	4	6
170500000	4	2	5	5	6	3	5
170520000	4	2	5	6	7	3	5
170540000	4	2	5	5	7	3	6
170560000	4	2	5	5	8	3	6
170580000	4	2	5	5	7	3	5
170600000	4	2	5	5	6	3	5
170620000	4	2	5	7	6	3	6
170640000	4	2	5	5	7	3	6
170660000	4	2	5	5	7	3	5
170680000	4	2	5	4	6	3	6
170700000	4	2	4	4	8	4	6
170720000	4	2	4	6	6	3	5
170740000	4	2	5	5	7	3	5
170760000	4	2	5	5	7	3	6
170780000	4	2	5	6	7	3	6
170800000	4	2	5	5	6	4	5
170820000	4	2	5	6	7	3	5
170840000	4	2	3	4	6	3	6
170860000	4	2	5	6	6	3	5
170880000	5	2	5	5	7	4	5
170900000	4	2	4	6	7	3	6
170920000	4	2	5	6	9	4	5
170940000	5	2	5	5	8	3	5
170960000	4	2	4	4	7	3	6
170980000	4	2	5	5	9	3	5
171000000	4	2	5	5	7	4	5
171020000	4	2	5	5	7	3	5
171040000	4	2	5	5	6	3	6
171060000	3	3	5	4	9	3	5
171080000	4	2	5	5	8	3	5
171100000	5	2	5	5	7	3	6
171120000	4	2	5	5	7	3	6
171140000	4	2	5	5	7	3	8
171160000	4	2	4	6	6	3	5
171180000	4	2	5	5	5	3	5
171200000	4	2	6	5	5	3	5
171220000	4	2	5	5	6	3	5
171240000	4	2	5	5	7	3	5
171260000	4	2	5	6	8	3	5
171280000	4	3	6	6	5	3	5
171300000	4	2	5	6	6	3	5
171320000	4	2	5	7	7	3	7
171340000	4	2	5	5	7	3	5
171360000	4	2	4	5	6	3	5
171380000	4	2	5	5	7	3	5
171400000	4	2	4	5	12	3	5
171420000	4	2	5	5	8	3	6
171440000	4	2	4	6	9	3	6
171460000	4	2	5	5	6	3	5
171480000	4	2	4	4	8	3	6
171500000	4	2	4	6	6	4	5
171520000	4	2	4	5	7	3	5
171540000	4	2	5	6	6	3	5
171560000	4	2	4	4	7	3	6
171580000	4	2	3	6	6	3	6
171600000	4	2	5	6	6	3	5
171620000	4	2	5	5	5	3	5
171640000	4	2	6	6	8	3	6
171660000	4	2	5	5	7	4	6
171680000	4	2	6	5	6	4	6
171700000	4	2	10	5	8	3	6
171720000	4	2	5	5	6	3	5
171740000	4	2	4	5	6	3	5
171760000	4	2	5	6	7	3	5
171780000	4	2	7	6	8	3	5
171800000	4	2	5	6	6	3	5
171820000	4	2	5	6	7	3	6
171840000	4	2	5	5	5	3	5
171860000	5	2	5	6	7	3	6
171880000	4	2	5	6	8	4	5
171900000	4	2	4	7	6	3	6
171920000	5	2	5	6	7	4	5
171940000	4	2	5	5	8	3	5
171960000	4	2	4	6	6	3	5
171980000	4	2	5	6	6	3	6
172000000	4	2	5	5	6	3	6
172020000	4	4	4	5	6	3	5
172040000	4	2	6	5	6	3	6
172060000	4	2	5	6	9	3	5
172080000	4	2	8	5	9	5	5
172100000	4	2	9	6	7	3	5
172120000	4	2	4	7	6	3	5
172140000	4	2	5	6	7	3	5
172160000	5	2	4	6	6	3	5
172180000	4	2	5	5	7	3	6
172200000	4	2	5	5	6	3	6
172220000	4	2	6	5	8	3	8
172240000	4	2	5	5	6	3	5
172260000	4	2	5	6	7	3	5
172280000	4	2	5	5	9	3	5
172300000	4	2	3	4	6	3	6
172320000	4	2	5	6	5	3	5
172340000	4	2	5	6	7	3	5
172360000	4	2	5	5	8	3	5
172380000	4	2	5	6	6	3	5
172400000	4	2	5	5	6	3	5
172420000	4	2	5	5	8	3	5
172440000	4	2	5	5	7	3	6
172460000	4	3	5	6	9	3	6
172480000	4	2	4	5	7	3	6
172500000	3	2	5	4	6	3	5
172520000	4	3	6	6	7	3	5
172540000	4	2	5	6	9	4	5
172560000	4	2	5	5	8	3	6
172580000	4	2	5	5	7	3	6
172600000	4	2	5	6	7	3	4
172620000	4	2	5	5	7	3	5
172640000	4	2	5	5	6	3	5
172660000	5	2	5	5	9	3	5
172680000	4	2	5	5	6	3	4
172700000	4	2	4	5	6	5	6
172720000	4	2	5	6	10	3	6
172740000	4	2	5	5	6	4	5
172760000	4	2	5	5	5	3	6
172780000	4	2	5	6	7	3	5
172800000	4	2	5	5	6	3	5
172820000	4	2	5	7	8	3	5
172840000	4	2	5	6	7	3	5
172860000	4	2	4	6	7	4	6
172880000	4	2	6	5	7	3	6
172900000	4	2	5	5	7	3	6
172920000	4	2	5	8	6	3	5
172940000	4	2	5	5	6	3	5
172960000	4	2	5	5	7	3	5
172980000	4	2	5	5	10	4	5
173000000	4	2	5	6	7	3	5
173020000	4	2	5	7	7	3	6
173040000	4	2	4	5	9	3	6
173060000	4	2	5	6	6	3	5
173080000	4	2	5	6	6	3	6
173100000	4	2	5	6	7	6	6
173120000	4	2	5	5	8	3	6
173140000	4	2	5	6	7	3	5
173160000	4	2	5	6	6	3	5
173180000	4	2	5	5	6	3	5
173200000	4	2	5	5	9	4	6
173220000	4	2	5	6	7	7	5
173240000	4	2	5	7	5	3	5
173260000	4	2	7	5	5	4	5
173280000	4	2	4	5	5	3	6
173300000	4	2	5	5	6	3	4
173320000	4	2	7	5	7	3	5
173340000	5	2	5	5	8	3	5
173360000	4	2	5	5	6	3	5
173380000	4	2	5	5	5	3	6
173400000	4	2	5	5	6	3	7
173420000	4	2	6	7	6	3	5
173440000	4	2	5	5	7	4	5
173460000	4	2	6	5	7	3	5
173480000	4	2	7	6	5	3	6
173500000	4	2	7	5	6	4	6
173520000	4	2	5	5	5	3	5
173540000	4	2	7	5	5	3	5
173560000	4	2	4	5	5	3	5
173580000	4	2	4	6	6	3	5
173600000	4	2	5	5	6	3	5
173620000	4	2	5	6	6	3	6
173640000	4	2	5	6	6	3	5
173660000	4	2	5	6	6	3	6
173680000	4	2	5	6	6	3	5
173700000	4	2	5	6	6	3	5
173720000	4	2	5	5	6	3	5
173740000	4	2	4	5	6	3	5
173760000	4	2	5	6	6	3	5
173780000	4	2	5	6	7	3	5
173800000	4	2	5	5	5	3	6
173820000	4	2	7	6	5	3	6
173840000	4	2	9	6	7	3	5
173860000	4	2	5	4	6	3	5
173880000	3	2	5	4	5	3	5
173900000	4	2	4	4	6	3	9
173920000	4	2	4	6	7	3	6
173940000	4	2	4	5	5	3	5
173960000	4	3	6	5	5	3	5
173980000	5	3	4	6	5	3	4
174000000	4	2	5	5	6	3	6
174020000	4	2	5	6	7	3	5
174040000	4	2	5	6	6	3	5
174060000	4	2	5	5	7	3	6
174080000	4	2	5	5	5	3	5
174100000	4	2	7	5	6	3	5
174120000	4	2	4	5	5	6	6
174140000	4	2	5	5	7	3	5
174160000	4	2	5	6	6	3	6
174180000	4	2	5	6	7	3	6
174200000	4	2	5	6	7	3	5
174220000	4	2	5	6	8	3	5
174240000	4	2	4	5	7	5	5
174260000	4	2	7	5	7	3	5
174280000	4	2	5	5	7	4	6
174300000	4	2	6	8	6	3	7
174320000	4	2	5	5	6	3	5
174340000	4	2	5	5	6	5	5
174360000	4	2	5	6	6	3	6
174380000	4	2	6	6	6	3	6
174400000	4	2	5	5	8	3	5
174420000	4	2	5	6	8	3	5
174440000	4	2	4	5	6	3	7
174460000	4	2	6	5	6	3	7
174480000	4	2	5	5	6	3	8
174500000	4	2	7	5	9	5	5
174520000	4	2	6	5	11	3	8
174540000	5	2	5	5	7	3	5
174560000	4	2	6	5	7	3	5
174580000	5	2	5	5	6	3	5
174600000	4	2	5	5	7	3	5
174620000	4	2	5	6	6	3	5
174640000	4	2	5	5	5	3	5
174660000	4	2	5	6	5	6	5
174680000	4	2	5	5	5	5	6
174700000	4	2	6	6	7	3	5
174720000	4	2	7	6	5	4	5
174740000	4	2	5	5	6	3	4
174760000	4	2	5	5	6	3	5
174780000	4	2	5	5	6	3	5
174800000	4	2	5	5	6	3	6
174820000	4	3	5	5	6	4	6
174840000	4	2	5	6	7	3	5
174860000	4	2	4	6	7	3	5
174880000	4	2	5	6	6	3	5
174900000	4	2	7	5	7	3	5
174920000	4	2	5	6	8	3	6
174940000	4	2	5	6	7	4	5
174960000	4	2	5	5	7	3	6
174980000	4	2	6	5	7	3	9
175000000	4	2	6	6	7	5	4
175020000	4	2	5	5	7	3	5
175040000	4	2	5	5	7	3	5
175060000	4	2	6	6	6	3	5
175080000	4	2	5	6	5	3	5
175100000	4	2	5	5	8	3	5
175120000	4	2	5	6	6	3	5
175140000	4	3	5	6	5	3	5
175160000	4	2	6	5	5	3	5
175180000	4	2	5	5	5	3	5
175200000	4	2	4	5	5	3	5
175220000	4	2	5	5	5	3	7
175240000	4	2	5	6	6	3	6
175260000	4	2	5	7	7	3	6
175280000	4	2	5	6	11	3	6
175300000	4	2	7	5	7	3	5
175320000	4	2	6	6	7	5	5
175340000	4	2	4	6	8	3	5
175360000	4	2	5	7	7	3	5
175380000	4	2	5	6	6	4	5
175400000	4	2	5	5	9	3	5
175420000	4	2	5	5	5	3	5
175440000	4	2	5	5	6	4	5
175460000	4	2	5	6	7	3	6
175480000	4	2	5	6	9	3	5
175500000	4	2	4	4	6	3	6
175520000	4	2	5	5	6	3	5
175540000	5	2	5	5	7	3	5
175560000	4	2	5	5	6	3	5
175580000	4	2	5	5	6	3	5
175600000	4	2	6	5	6	3	6
175620000	4	2	5	5	6	3	6
175640000	4	2	5	5	6	3	6
175660000	4	2	4	5	5	3	5
175680000	4	2	5	6	7	5	5
175700000	4	2	5	5	7	3	5
175720000	4	2	4	4	9	3	6
175740000	5	2	5	6	7	3	5
175760000	4	2	6	5	7	3	7
175780000	4	2	5	5	7	3	5
175800000	4	2	5	6	7	6	6
175820000	4	2	5	5	6	3	5
175840000	4	2	5	5	6	3	5
175860000	4	2	5	5	7	3	5
175880000	4	2	8	6	9	3	4
175900000	4	2	7	5	5	3	6
175920000	4	2	6	5	5	3	5
175940000	4	2	5	6	6	3	6
175960000	4	2	5	5	8	3	5
175980000	4	2	7	6	6	3	5
176000000	4	2	4	6	8	3	6
176020000	4	2	5	5	6	3	5
176040000	4	2	5	6	9	3	5
176060000	4	2	5	5	6	3	5
176080000	4	2	5	5	6	3	5
176100000	4	2	6	5	9	3	5
176120000	4	2	5	6	9	3	5
176140000	4	2	4	4	6	3	6
176160000	5	2	4	6	5	3	6
176180000	4	2	5	6	5	5	6
176200000	4	2	8	5	5	3	5
176220000	4	2	5	6	7	3	5
176240000	4	2	6	7	8	3	5
176260000	4	2	4	6	8	3	5
176280000	4	2	5	6	7	3	5
176300000	4	2	5	5	10	3	6
176320000	4	2	5	5	7	3	6
176340000	4	2	5	6	6	3	5
176360000	5	2	5	6	7	3	5
176380000	4	2	5	5	6	3	5
176400000	4	2	7	5	9	4	5
176420000	4	2	5	6	6	4	5
176440000	4	2	5	5	7	3	5
176460000	4	2	5	6	6	3	5
176480000	4	2	5	6	9	3	5
176500000	4	2	5	5	6	3	5
176520000	4	2	5	5	7	3	5
176540000	4	2	5	5	6	3	5
176560000	4	2	5	5	7	4	5
176580000	3	2	4	6	8	3	5
176600000	3	2	5	4	5	5	6
176620000	4	2	5	6	7	3	6
176640000	4	2	7	6	6	3	5
176660000	5	2	5	5	6	3	5
176680000	4	2	4	5	6	3	5
176700000	4	2	5	6	6	3	5
176720000	4	2	6	5	8	3	6
176740000	4	2	5	6	6	3	5
176760000	3	2	5	4	6	3	6
176780000	4	2	5	5	7	3	5
176800000	4	2	5	5	6	5	5
176820000	4	2	5	5	5	3	5
176840000	4	2	5	6	5	3	5
176860000	4	2	6	6	5	3	5
176880000	4	2	7	5	5	3	7
176900000	4	2	4	5	6	3	5
176920000	4	2	7	6	7	3	5
176940000	4	2	6	5	7	3	5
176960000	4	2	4	5	7	3	6
176980000	4	2	5	5	7	3	5
177000000	4	2	5	7	7	3	5
177020000	4	2	8	5	6	3	6
177040000	4	2	5	6	6	4	5
177060000	4	2	5	6	6	3	5
177080000	4	2	4	5	6	3	5
177100000	4	2	5	5	8	3	5
177120000	4	2	4	5	7	3	5
177140000	4	2	5	6	6	3	5
177160000	4	2	5	6	6	3	5
177180000	4	2	5	4	7	6	6
177200000	4	2	5	5	7	3	5
177220000	4	2	5	5	6	3	6
