states	PB1	PB2	PA	HA	NP	NA	NS
153560000	4	5	2	4	5	2	11
153580000	4	4	2	5	5	2	10
153600000	4	4	4	4	5	2	10
153620000	4	5	2	6	5	2	11
153640000	5	4	3	6	4	3	8
153660000	5	5	2	5	4	3	8
153680000	4	4	5	5	4	3	8
153700000	4	3	3	5	6	2	12
153720000	4	4	3	5	4	2	10
153740000	4	4	4	5	4	3	9
153760000	4	4	4	5	4	2	10
153780000	4	4	2	5	3	2	8
153800000	4	4	2	5	4	2	10
153820000	4	4	3	5	3	2	10
153840000	4	4	3	5	4	2	11
153860000	4	4	2	5	4	2	12
153880000	4	3	3	5	5	3	11
153900000	4	3	3	5	3	2	15
153920000	4	4	3	5	4	3	9
153940000	4	4	2	5	3	2	11
153960000	4	4	3	5	4	2	9
153980000	4	4	3	5	3	2	11
154000000	5	4	3	4	3	2	9
154020000	4	4	4	4	3	2	11
154040000	4	4	2	4	3	2	10
154060000	4	4	3	6	3	3	9
154080000	4	4	2	5	3	4	9
154100000	4	4	4	4	4	2	11
154120000	5	4	4	5	4	2	9
154140000	4	5	2	5	4	2	9
154160000	5	4	3	6	4	2	12
154180000	4	4	2	4	4	2	10
154200000	4	5	3	5	3	2	10
154220000	4	4	5	5	4	2	8
154240000	4	4	3	5	5	2	12
154260000	4	4	3	5	3	2	10
154280000	4	5	3	5	4	3	9
154300000	4	4	2	5	4	4	13
154320000	4	5	2	5	4	2	9
154340000	4	4	2	4	4	2	9
154360000	5	4	4	6	4	3	8
154380000	4	4	3	5	3	2	8
154400000	4	4	2	5	4	2	8
154420000	4	3	4	6	6	2	8
154440000	4	5	3	4	5	2	8
154460000	4	4	2	4	5	2	10
154480000	4	4	4	4	5	3	9
154500000	4	4	3	5	4	3	9
154520000	4	4	2	5	5	2	8
154540000	5	4	3	5	5	2	9
154560000	4	4	2	5	4	3	10
154580000	5	4	2	4	3	2	8
154600000	4	4	2	4	4	2	12
154620000	4	4	3	5	3	2	9
154640000	4	4	5	5	3	3	10
154660000	5	5	6	5	4	2	12
154680000	4	4	3	5	3	3	10
154700000	4	4	2	5	4	3	10
154720000	4	3	2	5	5	2	8
154740000	4	5	3	5	6	3	10
154760000	4	4	5	5	4	4	9
154780000	4	3	4	5	4	2	10
154800000	6	3	6	5	4	2	9
154820000	4	3	4	5	4	3	8
154840000	5	4	3	5	3	2	9
154860000	7	4	3	5	3	2	9
154880000	4	4	5	5	5	2	9
154900000	5	3	3	5	4	3	9
154920000	7	4	4	5	7	3	8
154940000	4	4	2	5	4	3	9
154960000	4	5	2	5	7	2	11
154980000	4	4	2	5	4	2	9
155000000	4	4	2	4	4	4	11
155020000	5	3	2	5	4	2	10
155040000	5	3	3	5	3	2	9
155060000	5	4	5	5	4	2	9
155080000	4	4	5	5	4	3	11
155100000	4	4	4	5	3	3	9
155120000	5	4	3	5	3	2	9
155140000	4	4	3	5	3	3	9
155160000	4	5	3	5	3	3	9
155180000	4	3	4	5	3	2	9
155200000	4	4	3	5	3	2	8
155220000	4	4	3	5	3	3	8
155240000	5	3	5	6	3	2	11
155260000	5	4	6	5	4	2	9
155280000	4	3	3	5	3	2	9
155300000	4	4	4	5	4	2	9
155320000	4	4	2	5	5	3	8
155340000	4	4	3	6	4	2	10
155360000	6	4	2	5	4	2	11
155380000	4	3	2	4	5	2	9
155400000	4	4	2	5	5	2	10
155420000	5	4	2	7	5	2	9
155440000	4	4	2	5	5	2	9
155460000	4	5	2	6	4	2	10
155480000	4	4	2	6	4	3	9
155500000	4	3	4	5	4	2	10
155520000	4	4	3	5	5	2	10
155540000	4	3	4	5	4	2	11
155560000	5	4	3	5	4	3	12
155580000	4	3	5	5	5	3	9
155600000	5	5	4	5	6	2	9
155620000	4	3	7	5	5	2	8
155640000	4	5	4	5	6	2	9
155660000	5	4	2	5	4	2	9
155680000	4	4	3	5	4	3	9
155700000	4	4	4	5	5	2	9
155720000	5	4	4	5	4	2	9
155740000	4	4	5	7	4	3	8
155760000	5	4	3	5	3	2	9
155780000	5	3	3	5	4	2	9
155800000	4	4	6	5	5	3	10
155820000	6	4	5	5	3	2	9
155840000	4	4	3	6	3	2	9
155860000	4	4	3	5	3	3	10
155880000	4	4	5	5	4	2	10
155900000	4	4	3	5	3	3	12
155920000	4	4	4	5	3	3	8
155940000	4	4	3	5	4	2	10
155960000	4	3	4	7	6	2	9
155980000	4	4	3	5	3	3	10
156000000	4	4	4	5	3	4	10
156020000	5	4	5	5	4	2	9
156040000	4	4	4	5	3	2	8
156060000	4	4	2	5	4	3	9
156080000	4	3	3	5	6	2	9
156100000	4	3	4	5	4	2	9
156120000	4	4	2	5	4	3	10
156140000	4	3	3	5	5	2	8
156160000	4	4	2	5	4	2	9
156180000	4	4	2	4	5	4	9
156200000	4	4	3	5	4	3	9
156220000	4	4	2	4	4	2	9
156240000	4	4	2	4	5	3	9
156260000	5	3	2	5	4	2	9
156280000	4	3	4	4	3	2	9
156300000	4	3	2	4	4	2	10
156320000	4	4	2	5	3	3	10
156340000	4	4	4	6	3	2	8
156360000	5	4	3	5	3	2	9
156380000	5	4	3	5	4	2	8
156400000	5	4	3	6	4	3	10
156420000	5	4	3	5	3	3	8
156440000	4	5	3	5	3	2	10
156460000	4	5	6	5	3	2	9
156480000	4	4	5	5	3	2	12
156500000	4	4	6	5	4	2	11
156520000	4	4	3	5	3	2	11
156540000	4	4	4	5	3	2	8
156560000	4	4	3	5	3	3	9
156580000	4	3	8	5	3	2	10
156600000	4	3	3	5	4	2	10
156620000	5	4	7	6	3	2	9
156640000	4	4	4	5	3	2	10
156660000	4	4	4	5	3	4	10
156680000	4	3	5	5	5	2	10
156700000	4	3	6	5	4	2	11
156720000	5	4	5	5	3	3	9
156740000	4	4	3	5	3	3	9
156760000	4	4	3	5	3	3	12
156780000	4	4	3	5	3	2	10
156800000	4	4	7	5	3	4	10
156820000	5	4	4	5	4	3	11
156840000	4	4	4	5	3	5	9
156860000	5	4	4	6	4	2	9
156880000	5	4	7	5	4	2	11
156900000	5	4	2	4	4	2	13
156920000	5	4	4	5	4	2	9
156940000	4	3	5	5	3	2	10
156960000	4	3	6	5	3	2	9
156980000	4	3	3	5	4	2	13
157000000	4	3	4	5	3	2	10
157020000	5	4	3	5	3	2	8
157040000	4	3	3	5	3	2	8
157060000	5	3	3	5	4	2	8
157080000	5	4	2	5	4	2	9
157100000	4	4	4	7	3	2	8
157120000	4	5	2	5	4	3	10
157140000	4	4	3	5	5	2	9
157160000	4	4	4	6	4	2	9
157180000	4	4	3	5	4	3	9
157200000	4	4	3	5	4	2	9
157220000	4	4	2	5	4	2	10
157240000	4	4	4	5	3	3	9
157260000	5	3	4	5	3	2	9
157280000	5	4	2	5	5	3	9
157300000	5	3	3	5	3	3	11
157320000	5	4	6	6	5	2	10
157340000	4	4	2	4	4	2	10
157360000	4	4	2	4	3	3	9
157380000	5	4	3	5	3	2	8
157400000	5	4	4	5	5	3	8
157420000	4	4	4	5	4	2	9
157440000	4	4	3	6	3	3	9
157460000	4	4	6	5	4	3	9
157480000	4	4	3	5	3	3	9
157500000	4	4	5	5	3	2	8
157520000	5	5	2	4	4	2	8
157540000	4	4	3	5	4	3	8
157560000	4	4	3	4	4	2	10
157580000	5	4	3	5	4	3	10
157600000	5	4	3	5	4	3	10
157620000	5	4	4	5	3	4	10
157640000	5	3	5	5	3	3	9
157660000	4	3	5	5	3	2	10
157680000	4	4	7	5	3	2	10
157700000	4	4	5	5	3	2	12
157720000	4	7	5	5	3	2	10
157740000	5	4	3	5	3	2	9
157760000	6	3	5	5	3	2	10
157780000	4	3	7	5	3	2	9
157800000	4	3	3	6	3	2	9
157820000	5	3	3	5	3	2	11
157840000	5	3	4	5	3	2	11
157860000	5	4	4	5	3	2	8
157880000	4	4	3	5	3	2	8
157900000	5	4	3	5	3	2	9
157920000	4	4	3	7	5	3	8
157940000	5	4	4	5	3	2	9
157960000	4	4	5	6	3	3	8
157980000	4	4	7	5	3	4	9
158000000	4	4	6	5	3	3	8
158020000	5	4	4	5	4	2	8
158040000	4	4	3	5	3	2	9
158060000	4	4	3	5	3	2	9
158080000	4	4	3	5	3	3	10
158100000	4	4	3	5	4	4	9
158120000	4	4	3	5	4	3	11
158140000	4	3	4	5	3	2	9
158160000	5	4	7	5	3	2	10
158180000	5	3	3	5	3	2	10
158200000	4	4	3	5	3	2	9
158220000	4	4	4	5	3	3	11
158240000	5	4	4	5	3	4	11
158260000	4	4	3	6	4	3	11
158280000	4	4	4	6	3	2	10
158300000	4	4	5	5	3	3	10
158320000	4	4	3	5	7	3	9
158340000	5	4	3	5	3	4	10
158360000	4	4	3	5	3	3	9
158380000	4	5	6	7	4	3	9
158400000	4	4	5	5	4	3	12
158420000	4	4	3	5	3	4	11
158440000	5	4	4	5	3	2	11
158460000	5	3	4	5	3	3	11
158480000	4	4	6	5	3	3	11
158500000	4	4	6	5	3	2	10
158520000	5	4	4	5	3	3	11
158540000	4	3	3	5	3	2	11
158560000	4	3	4	5	3	2	11
158580000	4	4	4	5	3	2	11
158600000	5	3	3	5	3	2	11
158620000	5	4	3	5	3	2	9
158640000	4	4	4	5	3	3	9
158660000	4	4	2	5	4	2	8
158680000	4	5	3	5	4	2	9
158700000	4	4	2	5	3	2	9
158720000	4	3	2	5	3	2	9
158740000	4	5	5	5	5	3	8
158760000	4	4	3	6	5	3	9
158780000	4	4	2	4	4	3	8
158800000	4	4	2	5	4	3	9
158820000	4	4	3	4	4	3	10
158840000	5	4	3	5	4	3	11
158860000	7	4	3	5	4	2	11
158880000	4	5	2	4	4	2	13
158900000	4	4	2	4	11	2	11
158920000	5	3	3	5	5	2	11
158940000	4	3	4	6	4	2	11
158960000	4	4	4	5	3	4	10
158980000	5	4	2	5	4	2	9
159000000	4	3	6	5	3	2	11
159020000	5	4	4	5	4	2	8
159040000	4	4	4	5	5	2	10
159060000	4	5	2	5	4	2	9
159080000	5	4	3	4	3	2	10
159100000	4	4	3	5	4	2	9
159120000	4	4	2	5	4	3	10
159140000	7	4	2	5	5	2	9
159160000	5	4	4	5	3	2	10
159180000	5	4	2	4	6	2	10
159200000	4	4	3	4	4	2	12
159220000	4	4	2	4	4	2	10
159240000	4	4	3	5	4	2	9
159260000	4	3	6	5	3	2	9
159280000	4	3	4	4	5	3	9
159300000	4	4	3	5	4	2	11
159320000	5	4	3	6	5	2	8
159340000	4	4	2	4	4	2	12
159360000	5	4	3	5	3	2	8
159380000	5	4	5	5	3	2	8
159400000	4	4	3	5	3	2	9
159420000	4	3	3	5	3	2	9
159440000	4	4	6	5	4	4	9
159460000	4	4	5	5	4	2	9
159480000	5	4	3	5	3	2	9
159500000	5	4	3	5	3	2	11
159520000	4	4	4	5	3	3	11
159540000	4	3	3	5	3	2	9
159560000	4	3	4	5	4	2	9
159580000	4	3	3	6	3	2	9
159600000	4	3	3	5	3	2	10
159620000	4	4	4	5	3	4	9
159640000	4	3	6	5	3	2	9
159660000	4	4	3	5	8	2	10
159680000	4	3	6	5	3	2	10
159700000	4	4	7	5	3	2	10
159720000	5	4	4	5	3	2	10
159740000	4	3	6	5	3	2	10
159760000	4	3	3	5	3	2	10
159780000	4	5	4	5	3	3	10
159800000	4	5	6	5	3	2	9
159820000	5	4	4	5	3	3	10
159840000	5	4	4	5	5	2	10
159860000	5	4	6	5	3	2	10
159880000	5	4	4	5	3	3	10
159900000	5	4	4	5	3	3	10
159920000	4	4	3	5	3	3	8
159940000	6	4	3	5	3	2	9
159960000	5	4	5	5	3	2	9
159980000	5	4	3	6	3	2	9
160000000	5	4	3	5	3	2	11
160020000	4	4	3	5	3	2	9
160040000	4	4	4	5	3	4	9
160060000	4	3	3	5	4	2	9
160080000	5	4	3	5	5	2	8
160100000	4	4	3	5	3	2	9
160120000	4	4	3	5	3	3	9
160140000	4	4	4	6	4	2	9
160160000	4	4	3	5	3	3	8
160180000	5	4	5	5	3	2	8
160200000	4	4	2	5	5	2	8
160220000	4	4	2	4	4	3	8
160240000	4	4	2	4	4	4	8
160260000	4	4	3	5	4	2	8
160280000	4	4	3	6	4	3	9
160300000	4	5	3	5	3	3	9
160320000	4	5	2	4	4	3	9
160340000	5	4	2	5	4	2	9
160360000	4	4	3	5	4	5	11
160380000	5	4	2	5	4	3	9
160400000	5	4	3	5	5	2	15
160420000	4	3	5	5	3	2	12
160440000	4	4	2	5	3	3	10
160460000	4	5	2	4	4	3	11
160480000	5	4	2	5	4	4	8
160500000	4	4	2	5	4	3	9
160520000	5	4	3	6	4	3	10
160540000	5	4	4	5	4	3	10
160560000	4	4	2	4	4	3	9
160580000	5	4	3	7	4	3	10
160600000	4	4	3	5	3	3	8
160620000	5	5	2	5	4	2	9
160640000	5	3	2	5	4	2	11
160660000	4	4	4	5	4	2	9
160680000	4	4	2	5	3	3	8
160700000	5	4	2	4	5	3	8
160720000	5	4	3	5	4	3	9
160740000	4	4	4	5	4	3	9
160760000	5	4	3	5	4	4	9
160780000	4	4	4	5	3	3	9
160800000	4	4	3	5	3	3	8
160820000	4	4	4	5	3	2	10
160840000	4	4	4	5	3	2	9
160860000	5	3	7	5	3	2	9
160880000	4	3	4	5	3	2	9
160900000	4	4	5	5	3	2	10
160920000	4	4	3	5	3	2	8
160940000	5	3	3	5	3	2	9
160960000	4	5	4	5	3	2	11
160980000	5	4	3	5	3	3	9
161000000	4	3	4	5	3	2	9
161020000	4	4	5	5	3	3	11
161040000	6	3	4	6	5	2	10
161060000	4	4	2	4	3	3	8
161080000	4	4	3	4	5	2	11
161100000	5	3	2	5	4	2	9
161120000	4	5	3	5	3	3	8
161140000	4	4	2	5	5	3	9
161160000	4	4	3	5	5	2	9
161180000	4	3	4	6	5	2	11
161200000	5	6	7	5	8	2	11
161220000	4	4	2	5	4	2	10
161240000	4	4	2	5	4	3	8
161260000	5	4	2	4	6	2	9
161280000	4	4	2	4	4	2	9
161300000	4	4	6	5	3	2	8
161320000	4	4	2	5	4	2	9
161340000	5	4	3	5	3	2	9
161360000	4	4	3	5	5	2	9
161380000	4	5	2	4	3	2	10
161400000	4	4	3	6	4	2	9
161420000	7	3	4	5	3	2	9
161440000	5	3	3	4	5	2	10
161460000	5	3	6	4	4	2	9
161480000	5	4	2	4	3	2	8
161500000	5	4	2	4	4	3	8
161520000	5	4	2	4	3	3	9
161540000	6	4	4	4	4	2	9
161560000	5	3	3	4	3	2	9
161580000	5	4	2	4	3	3	10
161600000	5	4	2	4	5	2	9
161620000	5	4	3	6	5	2	9
161640000	6	5	2	5	6	2	9
161660000	4	3	2	5	5	3	8
161680000	4	4	3	5	6	2	9
161700000	6	4	2	6	5	2	9
161720000	6	4	2	5	4	3	9
161740000	5	4	4	5	4	2	9
161760000	4	4	4	5	4	2	10
161780000	4	4	4	6	4	3	10
161800000	4	3	2	5	4	3	10
161820000	5	4	2	5	3	3	11
161840000	4	5	3	5	3	3	10
161860000	4	5	3	5	4	2	11
161880000	4	4	2	5	3	2	10
161900000	4	5	2	4	4	3	9
161920000	4	5	5	5	4	3	9
161940000	4	4	3	6	4	3	8
161960000	4	3	4	5	3	2	10
161980000	5	4	4	5	3	2	10
162000000	5	4	4	5	3	3	8
162020000	5	4	4	5	3	3	8
162040000	5	4	3	5	3	3	9
162060000	5	5	6	5	4	3	9
162080000	4	3	3	5	4	2	9
162100000	4	4	3	5	3	3	9
162120000	4	4	4	5	4	2	8
162140000	4	4	5	6	4	2	9
162160000	4	4	3	6	4	2	11
162180000	4	4	3	5	3	2	10
162200000	4	4	3	5	3	2	9
162220000	4	4	4	5	3	2	8
162240000	4	4	3	5	3	3	9
162260000	4	4	6	5	4	2	9
162280000	4	4	5	5	4	2	9
162300000	5	4	3	6	5	2	8
162320000	4	4	2	5	4	2	9
162340000	4	3	2	5	4	2	9
162360000	4	4	5	4	5	2	8
162380000	4	4	3	5	5	2	9
162400000	4	4	2	5	6	2	8
162420000	4	4	3	5	3	3	9
162440000	4	3	3	5	4	2	8
162460000	5	4	4	5	4	2	11
162480000	4	4	4	5	5	3	9
162500000	4	4	2	5	6	3	9
162520000	4	4	2	4	4	3	11
162540000	4	4	4	5	3	4	11
162560000	4	5	3	5	4	3	8
162580000	4	4	3	6	4	2	9
162600000	5	4	2	5	4	3	10
162620000	4	4	3	6	3	2	9
162640000	4	4	2	5	3	3	10
162660000	4	4	3	5	3	3	12
162680000	5	4	3	5	3	2	9
162700000	4	4	5	5	3	3	9
162720000	4	4	6	5	4	2	12
162740000	5	4	3	5	3	2	11
162760000	5	3	6	5	3	2	9
162780000	5	3	4	5	5	2	9
162800000	5	3	4	6	3	2	10
162820000	5	3	3	5	4	2	9
162840000	4	3	3	6	3	2	10
162860000	5	3	4	5	3	2	10
162880000	4	3	4	5	3	2	8
162900000	4	3	4	5	3	2	8
162920000	4	3	7	5	4	3	9
162940000	4	3	4	5	3	2	8
162960000	6	3	3	5	3	2	9
162980000	4	3	3	6	4	3	8
163000000	4	3	5	6	4	2	9
163020000	4	4	3	5	4	2	10
163040000	4	4	4	6	3	3	11
163060000	4	4	3	5	3	3	10
163080000	5	4	4	5	4	2	10
163100000	4	3	3	6	5	3	11
163120000	5	4	2	5	3	2	10
163140000	6	4	2	5	3	2	9
163160000	4	4	2	4	4	3	9
163180000	4	5	2	4	3	4	8
163200000	4	4	2	4	4	3	9
163220000	4	4	2	4	3	3	9
163240000	4	4	2	5	5	2	8
163260000	4	4	2	5	4	2	8
163280000	4	4	2	5	4	5	8
163300000	5	4	2	5	4	2	8
163320000	4	4	5	5	3	2	8
163340000	5	4	3	5	4	2	9
163360000	4	3	3	5	3	3	9
163380000	4	4	2	4	4	2	9
163400000	5	4	2	4	4	2	8
163420000	4	3	2	5	4	2	10
163440000	4	4	2	4	4	2	10
163460000	4	4	5	4	5	3	9
163480000	4	4	3	5	4	2	10
163500000	5	4	3	5	4	2	9
163520000	4	3	3	5	4	2	8
163540000	4	4	2	4	4	2	8
163560000	5	4	3	5	3	2	9
163580000	4	4	4	5	4	3	9
163600000	4	4	3	5	4	3	9
163620000	4	4	3	5	5	4	8
163640000	4	4	3	5	4	3	9
163660000	4	4	4	5	5	3	8
163680000	4	4	2	5	4	3	11
163700000	4	4	4	5	4	3	9
163720000	4	4	3	5	4	2	9
163740000	4	4	2	5	4	3	9
163760000	4	4	3	5	4	2	10
163780000	4	4	3	6	4	2	8
163800000	4	4	2	5	5	3	8
163820000	5	4	2	5	5	2	9
163840000	4	4	2	5	5	2	10
163860000	4	4	3	5	4	4	11
163880000	4	3	5	5	4	2	10
163900000	4	4	3	5	4	2	11
163920000	4	4	4	5	4	2	9
163940000	5	4	2	4	4	2	8
163960000	4	4	4	4	4	2	8
163980000	4	4	5	5	4	2	10
164000000	5	4	3	6	5	3	10
164020000	4	4	4	6	4	3	8
164040000	4	4	2	5	4	2	10
164060000	4	3	3	5	3	2	9
164080000	4	3	2	5	3	3	8
164100000	4	3	2	5	4	3	10
164120000	4	3	2	4	4	2	11
164140000	4	4	4	5	3	3	10
164160000	4	4	2	4	4	3	11
164180000	4	4	2	5	4	4	8
164200000	5	4	2	5	4	3	10
164220000	4	4	8	5	4	2	9
164240000	5	5	3	5	4	4	10
164260000	4	4	4	5	4	2	8
164280000	4	4	3	5	3	3	9
164300000	4	3	2	5	6	3	8
164320000	5	3	2	5	4	1	10
164340000	4	2	2	5	4	1	8
164360000	4	3	2	5	4	1	10
164380000	5	3	3	6	4	3	8
164400000	4	4	3	4	4	2	9
164420000	4	4	3	4	3	3	9
164440000	4	4	2	5	4	3	9
164460000	4	4	2	5	7	2	10
164480000	4	4	3	6	4	2	9
164500000	4	4	3	5	4	2	10
164520000	5	4	3	5	7	3	10
164540000	4	4	3	5	5	4	10
164560000	4	4	3	5	3	2	9
164580000	4	5	3	5	3	2	10
164600000	4	3	5	5	4	2	11
164620000	5	4	5	5	5	2	9
164640000	4	4	3	5	4	2	8
164660000	4	4	4	5	4	3	8
164680000	5	6	2	4	4	4	10
164700000	5	4	4	4	4	3	9
164720000	5	4	3	5	3	3	9
164740000	5	3	2	5	4	2	8
164760000	5	4	3	6	3	2	8
164780000	5	4	3	5	4	3	8
164800000	4	4	4	5	3	3	10
164820000	5	4	3	5	5	3	9
164840000	4	4	3	4	6	3	9
164860000	4	4	2	4	3	3	9
164880000	5	4	4	5	3	2	10
164900000	5	4	3	5	4	3	9
164920000	5	5	3	5	3	2	10
164940000	4	4	2	4	4	2	9
164960000	4	4	3	5	4	3	11
164980000	4	4	4	5	3	2	11
165000000	4	4	5	5	3	2	9
165020000	6	4	3	5	3	2	9
165040000	5	4	2	5	3	3	8
165060000	4	4	2	4	3	3	9
165080000	5	4	2	5	3	3	8
165100000	4	4	2	5	4	3	12
165120000	4	4	2	4	4	4	8
165140000	5	4	3	5	4	3	8
165160000	4	4	3	5	4	3	11
165180000	4	4	2	4	4	3	9
165200000	4	5	3	4	4	2	8
165220000	4	5	2	5	3	2	9
165240000	4	5	4	5	5	3	10
165260000	5	4	2	5	4	3	9
165280000	5	4	2	6	5	2	8
165300000	4	4	2	5	3	3	10
165320000	4	3	2	4	4	3	8
165340000	4	4	2	4	6	3	9
165360000	4	5	3	5	5	2	9
165380000	4	4	4	6	4	2	9
165400000	4	4	3	6	3	2	11
165420000	4	4	3	5	4	4	10
165440000	4	5	4	5	4	3	9
165460000	4	4	2	5	3	4	9
165480000	4	4	2	4	4	2	10
165500000	4	4	2	5	3	3	9
165520000	4	4	3	6	4	3	8
165540000	4	5	2	4	3	2	9
165560000	4	5	2	5	4	2	9
165580000	4	4	4	5	3	2	12
165600000	4	4	2	5	4	2	8
165620000	4	4	2	5	4	2	8
165640000	5	4	6	5	4	2	10
165660000	4	5	3	5	5	2	10
165680000	4	4	5	5	4	2	10
165700000	5	4	3	6	3	3	8
165720000	4	3	6	5	3	2	9
165740000	4	4	3	5	3	4	11
165760000	4	5	4	5	3	3	13
165780000	4	4	3	5	3	2	9
165800000	5	4	3	5	3	3	9
165820000	5	5	4	6	3	2	9
165840000	4	4	2	5	4	2	8
165860000	4	4	5	5	6	2	10
165880000	4	3	4	5	3	2	8
165900000	5	4	3	5	4	2	8
165920000	6	4	2	5	5	2	8
165940000	4	4	2	5	4	3	9
165960000	4	4	2	4	4	4	9
165980000	5	3	3	5	4	2	9
166000000	5	3	2	5	4	2	9
166020000	4	4	2	5	6	3	9
166040000	4	5	3	5	4	4	14
166060000	4	4	6	6	3	3	8
166080000	4	4	3	5	4	4	10
166100000	5	4	3	5	3	3	10
166120000	5	4	5	9	4	3	10
166140000	4	3	5	5	7	3	10
166160000	4	4	5	6	5	2	11
166180000	6	3	2	5	5	2	10
166200000	4	3	2	5	4	2	11
166220000	6	4	2	5	4	2	10
166240000	4	3	4	5	3	4	10
166260000	4	4	3	5	3	2	10
166280000	4	4	2	4	3	2	10
166300000	4	3	2	5	3	2	11
166320000	4	5	2	5	4	2	12
166340000	4	4	2	4	4	2	11
166360000	4	4	7	5	4	3	9
166380000	4	3	3	4	4	2	10
166400000	4	4	3	4	4	2	8
166420000	4	4	2	6	4	3	8
166440000	4	4	5	5	5	3	11
166460000	5	3	3	5	5	2	8
166480000	4	4	3	5	4	2	8
166500000	4	5	3	5	3	2	10
166520000	5	3	5	6	4	2	9
166540000	4	5	3	5	3	3	9
166560000	4	3	4	5	3	2	10
166580000	4	3	3	5	5	2	9
166600000	5	4	3	5	3	2	9
166620000	4	4	3	5	4	2	9
166640000	4	4	5	5	3	3	10
166660000	4	4	3	5	3	3	10
166680000	4	4	3	6	3	4	9
166700000	4	4	3	5	5	3	9
166720000	4	3	5	5	3	2	11
166740000	4	4	3	5	3	2	9
166760000	4	4	5	5	4	4	8
166780000	4	3	7	5	3	2	10
166800000	5	3	3	4	3	2	10
166820000	5	4	4	5	3	4	12
166840000	4	4	3	5	4	2	13
166860000	4	4	4	4	4	3	10
166880000	4	4	3	6	4	2	11
166900000	5	3	2	5	4	2	11
166920000	5	5	3	5	4	3	10
166940000	5	4	2	5	4	2	8
166960000	4	4	3	5	4	2	11
166980000	4	4	4	5	5	3	10
167000000	4	4	3	5	3	3	9
167020000	4	4	3	5	4	3	10
167040000	4	5	4	5	3	4	8
167060000	4	4	4	5	3	3	8
167080000	4	4	4	5	3	4	9
167100000	4	4	3	5	4	3	9
167120000	4	4	4	5	3	4	10
167140000	4	4	5	5	3	3	9
167160000	4	3	4	5	3	2	9
167180000	5	4	4	5	3	3	10
167200000	4	5	3	5	5	2	10
167220000	4	4	3	5	4	3	11
167240000	4	4	3	5	4	3	12
167260000	4	4	4	5	3	2	9
167280000	5	5	4	5	3	3	9
167300000	4	3	3	5	4	3	8
167320000	4	6	4	5	3	3	10
167340000	4	5	3	5	3	3	10
167360000	4	3	3	5	3	3	13
167380000	5	4	5	5	3	2	9
167400000	7	4	4	5	3	2	10
167420000	4	6	3	5	4	2	9
167440000	5	4	2	5	5	2	9
167460000	4	3	3	5	4	2	9
167480000	4	4	2	5	4	4	9
167500000	4	5	3	5	5	2	8
167520000	5	4	2	4	4	2	9
167540000	4	5	2	4	5	3	8
167560000	4	4	4	5	4	2	9
167580000	4	4	3	5	4	2	10
167600000	7	4	3	5	3	3	8
167620000	4	4	2	6	4	3	11
167640000	4	4	2	5	4	3	10
167660000	4	3	2	5	4	2	9
167680000	4	5	2	5	5	2	9
167700000	4	4	3	6	5	2	10
167720000	4	5	4	5	4	2	9
167740000	5	3	2	5	5	2	9
167760000	5	4	3	5	4	2	8
167780000	5	4	3	5	5	3	9
167800000	4	5	2	5	6	2	9
167820000	5	4	7	5	3	2	10
167840000	4	4	3	5	4	2	10
167860000	4	3	3	5	3	3	8
167880000	4	4	2	5	3	3	8
167900000	4	4	4	5	4	3	8
167920000	4	4	2	5	5	2	9
167940000	4	4	2	6	4	3	10
167960000	4	4	2	4	3	2	8
167980000	4	5	2	5	4	4	10
168000000	4	4	6	5	4	3	11
168020000	4	4	3	6	3	2	12
168040000	4	4	3	4	4	2	12
168060000	5	4	2	5	3	2	10
168080000	5	4	3	5	4	2	8
168100000	4	4	3	4	4	3	9
168120000	4	4	2	5	4	3	11
168140000	4	4	2	5	4	3	9
168160000	4	4	3	5	4	2	9
168180000	4	3	4	5	4	2	9
168200000	4	3	2	4	4	2	10
168220000	4	4	5	4	5	4	11
168240000	4	5	2	4	4	3	10
168260000	4	4	3	5	4	3	10
168280000	4	4	3	5	4	2	10
168300000	4	4	6	5	4	3	9
168320000	4	4	2	4	3	2	9
168340000	4	4	2	4	3	2	10
168360000	4	4	2	5	5	2	9
168380000	4	3	6	5	3	2	9
168400000	4	3	2	5	3	3	9
168420000	4	4	3	5	6	3	9
168440000	5	4	3	5	3	2	8
168460000	4	4	4	5	3	2	8
168480000	4	4	3	5	4	2	9
168500000	4	4	4	5	3	2	10
168520000	4	4	4	5	5	2	10
168540000	4	4	2	4	5	3	10
168560000	4	4	3	6	7	2	10
168580000	4	4	2	5	5	2	11
168600000	5	4	3	5	4	2	9
168620000	4	4	3	7	4	2	10
168640000	4	4	3	5	4	2	8
168660000	4	3	2	5	4	2	12
168680000	4	5	2	5	3	2	9
168700000	5	4	2	4	4	2	8
168720000	4	5	2	4	4	2	9
168740000	4	4	4	5	4	5	9
168760000	4	4	3	5	3	2	9
168780000	5	4	4	5	4	3	10
168800000	4	4	3	5	4	3	9
168820000	5	4	2	5	3	3	9
168840000	4	4	2	5	3	3	9
168860000	6	3	2	5	4	2	10
168880000	5	4	3	5	4	2	10
168900000	4	4	2	5	4	2	9
168920000	4	5	3	5	3	2	10
168940000	4	3	4	5	3	2	10
168960000	4	4	4	5	3	3	10
168980000	4	4	4	5	4	2	8
169000000	4	4	3	6	3	3	8
169020000	5	4	3	5	3	2	8
169040000	6	4	3	5	3	3	9
169060000	5	4	3	5	3	3	10
